tof posE posN posU tgtE tgtN tgtU
0.103 6.65759 6.58162 34.8132 10527.4 0 10527.4
0.104 6.72281 6.64537 35.1511 10527.4 0 10527.4
0.105 6.78804 6.70911 35.489 10527.4 0 10527.4
0.106 6.85328 6.77284 35.8269 10527.4 0 10527.4
0.107 6.91853 6.83658 36.1648 10527.4 0 10527.4
0.108 6.98379 6.90031 36.5028 10527.4 0 10527.4
0.109 7.04907 6.96404 36.8407 10527.4 0 10527.4
0.11 7.11436 7.02777 37.1786 10527.4 0 10527.4
0.111 7.17965 7.09149 37.5165 10527.4 0 10527.4
0.112 7.24496 7.15521 37.8544 10527.4 0 10527.4
0.113 7.31028 7.21893 38.1922 10527.4 0 10527.4
0.114 7.37561 7.28264 38.5301 10527.4 0 10527.4
0.115 7.44095 7.34635 38.868 10527.4 0 10527.4
0.116 7.50631 7.41006 39.2059 10527.4 0 10527.4
0.117 7.57167 7.47376 39.5438 10527.4 0 10527.4
0.118 7.63705 7.53747 39.8817 10527.4 0 10527.4
0.119 7.70244 7.60116 40.2196 10527.4 0 10527.4
0.12 7.76783 7.66486 40.5575 10527.4 0 10527.4
0.121 7.83324 7.72855 40.8954 10527.4 0 10527.4
0.122 7.89866 7.79224 41.2332 10527.4 0 10527.4
0.123 7.9641 7.85593 41.5711 10527.4 0 10527.4
0.124 8.02954 7.91961 41.909 10527.4 0 10527.4
0.125 8.09499 7.9833 42.2469 10527.4 0 10527.4
0.126 8.16046 8.04697 42.5847 10527.4 0 10527.4
0.127 8.22593 8.11065 42.9226 10527.4 0 10527.4
0.128 8.29142 8.17432 43.2605 10527.4 0 10527.4
0.129 8.35692 8.23799 43.5984 10527.4 0 10527.4
0.13 8.42243 8.30166 43.9362 10527.4 0 10527.4
0.131 8.48795 8.36532 44.2741 10527.4 0 10527.4
0.132 8.55349 8.42898 44.612 10527.4 0 10527.4
0.133 8.61903 8.49264 44.9498 10527.4 0 10527.4
0.134 8.68458 8.55629 45.2877 10527.4 0 10527.4
0.135 8.75015 8.61994 45.6255 10527.4 0 10527.4
0.136 8.81573 8.68359 45.9634 10527.4 0 10527.4
0.137 8.88132 8.74723 46.3013 10527.4 0 10527.4
0.138 8.94692 8.81088 46.6391 10527.4 0 10527.4
0.139 9.01253 8.87452 46.977 10527.4 0 10527.4
0.14 9.07815 8.93815 47.3148 10527.4 0 10527.4
0.141 9.14378 9.00179 47.6527 10527.4 0 10527.4
0.142 9.20943 9.06542 47.9905 10527.4 0 10527.4
0.143 9.27508 9.12904 48.3284 10527.4 0 10527.4
0.144 9.34075 9.19267 48.6662 10527.4 0 10527.4
0.145 9.40643 9.25629 49.0041 10527.4 0 10527.4
0.146 9.47212 9.31991 49.3419 10527.4 0 10527.4
0.147 9.53782 9.38352 49.6797 10527.4 0 10527.4
0.148 9.60353 9.44713 50.0176 10527.4 0 10527.4
0.149 9.66925 9.51074 50.3554 10527.4 0 10527.4
0.15 9.73499 9.57435 50.6933 10527.4 0 10527.4
0.151 9.80073 9.63795 51.0311 10527.4 0 10527.4
0.152 9.86649 9.70155 51.3689 10527.4 0 10527.4
0.153 9.93226 9.76515 51.7068 10527.4 0 10527.4
0.154 9.99804 9.82874 52.0446 10527.4 0 10527.4
0.155 10.0638 9.89234 52.3824 10527.4 0 10527.4
0.156 10.1296 9.95592 52.7202 10527.4 0 10527.4
0.157 10.1954 10.0195 53.0581 10527.4 0 10527.4
0.158 10.2613 10.0831 53.3959 10527.4 0 10527.4
0.159 10.3271 10.1467 53.7337 10527.4 0 10527.4
0.16 10.3929 10.2102 54.0715 10527.4 0 10527.4
0.161 10.4588 10.2738 54.4093 10527.4 0 10527.4
0.162 10.5247 10.3374 54.7472 10527.4 0 10527.4
0.163 10.5906 10.401 55.085 10527.4 0 10527.4
0.164 10.6564 10.4645 55.4228 10527.4 0 10527.4
0.165 10.7223 10.5281 55.7606 10527.4 0 10527.4
0.166 10.7883 10.5916 56.0984 10527.4 0 10527.4
0.167 10.8542 10.6552 56.4362 10527.4 0 10527.4
0.168 10.9201 10.7187 56.774 10527.4 0 10527.4
