tof posE posN posU tgtE tgtN tgtU
0.128 8.29057 8.17455 43.2606 10625 0 10625
0.129 8.35606 8.23822 43.5985 10625 0 10625
0.13 8.42156 8.30189 43.9364 10625 0 10625
0.131 8.48706 8.36556 44.2742 10625 0 10625
0.132 8.55258 8.42922 44.6121 10625 0 10625
0.133 8.61811 8.49288 44.95 10625 0 10625
0.134 8.68365 8.55654 45.2878 10625 0 10625
0.135 8.74921 8.62019 45.6257 10625 0 10625
0.136 8.81477 8.68385 45.9635 10625 0 10625
0.137 8.88034 8.74749 46.3014 10625 0 10625
0.138 8.94593 8.81114 46.6393 10625 0 10625
0.139 9.01153 8.87478 46.9771 10625 0 10625
0.14 9.07713 8.93842 47.315 10625 0 10625
0.141 9.14275 9.00206 47.6528 10625 0 10625
0.142 9.20838 9.06569 47.9907 10625 0 10625
0.143 9.27402 9.12933 48.3285 10625 0 10625
0.144 9.33968 9.19295 48.6664 10625 0 10625
0.145 9.40534 9.25658 49.0042 10625 0 10625
0.146 9.47101 9.3202 49.3421 10625 0 10625
0.147 9.5367 9.38382 49.6799 10625 0 10625
0.148 9.6024 9.44744 50.0177 10625 0 10625
0.149 9.6681 9.51105 50.3556 10625 0 10625
0.15 9.73382 9.57466 50.6934 10625 0 10625
0.151 9.79955 9.63827 51.0313 10625 0 10625
0.152 9.86529 9.70187 51.3691 10625 0 10625
0.153 9.93105 9.76547 51.7069 10625 0 10625
0.154 9.99681 9.82907 52.0448 10625 0 10625
0.155 10.0626 9.89267 52.3826 10625 0 10625
0.156 10.1284 9.95626 52.7204 10625 0 10625
0.157 10.1942 10.0198 53.0582 10625 0 10625
0.158 10.26 10.0834 53.3961 10625 0 10625
0.159 10.3258 10.147 53.7339 10625 0 10625
0.16 10.3916 10.2106 54.0717 10625 0 10625
0.161 10.4575 10.2742 54.4095 10625 0 10625
0.162 10.5233 10.3378 54.7474 10625 0 10625
0.163 10.5892 10.4013 55.0852 10625 0 10625
0.164 10.655 10.4649 55.423 10625 0 10625
0.165 10.7209 10.5285 55.7608 10625 0 10625
0.166 10.7868 10.592 56.0986 10625 0 10625
0.167 10.8527 10.6556 56.4364 10625 0 10625
0.168 10.9187 10.7191 56.7742 10625 0 10625
0.169 10.9846 10.7827 57.112 10625 0 10625
0.17 11.0505 10.8462 57.4499 10625 0 10625
0.171 11.1165 10.9098 57.7877 10625 0 10625
0.172 11.1824 10.9733 58.1255 10625 0 10625
0.173 11.2484 11.0369 58.4633 10625 0 10625
0.174 11.3144 11.1004 58.8011 10625 0 10625
0.175 11.3804 11.164 59.1389 10625 0 10625
0.176 11.4464 11.2275 59.4767 10625 0 10625
0.177 11.5124 11.291 59.8145 10625 0 10625
0.178 11.5785 11.3545 60.1522 10625 0 10625
0.179 11.6445 11.4181 60.49 10625 0 10625
0.18 11.7105 11.4816 60.8278 10625 0 10625
0.181 11.7766 11.5451 61.1656 10625 0 10625
0.182 11.8427 11.6086 61.5034 10625 0 10625
0.183 11.9088 11.6721 61.8412 10625 0 10625
0.184 11.9749 11.7356 62.179 10625 0 10625
0.185 12.041 11.7992 62.5168 10625 0 10625
0.186 12.1071 11.8627 62.8545 10625 0 10625
0.187 12.1732 11.9262 63.1923 10625 0 10625
0.188 12.2394 11.9897 63.5301 10625 0 10625
0.189 12.3055 12.0531 63.8679 10625 0 10625
0.19 12.3717 12.1166 64.2056 10625 0 10625
0.191 12.4378 12.1801 64.5434 10625 0 10625
0.192 12.504 12.2436 64.8812 10625 0 10625
0.193 12.5702 12.3071 65.219 10625 0 10625
0.194 12.6364 12.3706 65.5567 10625 0 10625
0.195 12.7026 12.4341 65.8945 10625 0 10625
0.196 12.7689 12.4975 66.2323 10625 0 10625
0.197 12.8351 12.561 66.57 10625 0 10625
0.198 12.9014 12.6245 66.9078 10625 0 10625
0.199 12.9676 12.6879 67.2455 10625 0 10625
0.2 13.0339 12.7514 67.5833 10625 0 10625
0.201 13.1002 12.8149 67.9211 10625 0 10625
0.202 13.1665 12.8783 68.2588 10625 0 10625
0.203 13.2328 12.9418 68.5966 10625 0 10625
0.204 13.2991 13.0052 68.9343 10625 0 10625
0.205 13.3654 13.0687 69.2721 10625 0 10625
0.206 13.4318 13.1321 69.6098 10625 0 10625
0.207 13.4981 13.1955 69.9476 10625 0 10625
0.208 13.5645 13.259 70.2853 10625 0 10625
0.209 13.6309 13.3224 70.623 10625 0 10625
0.21 13.6972 13.3858 70.9608 10625 0 10625
0.211 13.7636 13.4493 71.2985 10625 0 10625
0.212 13.8301 13.5127 71.6363 10625 0 10625
0.213 13.8965 13.5761 71.974 10625 0 10625
0.214 13.9629 13.6395 72.3117 10625 0 10625
0.215 14.0293 13.703 72.6495 10625 0 10625
0.216 14.0958 13.7664 72.9872 10625 0 10625
0.217 14.1623 13.8298 73.3249 10625 0 10625
0.218 14.2287 13.8932 73.6627 10625 0 10625
0.219 14.2952 13.9566 74.0004 10625 0 10625
0.22 14.3617 14.02 74.3381 10625 0 10625
0.221 14.4282 14.0834 74.6758 10625 0 10625
0.222 14.4947 14.1468 75.0136 10625 0 10625
0.223 14.5613 14.2102 75.3513 10625 0 10625
0.224 14.6278 14.2736 75.689 10625 0 10625
0.225 14.6943 14.337 76.0267 10625 0 10625
0.226 14.7609 14.4004 76.3644 10625 0 10625
0.227 14.8275 14.4637 76.7021 10625 0 10625
0.228 14.8941 14.5271 77.0399 10625 0 10625
0.229 14.9607 14.5905 77.3776 10625 0 10625
0.23 15.0273 14.6539 77.7153 10625 0 10625
0.231 15.0939 14.7172 78.053 10625 0 10625
0.232 15.1605 14.7806 78.3907 10625 0 10625
0.233 15.2272 14.844 78.7284 10625 0 10625
0.234 15.2938 14.9073 79.0661 10625 0 10625
0.235 15.3605 14.9707 79.4038 10625 0 10625
0.236 15.4271 15.034 79.7415 10625 0 10625
0.237 15.4938 15.0974 80.0792 10625 0 10625
0.238 15.5605 15.1607 80.4169 10625 0 10625
0.239 15.6272 15.2241 80.7546 10625 0 10625
0.24 15.6939 15.2874 81.0923 10625 0 10625
0.241 15.7607 15.3508 81.43 10625 0 10625
0.242 15.8274 15.4141 81.7677 10625 0 10625
0.243 15.8942 15.4774 82.1054 10625 0 10625
0.244 15.9609 15.5408 82.443 10625 0 10625
0.245 16.0277 15.6041 82.7807 10625 0 10625
0.246 16.0945 15.6674 83.1184 10625 0 10625
0.247 16.1613 15.7307 83.4561 10625 0 10625
0.248 16.2281 15.7941 83.7938 10625 0 10625
0.249 16.2949 15.8574 84.1314 10625 0 10625
0.25 16.3617 15.9207 84.4691 10625 0 10625
0.251 16.4286 15.984 84.8068 10625 0 10625
0.252 16.4954 16.0473 85.1445 10625 0 10625
0.253 16.5623 16.1106 85.4821 10625 0 10625
0.254 16.6291 16.1739 85.8198 10625 0 10625
0.255 16.696 16.2372 86.1575 10625 0 10625
0.256 16.7629 16.3005 86.4951 10625 0 10625
0.257 16.8298 16.3638 86.8328 10625 0 10625
0.258 16.8967 16.4271 87.1705 10625 0 10625
0.259 16.9637 16.4904 87.5081 10625 0 10625
0.26 17.0306 16.5537 87.8458 10625 0 10625
0.261 17.0976 16.6169 88.1835 10625 0 10625
0.262 17.1645 16.6802 88.5211 10625 0 10625
0.263 17.2315 16.7435 88.8588 10625 0 10625
0.264 17.2985 16.8068 89.1964 10625 0 10625
0.265 17.3655 16.87 89.5341 10625 0 10625
0.266 17.4325 16.9333 89.8717 10625 0 10625
0.267 17.4995 16.9966 90.2094 10625 0 10625
0.268 17.5665 17.0598 90.547 10625 0 10625
0.269 17.6336 17.1231 90.8847 10625 0 10625
0.27 17.7006 17.1863 91.2223 10625 0 10625
0.271 17.7677 17.2496 91.56 10625 0 10625
0.272 17.8347 17.3128 91.8976 10625 0 10625
0.273 17.9018 17.3761 92.2352 10625 0 10625
0.274 17.9689 17.4393 92.5729 10625 0 10625
0.275 18.036 17.5026 92.9105 10625 0 10625
0.276 18.1031 17.5658 93.2481 10625 0 10625
0.277 18.1703 17.629 93.5858 10625 0 10625
0.278 18.2374 17.6923 93.9234 10625 0 10625
0.279 18.3046 17.7555 94.261 10625 0 10625
0.28 18.3717 17.8187 94.5987 10625 0 10625
0.281 18.4389 17.8819 94.9363 10625 0 10625
0.282 18.5061 17.9451 95.2739 10625 0 10625
0.283 18.5733 18.0084 95.6115 10625 0 10625
0.284 18.6405 18.0716 95.9492 10625 0 10625
0.285 18.7077 18.1348 96.2868 10625 0 10625
0.286 18.7749 18.198 96.6244 10625 0 10625
0.287 18.8422 18.2612 96.962 10625 0 10625
0.288 18.9094 18.3244 97.2996 10625 0 10625
0.289 18.9767 18.3876 97.6372 10625 0 10625
0.29 19.0439 18.4508 97.9748 10625 0 10625
0.291 19.1112 18.514 98.3124 10625 0 10625
0.292 19.1785 18.5772 98.6501 10625 0 10625
0.293 19.2458 18.6403 98.9877 10625 0 10625
0.294 19.3131 18.7035 99.3253 10625 0 10625
0.295 19.3805 18.7667 99.6629 10625 0 10625
0.296 19.4478 18.8299 100 10625 0 10625
0.297 19.5152 18.8931 100.338 10625 0 10625
0.298 19.5825 18.9562 100.676 10625 0 10625
0.299 19.6499 19.0194 101.013 10625 0 10625
0.3 19.7173 19.0826 101.351 10625 0 10625
0.301 19.7847 19.1457 101.688 10625 0 10625
0.302 19.8521 19.2089 102.026 10625 0 10625
0.303 19.9195 19.272 102.364 10625 0 10625
0.304 19.9869 19.3352 102.701 10625 0 10625
0.305 20.0544 19.3983 103.039 10625 0 10625
0.306 20.1218 19.4615 103.376 10625 0 10625
0.307 20.1893 19.5246 103.714 10625 0 10625
0.308 20.2567 19.5878 104.052 10625 0 10625
0.309 20.3242 19.6509 104.389 10625 0 10625
0.31 20.3917 19.714 104.727 10625 0 10625
0.311 20.4592 19.7772 105.064 10625 0 10625
0.312 20.5267 19.8403 105.402 10625 0 10625
0.313 20.5943 19.9034 105.739 10625 0 10625
0.314 20.6618 19.9665 106.077 10625 0 10625
0.315 20.7293 20.0297 106.415 10625 0 10625
0.316 20.7969 20.0928 106.752 10625 0 10625
0.317 20.8645 20.1559 107.09 10625 0 10625
0.318 20.9321 20.219 107.427 10625 0 10625
0.319 20.9997 20.2821 107.765 10625 0 10625
0.32 21.0673 20.3452 108.102 10625 0 10625
0.321 21.1349 20.4083 108.44 10625 0 10625
0.322 21.2025 20.4714 108.778 10625 0 10625
0.323 21.2701 20.5345 109.115 10625 0 10625
0.324 21.3378 20.5976 109.453 10625 0 10625
0.325 21.4054 20.6607 109.79 10625 0 10625
0.326 21.4731 20.7238 110.128 10625 0 10625
0.327 21.5408 20.7869 110.465 10625 0 10625
0.328 21.6085 20.8499 110.803 10625 0 10625
0.329 21.6762 20.913 111.14 10625 0 10625
0.33 21.7439 20.9761 111.478 10625 0 10625
0.331 21.8116 21.0392 111.815 10625 0 10625
0.332 21.8794 21.1022 112.153 10625 0 10625
0.333 21.9471 21.1653 112.491 10625 0 10625
0.334 22.0149 21.2284 112.828 10625 0 10625
0.335 22.0827 21.2914 113.166 10625 0 10625
0.336 22.1504 21.3545 113.503 10625 0 10625
0.337 22.2182 21.4175 113.841 10625 0 10625
0.338 22.286 21.4806 114.178 10625 0 10625
0.339 22.3539 21.5436 114.516 10625 0 10625
0.34 22.4217 21.6067 114.853 10625 0 10625
0.341 22.4895 21.6697 115.191 10625 0 10625
0.342 22.5574 21.7328 115.528 10625 0 10625
0.343 22.6252 21.7958 115.866 10625 0 10625
0.344 22.6931 21.8588 116.203 10625 0 10625
0.345 22.761 21.9219 116.541 10625 0 10625
0.346 22.8289 21.9849 116.878 10625 0 10625
0.347 22.8968 22.0479 117.216 10625 0 10625
0.348 22.9647 22.1109 117.553 10625 0 10625
0.349 23.0326 22.174 117.891 10625 0 10625
0.35 23.1006 22.237 118.228 10625 0 10625
0.351 23.1685 22.3 118.566 10625 0 10625
0.352 23.2365 22.363 118.903 10625 0 10625
0.353 23.3044 22.426 119.241 10625 0 10625
0.354 23.3724 22.489 119.578 10625 0 10625
0.355 23.4404 22.552 119.916 10625 0 10625
0.356 23.5084 22.615 120.253 10625 0 10625
0.357 23.5764 22.678 120.591 10625 0 10625
0.358 23.6445 22.741 120.928 10625 0 10625
0.359 23.7125 22.804 121.266 10625 0 10625
0.36 23.7805 22.867 121.603 10625 0 10625
0.361 23.8486 22.9299 121.941 10625 0 10625
0.362 23.9167 22.9929 122.278 10625 0 10625
0.363 23.9847 23.0559 122.616 10625 0 10625
0.364 24.0528 23.1189 122.953 10625 0 10625
0.365 24.1209 23.1818 123.291 10625 0 10625
0.366 24.1891 23.2448 123.628 10625 0 10625
0.367 24.2572 23.3078 123.966 10625 0 10625
0.368 24.3253 23.3707 124.303 10625 0 10625
0.369 24.3935 23.4337 124.641 10625 0 10625
0.37 24.4616 23.4966 124.978 10625 0 10625
0.371 24.5298 23.5596 125.316 10625 0 10625
0.372 24.598 23.6225 125.653 10625 0 10625
0.373 24.6662 23.6855 125.991 10625 0 10625
0.374 24.7344 23.7484 126.328 10625 0 10625
0.375 24.8026 23.8114 126.666 10625 0 10625
0.376 24.8708 23.8743 127.003 10625 0 10625
0.377 24.9391 23.9372 127.341 10625 0 10625
0.378 25.0073 24.0002 127.678 10625 0 10625
0.379 25.0756 24.0631 128.016 10625 0 10625
0.38 25.1438 24.126 128.353 10625 0 10625
0.381 25.2121 24.189 128.69 10625 0 10625
0.382 25.2804 24.2519 129.028 10625 0 10625
0.383 25.3487 24.3148 129.365 10625 0 10625
0.384 25.417 24.3777 129.703 10625 0 10625
0.385 25.4853 24.4406 130.04 10625 0 10625
0.386 25.5537 24.5035 130.378 10625 0 10625
0.387 25.622 24.5664 130.715 10625 0 10625
0.388 25.6904 24.6293 131.053 10625 0 10625
0.389 25.7588 24.6922 131.39 10625 0 10625
0.39 25.8271 24.7551 131.728 10625 0 10625
0.391 25.8955 24.818 132.065 10625 0 10625
0.392 25.9639 24.8809 132.402 10625 0 10625
0.393 26.0324 24.9438 132.74 10625 0 10625
0.394 26.1008 25.0067 133.077 10625 0 10625
0.395 26.1692 25.0696 133.415 10625 0 10625
0.396 26.2377 25.1324 133.752 10625 0 10625
0.397 26.3061 25.1953 134.09 10625 0 10625
0.398 26.3746 25.2582 134.427 10625 0 10625
0.399 26.4431 25.3211 134.764 10625 0 10625
0.4 26.5116 25.3839 135.102 10625 0 10625
0.401 26.5801 25.4468 135.439 10625 0 10625
0.402 26.6486 25.5096 135.777 10625 0 10625
0.403 26.7171 25.5725 136.114 10625 0 10625
0.404 26.7856 25.6354 136.452 10625 0 10625
0.405 26.8542 25.6982 136.789 10625 0 10625
0.406 26.9227 25.7611 137.126 10625 0 10625
0.407 26.9913 25.8239 137.464 10625 0 10625
0.408 27.0599 25.8867 137.801 10625 0 10625
0.409 27.1285 25.9496 138.139 10625 0 10625
0.41 27.1971 26.0124 138.476 10625 0 10625
0.411 27.2657 26.0752 138.813 10625 0 10625
0.412 27.3343 26.1381 139.151 10625 0 10625
0.413 27.403 26.2009 139.488 10625 0 10625
0.414 27.4716 26.2637 139.826 10625 0 10625
0.415 27.5403 26.3265 140.163 10625 0 10625
0.416 27.6089 26.3894 140.5 10625 0 10625
0.417 27.6776 26.4522 140.838 10625 0 10625
0.418 27.7463 26.515 141.175 10625 0 10625
0.419 27.815 26.5778 141.513 10625 0 10625
0.42 27.8837 26.6406 141.85 10625 0 10625
0.421 27.9525 26.7034 142.187 10625 0 10625
0.422 28.0212 26.7662 142.525 10625 0 10625
0.423 28.0899 26.829 142.862 10625 0 10625
0.424 28.1587 26.8918 143.2 10625 0 10625
0.425 28.2275 26.9546 143.537 10625 0 10625
0.426 28.2962 27.0174 143.874 10625 0 10625
0.427 28.365 27.0802 144.212 10625 0 10625
0.428 28.4338 27.1429 144.549 10625 0 10625
0.429 28.5027 27.2057 144.886 10625 0 10625
0.43 28.5715 27.2685 145.224 10625 0 10625
0.431 28.6403 27.3313 145.561 10625 0 10625
0.432 28.7092 27.394 145.899 10625 0 10625
0.433 28.778 27.4568 146.236 10625 0 10625
0.434 28.8469 27.5196 146.573 10625 0 10625
0.435 28.9158 27.5823 146.911 10625 0 10625
0.436 28.9847 27.6451 147.248 10625 0 10625
0.437 29.0536 27.7079 147.585 10625 0 10625
0.438 29.1225 27.7706 147.923 10625 0 10625
0.439 29.1914 27.8334 148.26 10625 0 10625
0.44 29.2603 27.8961 148.598 10625 0 10625
0.441 29.3293 27.9588 148.935 10625 0 10625
0.442 29.3982 28.0216 149.272 10625 0 10625
0.443 29.4672 28.0843 149.61 10625 0 10625
0.444 29.5362 28.1471 149.947 10625 0 10625
0.445 29.6052 28.2098 150.284 10625 0 10625
0.446 29.6742 28.2725 150.622 10625 0 10625
0.447 29.7432 28.3352 150.959 10625 0 10625
0.448 29.8122 28.398 151.296 10625 0 10625
0.449 29.8813 28.4607 151.634 10625 0 10625
0.45 29.9503 28.5234 151.971 10625 0 10625
0.451 30.0194 28.5861 152.308 10625 0 10625
0.452 30.0884 28.6488 152.646 10625 0 10625
0.453 30.1575 28.7115 152.983 10625 0 10625
0.454 30.2266 28.7742 153.32 10625 0 10625
0.455 30.2957 28.8369 153.658 10625 0 10625
0.456 30.3648 28.8996 153.995 10625 0 10625
0.457 30.4339 28.9623 154.332 10625 0 10625
0.458 30.5031 29.025 154.67 10625 0 10625
0.459 30.5722 29.0877 155.007 10625 0 10625
0.46 30.6414 29.1504 155.344 10625 0 10625
0.461 30.7105 29.2131 155.682 10625 0 10625
0.462 30.7797 29.2758 156.019 10625 0 10625
0.463 30.8489 29.3384 156.356 10625 0 10625
0.464 30.9181 29.4011 156.694 10625 0 10625
0.465 30.9873 29.4638 157.031 10625 0 10625
0.466 31.0566 29.5265 157.368 10625 0 10625
0.467 31.1258 29.5891 157.706 10625 0 10625
0.468 31.195 29.6518 158.043 10625 0 10625
0.469 31.2643 29.7144 158.38 10625 0 10625
0.47 31.3336 29.7771 158.717 10625 0 10625
0.471 31.4028 29.8397 159.055 10625 0 10625
0.472 31.4721 29.9024 159.392 10625 0 10625
0.473 31.5414 29.965 159.729 10625 0 10625
0.474 31.6107 30.0277 160.067 10625 0 10625
0.475 31.6801 30.0903 160.404 10625 0 10625
0.476 31.7494 30.153 160.741 10625 0 10625
0.477 31.8187 30.2156 161.079 10625 0 10625
0.478 31.8881 30.2782 161.416 10625 0 10625
0.479 31.9575 30.3409 161.753 10625 0 10625
0.48 32.0269 30.4035 162.09 10625 0 10625
0.481 32.0962 30.4661 162.428 10625 0 10625
0.482 32.1656 30.5287 162.765 10625 0 10625
0.483 32.2351 30.5914 163.102 10625 0 10625
0.484 32.3045 30.654 163.44 10625 0 10625
0.485 32.3739 30.7166 163.777 10625 0 10625
0.486 32.4434 30.7792 164.114 10625 0 10625
0.487 32.5128 30.8418 164.451 10625 0 10625
0.488 32.5823 30.9044 164.789 10625 0 10625
0.489 32.6518 30.967 165.126 10625 0 10625
0.49 32.7213 31.0296 165.463 10625 0 10625
0.491 32.7908 31.0922 165.801 10625 0 10625
0.492 32.8603 31.1548 166.138 10625 0 10625
0.493 32.9298 31.2174 166.475 10625 0 10625
0.494 32.9993 31.2799 166.812 10625 0 10625
0.495 33.0689 31.3425 167.15 10625 0 10625
0.496 33.1384 31.4051 167.487 10625 0 10625
0.497 33.208 31.4677 167.824 10625 0 10625
0.498 33.2776 31.5303 168.161 10625 0 10625
0.499 33.3472 31.5928 168.499 10625 0 10625
0.5 33.4168 31.6554 168.836 10625 0 10625
0.501 33.4864 31.718 169.173 10625 0 10625
0.502 33.556 31.7805 169.51 10625 0 10625
0.503 33.6256 31.8431 169.848 10625 0 10625
0.504 33.6953 31.9056 170.185 10625 0 10625
0.505 33.7649 31.9682 170.522 10625 0 10625
0.506 33.8346 32.0307 170.859 10625 0 10625
0.507 33.9043 32.0933 171.197 10625 0 10625
0.508 33.974 32.1558 171.534 10625 0 10625
0.509 34.0437 32.2184 171.871 10625 0 10625
0.51 34.1134 32.2809 172.208 10625 0 10625
0.511 34.1831 32.3434 172.546 10625 0 10625
0.512 34.2528 32.406 172.883 10625 0 10625
0.513 34.3226 32.4685 173.22 10625 0 10625
0.514 34.3923 32.531 173.557 10625 0 10625
0.515 34.4621 32.5935 173.895 10625 0 10625
0.516 34.5319 32.6561 174.232 10625 0 10625
0.517 34.6017 32.7186 174.569 10625 0 10625
0.518 34.6715 32.7811 174.906 10625 0 10625
0.519 34.7413 32.8436 175.243 10625 0 10625
0.52 34.8111 32.9061 175.581 10625 0 10625
0.521 34.8809 32.9686 175.918 10625 0 10625
0.522 34.9508 33.0311 176.255 10625 0 10625
0.523 35.0206 33.0936 176.592 10625 0 10625
0.524 35.0905 33.1561 176.93 10625 0 10625
0.525 35.1604 33.2186 177.267 10625 0 10625
0.526 35.2303 33.2811 177.604 10625 0 10625
0.527 35.3002 33.3436 177.941 10625 0 10625
0.528 35.3701 33.406 178.278 10625 0 10625
0.529 35.44 33.4685 178.616 10625 0 10625
