tof posE posN posU tgtE tgtN tgtU
0.07 4.51222 4.47624 23.6612 10312.5 0 10312.5
0.071 4.57709 4.54008 23.9992 10312.5 0 10312.5
0.072 4.64196 4.60392 24.3371 10312.5 0 10312.5
0.073 4.70685 4.66775 24.6751 10312.5 0 10312.5
0.074 4.77175 4.73158 25.013 10312.5 0 10312.5
0.075 4.83666 4.7954 25.351 10312.5 0 10312.5
0.076 4.90159 4.85922 25.6889 10312.5 0 10312.5
0.077 4.96652 4.92304 26.0269 10312.5 0 10312.5
0.078 5.03147 4.98686 26.3648 10312.5 0 10312.5
0.079 5.09643 5.05068 26.7028 10312.5 0 10312.5
0.08 5.16139 5.11449 27.0407 10312.5 0 10312.5
0.081 5.22638 5.17829 27.3787 10312.5 0 10312.5
0.082 5.29137 5.2421 27.7166 10312.5 0 10312.5
0.083 5.35637 5.3059 28.0546 10312.5 0 10312.5
0.084 5.42139 5.3697 28.3925 10312.5 0 10312.5
0.085 5.48641 5.43349 28.7304 10312.5 0 10312.5
0.086 5.55145 5.49729 29.0684 10312.5 0 10312.5
0.087 5.6165 5.56107 29.4063 10312.5 0 10312.5
0.088 5.68156 5.62486 29.7442 10312.5 0 10312.5
0.089 5.74663 5.68864 30.0822 10312.5 0 10312.5
0.09 5.81171 5.75242 30.4201 10312.5 0 10312.5
0.091 5.87681 5.8162 30.758 10312.5 0 10312.5
0.092 5.94191 5.87998 31.096 10312.5 0 10312.5
0.093 6.00703 5.94375 31.4339 10312.5 0 10312.5
0.094 6.07216 6.00751 31.7718 10312.5 0 10312.5
0.095 6.1373 6.07128 32.1097 10312.5 0 10312.5
0.096 6.20245 6.13504 32.4476 10312.5 0 10312.5
0.097 6.26762 6.1988 32.7856 10312.5 0 10312.5
0.098 6.33279 6.26256 33.1235 10312.5 0 10312.5
0.099 6.39798 6.32631 33.4614 10312.5 0 10312.5
0.1 6.46318 6.39006 33.7993 10312.5 0 10312.5
0.101 6.52838 6.4538 34.1372 10312.5 0 10312.5
0.102 6.5936 6.51755 34.4751 10312.5 0 10312.5
0.103 6.65884 6.58129 34.813 10312.5 0 10312.5
0.104 6.72408 6.64503 35.1509 10312.5 0 10312.5
0.105 6.78933 6.70876 35.4889 10312.5 0 10312.5
0.106 6.8546 6.77249 35.8268 10312.5 0 10312.5
0.107 6.91988 6.83622 36.1647 10312.5 0 10312.5
0.108 6.98517 6.89994 36.5026 10312.5 0 10312.5
0.109 7.05047 6.96367 36.8405 10312.5 0 10312.5
0.11 7.11578 7.02739 37.1784 10312.5 0 10312.5
0.111 7.1811 7.0911 37.5162 10312.5 0 10312.5
0.112 7.24644 7.15481 37.8541 10312.5 0 10312.5
0.113 7.31178 7.21852 38.192 10312.5 0 10312.5
0.114 7.37714 7.28223 38.5299 10312.5 0 10312.5
0.115 7.44251 7.34594 38.8678 10312.5 0 10312.5
0.116 7.50789 7.40964 39.2057 10312.5 0 10312.5
0.117 7.57328 7.47333 39.5436 10312.5 0 10312.5
0.118 7.63869 7.53703 39.8815 10312.5 0 10312.5
0.119 7.7041 7.60072 40.2193 10312.5 0 10312.5
0.12 7.76953 7.66441 40.5572 10312.5 0 10312.5
0.121 7.83497 7.72809 40.8951 10312.5 0 10312.5
0.122 7.90041 7.79178 41.233 10312.5 0 10312.5
0.123 7.96588 7.85546 41.5709 10312.5 0 10312.5
0.124 8.03135 7.91913 41.9087 10312.5 0 10312.5
0.125 8.09683 7.98281 42.2466 10312.5 0 10312.5
0.126 8.16233 8.04648 42.5845 10312.5 0 10312.5
0.127 8.22783 8.11014 42.9223 10312.5 0 10312.5
0.128 8.29335 8.17381 43.2602 10312.5 0 10312.5
0.129 8.35888 8.23747 43.5981 10312.5 0 10312.5
0.13 8.42442 8.30113 43.9359 10312.5 0 10312.5
0.131 8.48997 8.36478 44.2738 10312.5 0 10312.5
0.132 8.55553 8.42843 44.6117 10312.5 0 10312.5
0.133 8.62111 8.49208 44.9495 10312.5 0 10312.5
0.134 8.6867 8.55573 45.2874 10312.5 0 10312.5
0.135 8.75229 8.61937 45.6252 10312.5 0 10312.5
0.136 8.8179 8.68301 45.9631 10312.5 0 10312.5
0.137 8.88352 8.74665 46.3009 10312.5 0 10312.5
0.138 8.94915 8.81028 46.6388 10312.5 0 10312.5
0.139 9.0148 8.87391 46.9766 10312.5 0 10312.5
0.14 9.08045 8.93754 47.3145 10312.5 0 10312.5
0.141 9.14612 9.00116 47.6523 10312.5 0 10312.5
0.142 9.2118 9.06478 47.9902 10312.5 0 10312.5
0.143 9.27749 9.1284 48.328 10312.5 0 10312.5
0.144 9.34319 9.19202 48.6659 10312.5 0 10312.5
0.145 9.4089 9.25563 49.0037 10312.5 0 10312.5
0.146 9.47462 9.31924 49.3415 10312.5 0 10312.5
0.147 9.54036 9.38284 49.6794 10312.5 0 10312.5
0.148 9.6061 9.44645 50.0172 10312.5 0 10312.5
0.149 9.67186 9.51005 50.355 10312.5 0 10312.5
0.15 9.73763 9.57364 50.6929 10312.5 0 10312.5
0.151 9.80341 9.63724 51.0307 10312.5 0 10312.5
0.152 9.8692 9.70083 51.3685 10312.5 0 10312.5
0.153 9.93501 9.76442 51.7064 10312.5 0 10312.5
0.154 10.0008 9.828 52.0442 10312.5 0 10312.5
0.155 10.0666 9.89158 52.382 10312.5 0 10312.5
0.156 10.1325 9.95516 52.7198 10312.5 0 10312.5
0.157 10.1983 10.0187 53.0577 10312.5 0 10312.5
0.158 10.2642 10.0823 53.3955 10312.5 0 10312.5
0.159 10.3301 10.1459 53.7333 10312.5 0 10312.5
0.16 10.396 10.2094 54.0711 10312.5 0 10312.5
0.161 10.4618 10.273 54.4089 10312.5 0 10312.5
0.162 10.5278 10.3366 54.7467 10312.5 0 10312.5
0.163 10.5937 10.4001 55.0845 10312.5 0 10312.5
0.164 10.6596 10.4637 55.4223 10312.5 0 10312.5
0.165 10.7255 10.5272 55.7601 10312.5 0 10312.5
0.166 10.7915 10.5908 56.098 10312.5 0 10312.5
0.167 10.8575 10.6543 56.4358 10312.5 0 10312.5
0.168 10.9234 10.7179 56.7736 10312.5 0 10312.5
0.169 10.9894 10.7814 57.1114 10312.5 0 10312.5
0.17 11.0554 10.8449 57.4492 10312.5 0 10312.5
0.171 11.1214 10.9085 57.787 10312.5 0 10312.5
0.172 11.1874 10.972 58.1247 10312.5 0 10312.5
0.173 11.2535 11.0355 58.4625 10312.5 0 10312.5
0.174 11.3195 11.099 58.8003 10312.5 0 10312.5
0.175 11.3856 11.1626 59.1381 10312.5 0 10312.5
0.176 11.4516 11.2261 59.4759 10312.5 0 10312.5
0.177 11.5177 11.2896 59.8137 10312.5 0 10312.5
0.178 11.5838 11.3531 60.1515 10312.5 0 10312.5
0.179 11.6499 11.4166 60.4893 10312.5 0 10312.5
0.18 11.716 11.4801 60.827 10312.5 0 10312.5
0.181 11.7821 11.5436 61.1648 10312.5 0 10312.5
0.182 11.8483 11.6071 61.5026 10312.5 0 10312.5
0.183 11.9144 11.6706 61.8404 10312.5 0 10312.5
0.184 11.9806 11.7341 62.1782 10312.5 0 10312.5
0.185 12.0468 11.7976 62.5159 10312.5 0 10312.5
0.186 12.1129 11.8611 62.8537 10312.5 0 10312.5
0.187 12.1791 11.9246 63.1915 10312.5 0 10312.5
0.188 12.2453 11.9881 63.5292 10312.5 0 10312.5
0.189 12.3115 12.0515 63.867 10312.5 0 10312.5
0.19 12.3778 12.115 64.2048 10312.5 0 10312.5
0.191 12.444 12.1785 64.5425 10312.5 0 10312.5
0.192 12.5103 12.2419 64.8803 10312.5 0 10312.5
0.193 12.5765 12.3054 65.2181 10312.5 0 10312.5
0.194 12.6428 12.3689 65.5558 10312.5 0 10312.5
0.195 12.7091 12.4323 65.8936 10312.5 0 10312.5
0.196 12.7754 12.4958 66.2313 10312.5 0 10312.5
0.197 12.8417 12.5592 66.5691 10312.5 0 10312.5
0.198 12.908 12.6227 66.9068 10312.5 0 10312.5
0.199 12.9743 12.6861 67.2446 10312.5 0 10312.5
0.2 13.0407 12.7496 67.5823 10312.5 0 10312.5
0.201 13.107 12.813 67.9201 10312.5 0 10312.5
0.202 13.1734 12.8765 68.2578 10312.5 0 10312.5
0.203 13.2398 12.9399 68.5956 10312.5 0 10312.5
0.204 13.3061 13.0033 68.9333 10312.5 0 10312.5
0.205 13.3725 13.0668 69.271 10312.5 0 10312.5
0.206 13.4389 13.1302 69.6088 10312.5 0 10312.5
0.207 13.5054 13.1936 69.9465 10312.5 0 10312.5
0.208 13.5718 13.257 70.2843 10312.5 0 10312.5
0.209 13.6382 13.3204 70.622 10312.5 0 10312.5
0.21 13.7047 13.3839 70.9597 10312.5 0 10312.5
0.211 13.7712 13.4473 71.2974 10312.5 0 10312.5
0.212 13.8376 13.5107 71.6352 10312.5 0 10312.5
0.213 13.9041 13.5741 71.9729 10312.5 0 10312.5
0.214 13.9706 13.6375 72.3106 10312.5 0 10312.5
0.215 14.0371 13.7009 72.6483 10312.5 0 10312.5
0.216 14.1037 13.7643 72.9861 10312.5 0 10312.5
0.217 14.1702 13.8277 73.3238 10312.5 0 10312.5
0.218 14.2367 13.8911 73.6615 10312.5 0 10312.5
0.219 14.3033 13.9544 73.9992 10312.5 0 10312.5
0.22 14.3699 14.0178 74.3369 10312.5 0 10312.5
0.221 14.4365 14.0812 74.6747 10312.5 0 10312.5
0.222 14.503 14.1446 75.0124 10312.5 0 10312.5
0.223 14.5697 14.2079 75.3501 10312.5 0 10312.5
0.224 14.6363 14.2713 75.6878 10312.5 0 10312.5
0.225 14.7029 14.3347 76.0255 10312.5 0 10312.5
0.226 14.7695 14.398 76.3632 10312.5 0 10312.5
0.227 14.8362 14.4614 76.7009 10312.5 0 10312.5
0.228 14.9028 14.5248 77.0386 10312.5 0 10312.5
0.229 14.9695 14.5881 77.3763 10312.5 0 10312.5
0.23 15.0362 14.6515 77.714 10312.5 0 10312.5
0.231 15.1029 14.7148 78.0517 10312.5 0 10312.5
0.232 15.1696 14.7782 78.3894 10312.5 0 10312.5
0.233 15.2363 14.8415 78.7271 10312.5 0 10312.5
0.234 15.303 14.9049 79.0648 10312.5 0 10312.5
0.235 15.3698 14.9682 79.4025 10312.5 0 10312.5
0.236 15.4365 15.0315 79.7401 10312.5 0 10312.5
0.237 15.5033 15.0949 80.0778 10312.5 0 10312.5
0.238 15.5701 15.1582 80.4155 10312.5 0 10312.5
0.239 15.6369 15.2215 80.7532 10312.5 0 10312.5
0.24 15.7037 15.2848 81.0909 10312.5 0 10312.5
0.241 15.7705 15.3481 81.4286 10312.5 0 10312.5
0.242 15.8373 15.4115 81.7662 10312.5 0 10312.5
0.243 15.9041 15.4748 82.1039 10312.5 0 10312.5
0.244 15.971 15.5381 82.4416 10312.5 0 10312.5
0.245 16.0378 15.6014 82.7793 10312.5 0 10312.5
0.246 16.1047 15.6647 83.1169 10312.5 0 10312.5
0.247 16.1716 15.728 83.4546 10312.5 0 10312.5
0.248 16.2385 15.7913 83.7923 10312.5 0 10312.5
0.249 16.3054 15.8546 84.1299 10312.5 0 10312.5
0.25 16.3723 15.9179 84.4676 10312.5 0 10312.5
0.251 16.4392 15.9812 84.8053 10312.5 0 10312.5
0.252 16.5061 16.0444 85.1429 10312.5 0 10312.5
0.253 16.5731 16.1077 85.4806 10312.5 0 10312.5
0.254 16.64 16.171 85.8182 10312.5 0 10312.5
0.255 16.707 16.2343 86.1559 10312.5 0 10312.5
0.256 16.774 16.2976 86.4935 10312.5 0 10312.5
0.257 16.841 16.3608 86.8312 10312.5 0 10312.5
0.258 16.908 16.4241 87.1688 10312.5 0 10312.5
0.259 16.975 16.4873 87.5065 10312.5 0 10312.5
0.26 17.042 16.5506 87.8441 10312.5 0 10312.5
0.261 17.1091 16.6139 88.1818 10312.5 0 10312.5
0.262 17.1761 16.6771 88.5194 10312.5 0 10312.5
0.263 17.2432 16.7404 88.8571 10312.5 0 10312.5
0.264 17.3102 16.8036 89.1947 10312.5 0 10312.5
0.265 17.3773 16.8669 89.5324 10312.5 0 10312.5
0.266 17.4444 16.9301 89.87 10312.5 0 10312.5
0.267 17.5115 16.9933 90.2076 10312.5 0 10312.5
0.268 17.5786 17.0566 90.5453 10312.5 0 10312.5
0.269 17.6458 17.1198 90.8829 10312.5 0 10312.5
0.27 17.7129 17.183 91.2205 10312.5 0 10312.5
0.271 17.7801 17.2463 91.5582 10312.5 0 10312.5
0.272 17.8472 17.3095 91.8958 10312.5 0 10312.5
0.273 17.9144 17.3727 92.2334 10312.5 0 10312.5
0.274 17.9816 17.4359 92.571 10312.5 0 10312.5
0.275 18.0488 17.4991 92.9087 10312.5 0 10312.5
0.276 18.116 17.5624 93.2463 10312.5 0 10312.5
0.277 18.1832 17.6256 93.5839 10312.5 0 10312.5
0.278 18.2504 17.6888 93.9215 10312.5 0 10312.5
0.279 18.3177 17.752 94.2591 10312.5 0 10312.5
0.28 18.3849 17.8152 94.5967 10312.5 0 10312.5
0.281 18.4522 17.8784 94.9343 10312.5 0 10312.5
0.282 18.5195 17.9416 95.272 10312.5 0 10312.5
0.283 18.5868 18.0047 95.6096 10312.5 0 10312.5
0.284 18.6541 18.0679 95.9472 10312.5 0 10312.5
0.285 18.7214 18.1311 96.2848 10312.5 0 10312.5
0.286 18.7887 18.1943 96.6224 10312.5 0 10312.5
0.287 18.8561 18.2575 96.96 10312.5 0 10312.5
0.288 18.9234 18.3206 97.2976 10312.5 0 10312.5
0.289 18.9908 18.3838 97.6352 10312.5 0 10312.5
0.29 19.0581 18.447 97.9728 10312.5 0 10312.5
0.291 19.1255 18.5101 98.3104 10312.5 0 10312.5
0.292 19.1929 18.5733 98.648 10312.5 0 10312.5
0.293 19.2603 18.6365 98.9856 10312.5 0 10312.5
0.294 19.3277 18.6996 99.3231 10312.5 0 10312.5
0.295 19.3951 18.7628 99.6607 10312.5 0 10312.5
0.296 19.4626 18.8259 99.9983 10312.5 0 10312.5
0.297 19.53 18.8891 100.336 10312.5 0 10312.5
0.298 19.5975 18.9522 100.673 10312.5 0 10312.5
0.299 19.665 19.0154 101.011 10312.5 0 10312.5
0.3 19.7324 19.0785 101.349 10312.5 0 10312.5
0.301 19.7999 19.1416 101.686 10312.5 0 10312.5
0.302 19.8675 19.2048 102.024 10312.5 0 10312.5
0.303 19.935 19.2679 102.361 10312.5 0 10312.5
0.304 20.0025 19.331 102.699 10312.5 0 10312.5
0.305 20.07 19.3941 103.037 10312.5 0 10312.5
0.306 20.1376 19.4572 103.374 10312.5 0 10312.5
0.307 20.2052 19.5204 103.712 10312.5 0 10312.5
0.308 20.2727 19.5835 104.049 10312.5 0 10312.5
0.309 20.3403 19.6466 104.387 10312.5 0 10312.5
0.31 20.4079 19.7097 104.724 10312.5 0 10312.5
0.311 20.4755 19.7728 105.062 10312.5 0 10312.5
0.312 20.5431 19.8359 105.399 10312.5 0 10312.5
0.313 20.6108 19.899 105.737 10312.5 0 10312.5
0.314 20.6784 19.9621 106.075 10312.5 0 10312.5
0.315 20.7461 20.0252 106.412 10312.5 0 10312.5
0.316 20.8137 20.0883 106.75 10312.5 0 10312.5
0.317 20.8814 20.1514 107.087 10312.5 0 10312.5
0.318 20.9491 20.2144 107.425 10312.5 0 10312.5
0.319 21.0168 20.2775 107.762 10312.5 0 10312.5
0.32 21.0845 20.3406 108.1 10312.5 0 10312.5
0.321 21.1522 20.4037 108.437 10312.5 0 10312.5
0.322 21.22 20.4667 108.775 10312.5 0 10312.5
0.323 21.2877 20.5298 109.112 10312.5 0 10312.5
0.324 21.3555 20.5929 109.45 10312.5 0 10312.5
0.325 21.4233 20.6559 109.788 10312.5 0 10312.5
0.326 21.491 20.719 110.125 10312.5 0 10312.5
0.327 21.5588 20.782 110.463 10312.5 0 10312.5
0.328 21.6266 20.8451 110.8 10312.5 0 10312.5
0.329 21.6944 20.9081 111.138 10312.5 0 10312.5
0.33 21.7623 20.9712 111.475 10312.5 0 10312.5
0.331 21.8301 21.0342 111.813 10312.5 0 10312.5
0.332 21.898 21.0973 112.15 10312.5 0 10312.5
0.333 21.9658 21.1603 112.488 10312.5 0 10312.5
0.334 22.0337 21.2233 112.825 10312.5 0 10312.5
0.335 22.1016 21.2864 113.163 10312.5 0 10312.5
0.336 22.1695 21.3494 113.5 10312.5 0 10312.5
0.337 22.2374 21.4124 113.838 10312.5 0 10312.5
0.338 22.3053 21.4754 114.175 10312.5 0 10312.5
0.339 22.3732 21.5384 114.513 10312.5 0 10312.5
0.34 22.4412 21.6015 114.85 10312.5 0 10312.5
0.341 22.5091 21.6645 115.188 10312.5 0 10312.5
0.342 22.5771 21.7275 115.525 10312.5 0 10312.5
0.343 22.6451 21.7905 115.863 10312.5 0 10312.5
0.344 22.713 21.8535 116.2 10312.5 0 10312.5
0.345 22.781 21.9165 116.538 10312.5 0 10312.5
0.346 22.849 21.9795 116.875 10312.5 0 10312.5
0.347 22.9171 22.0425 117.213 10312.5 0 10312.5
0.348 22.9851 22.1055 117.55 10312.5 0 10312.5
0.349 23.0531 22.1684 117.888 10312.5 0 10312.5
0.35 23.1212 22.2314 118.225 10312.5 0 10312.5
0.351 23.1893 22.2944 118.563 10312.5 0 10312.5
0.352 23.2573 22.3574 118.9 10312.5 0 10312.5
0.353 23.3254 22.4204 119.238 10312.5 0 10312.5
0.354 23.3935 22.4833 119.575 10312.5 0 10312.5
0.355 23.4616 22.5463 119.913 10312.5 0 10312.5
0.356 23.5298 22.6093 120.25 10312.5 0 10312.5
0.357 23.5979 22.6722 120.588 10312.5 0 10312.5
0.358 23.6661 22.7352 120.925 10312.5 0 10312.5
0.359 23.7342 22.7981 121.263 10312.5 0 10312.5
0.36 23.8024 22.8611 121.6 10312.5 0 10312.5
0.361 23.8706 22.924 121.938 10312.5 0 10312.5
0.362 23.9388 22.987 122.275 10312.5 0 10312.5
0.363 24.007 23.0499 122.613 10312.5 0 10312.5
0.364 24.0752 23.1129 122.95 10312.5 0 10312.5
0.365 24.1434 23.1758 123.288 10312.5 0 10312.5
0.366 24.2116 23.2387 123.625 10312.5 0 10312.5
0.367 24.2799 23.3017 123.963 10312.5 0 10312.5
0.368 24.3481 23.3646 124.3 10312.5 0 10312.5
0.369 24.4164 23.4275 124.637 10312.5 0 10312.5
0.37 24.4847 23.4905 124.975 10312.5 0 10312.5
0.371 24.553 23.5534 125.312 10312.5 0 10312.5
0.372 24.6213 23.6163 125.65 10312.5 0 10312.5
0.373 24.6896 23.6792 125.987 10312.5 0 10312.5
0.374 24.7579 23.7421 126.325 10312.5 0 10312.5
0.375 24.8263 23.805 126.662 10312.5 0 10312.5
0.376 24.8946 23.8679 127 10312.5 0 10312.5
0.377 24.963 23.9308 127.337 10312.5 0 10312.5
0.378 25.0314 23.9937 127.675 10312.5 0 10312.5
0.379 25.0998 24.0566 128.012 10312.5 0 10312.5
0.38 25.1682 24.1195 128.349 10312.5 0 10312.5
0.381 25.2366 24.1824 128.687 10312.5 0 10312.5
0.382 25.305 24.2453 129.024 10312.5 0 10312.5
0.383 25.3734 24.3082 129.362 10312.5 0 10312.5
0.384 25.4419 24.371 129.699 10312.5 0 10312.5
0.385 25.5103 24.4339 130.037 10312.5 0 10312.5
0.386 25.5788 24.4968 130.374 10312.5 0 10312.5
0.387 25.6473 24.5597 130.711 10312.5 0 10312.5
0.388 25.7158 24.6225 131.049 10312.5 0 10312.5
0.389 25.7843 24.6854 131.386 10312.5 0 10312.5
0.39 25.8528 24.7482 131.724 10312.5 0 10312.5
0.391 25.9213 24.8111 132.061 10312.5 0 10312.5
0.392 25.9898 24.874 132.399 10312.5 0 10312.5
0.393 26.0584 24.9368 132.736 10312.5 0 10312.5
0.394 26.1269 24.9997 133.073 10312.5 0 10312.5
0.395 26.1955 25.0625 133.411 10312.5 0 10312.5
0.396 26.2641 25.1253 133.748 10312.5 0 10312.5
0.397 26.3327 25.1882 134.086 10312.5 0 10312.5
0.398 26.4013 25.251 134.423 10312.5 0 10312.5
0.399 26.4699 25.3139 134.76 10312.5 0 10312.5
0.4 26.5385 25.3767 135.098 10312.5 0 10312.5
0.401 26.6072 25.4395 135.435 10312.5 0 10312.5
0.402 26.6758 25.5023 135.773 10312.5 0 10312.5
0.403 26.7445 25.5652 136.11 10312.5 0 10312.5
0.404 26.8131 25.628 136.447 10312.5 0 10312.5
0.405 26.8818 25.6908 136.785 10312.5 0 10312.5
0.406 26.9505 25.7536 137.122 10312.5 0 10312.5
0.407 27.0192 25.8164 137.46 10312.5 0 10312.5
0.408 27.0879 25.8792 137.797 10312.5 0 10312.5
0.409 27.1567 25.942 138.134 10312.5 0 10312.5
0.41 27.2254 26.0048 138.472 10312.5 0 10312.5
0.411 27.2942 26.0676 138.809 10312.5 0 10312.5
0.412 27.3629 26.1304 139.147 10312.5 0 10312.5
0.413 27.4317 26.1932 139.484 10312.5 0 10312.5
0.414 27.5005 26.256 139.821 10312.5 0 10312.5
0.415 27.5693 26.3188 140.159 10312.5 0 10312.5
0.416 27.6381 26.3815 140.496 10312.5 0 10312.5
0.417 27.7069 26.4443 140.833 10312.5 0 10312.5
0.418 27.7758 26.5071 141.171 10312.5 0 10312.5
0.419 27.8446 26.5699 141.508 10312.5 0 10312.5
0.42 27.9134 26.6326 141.846 10312.5 0 10312.5
0.421 27.9823 26.6954 142.183 10312.5 0 10312.5
0.422 28.0512 26.7582 142.52 10312.5 0 10312.5
0.423 28.1201 26.8209 142.858 10312.5 0 10312.5
0.424 28.189 26.8837 143.195 10312.5 0 10312.5
0.425 28.2579 26.9464 143.532 10312.5 0 10312.5
0.426 28.3268 27.0092 143.87 10312.5 0 10312.5
0.427 28.3958 27.0719 144.207 10312.5 0 10312.5
0.428 28.4647 27.1347 144.545 10312.5 0 10312.5
0.429 28.5337 27.1974 144.882 10312.5 0 10312.5
0.43 28.6026 27.2601 145.219 10312.5 0 10312.5
0.431 28.6716 27.3229 145.557 10312.5 0 10312.5
0.432 28.7406 27.3856 145.894 10312.5 0 10312.5
0.433 28.8096 27.4483 146.231 10312.5 0 10312.5
0.434 28.8786 27.5111 146.569 10312.5 0 10312.5
0.435 28.9476 27.5738 146.906 10312.5 0 10312.5
0.436 29.0167 27.6365 147.243 10312.5 0 10312.5
0.437 29.0857 27.6992 147.581 10312.5 0 10312.5
0.438 29.1548 27.7619 147.918 10312.5 0 10312.5
0.439 29.2239 27.8246 148.255 10312.5 0 10312.5
0.44 29.2929 27.8873 148.593 10312.5 0 10312.5
0.441 29.362 27.95 148.93 10312.5 0 10312.5
0.442 29.4311 28.0127 149.267 10312.5 0 10312.5
0.443 29.5003 28.0754 149.605 10312.5 0 10312.5
0.444 29.5694 28.1381 149.942 10312.5 0 10312.5
0.445 29.6385 28.2008 150.279 10312.5 0 10312.5
0.446 29.7077 28.2635 150.617 10312.5 0 10312.5
0.447 29.7769 28.3262 150.954 10312.5 0 10312.5
0.448 29.846 28.3889 151.291 10312.5 0 10312.5
0.449 29.9152 28.4516 151.629 10312.5 0 10312.5
0.45 29.9844 28.5142 151.966 10312.5 0 10312.5
0.451 30.0536 28.5769 152.303 10312.5 0 10312.5
0.452 30.1228 28.6396 152.641 10312.5 0 10312.5
0.453 30.1921 28.7022 152.978 10312.5 0 10312.5
0.454 30.2613 28.7649 153.315 10312.5 0 10312.5
0.455 30.3306 28.8276 153.652 10312.5 0 10312.5
0.456 30.3998 28.8902 153.99 10312.5 0 10312.5
0.457 30.4691 28.9529 154.327 10312.5 0 10312.5
0.458 30.5384 29.0155 154.664 10312.5 0 10312.5
