tof posE posN posU tgtE tgtN tgtU
0.224 14.6309 14.2728 75.6886 10507.9 0 10507.9
0.225 14.6975 14.3361 76.0263 10507.9 0 10507.9
0.226 14.7641 14.3995 76.364 10507.9 0 10507.9
0.227 14.8307 14.4629 76.7017 10507.9 0 10507.9
0.228 14.8973 14.5263 77.0394 10507.9 0 10507.9
0.229 14.9639 14.5896 77.3771 10507.9 0 10507.9
0.23 15.0306 14.653 77.7148 10507.9 0 10507.9
0.231 15.0972 14.7163 78.0525 10507.9 0 10507.9
0.232 15.1639 14.7797 78.3902 10507.9 0 10507.9
0.233 15.2305 14.8431 78.7279 10507.9 0 10507.9
0.234 15.2972 14.9064 79.0656 10507.9 0 10507.9
0.235 15.3639 14.9698 79.4033 10507.9 0 10507.9
0.236 15.4306 15.0331 79.741 10507.9 0 10507.9
0.237 15.4973 15.0965 80.0787 10507.9 0 10507.9
0.238 15.564 15.1598 80.4164 10507.9 0 10507.9
0.239 15.6308 15.2231 80.7541 10507.9 0 10507.9
0.24 15.6975 15.2865 81.0918 10507.9 0 10507.9
0.241 15.7643 15.3498 81.4295 10507.9 0 10507.9
0.242 15.831 15.4131 81.7671 10507.9 0 10507.9
0.243 15.8978 15.4765 82.1048 10507.9 0 10507.9
0.244 15.9646 15.5398 82.4425 10507.9 0 10507.9
0.245 16.0314 15.6031 82.7802 10507.9 0 10507.9
0.246 16.0982 15.6664 83.1179 10507.9 0 10507.9
0.247 16.1651 15.7297 83.4555 10507.9 0 10507.9
0.248 16.2319 15.793 83.7932 10507.9 0 10507.9
0.249 16.2987 15.8564 84.1309 10507.9 0 10507.9
0.25 16.3656 15.9197 84.4686 10507.9 0 10507.9
0.251 16.4325 15.983 84.8062 10507.9 0 10507.9
0.252 16.4994 16.0463 85.1439 10507.9 0 10507.9
0.253 16.5662 16.1096 85.4816 10507.9 0 10507.9
0.254 16.6331 16.1728 85.8192 10507.9 0 10507.9
0.255 16.7001 16.2361 86.1569 10507.9 0 10507.9
0.256 16.767 16.2994 86.4946 10507.9 0 10507.9
0.257 16.8339 16.3627 86.8322 10507.9 0 10507.9
0.258 16.9009 16.426 87.1699 10507.9 0 10507.9
0.259 16.9678 16.4893 87.5075 10507.9 0 10507.9
0.26 17.0348 16.5525 87.8452 10507.9 0 10507.9
0.261 17.1018 16.6158 88.1828 10507.9 0 10507.9
0.262 17.1688 16.6791 88.5205 10507.9 0 10507.9
0.263 17.2358 16.7423 88.8581 10507.9 0 10507.9
0.264 17.3028 16.8056 89.1958 10507.9 0 10507.9
0.265 17.3698 16.8689 89.5334 10507.9 0 10507.9
0.266 17.4369 16.9321 89.8711 10507.9 0 10507.9
0.267 17.5039 16.9954 90.2087 10507.9 0 10507.9
0.268 17.571 17.0586 90.5464 10507.9 0 10507.9
0.269 17.6381 17.1219 90.884 10507.9 0 10507.9
0.27 17.7051 17.1851 91.2217 10507.9 0 10507.9
0.271 17.7722 17.2484 91.5593 10507.9 0 10507.9
0.272 17.8393 17.3116 91.8969 10507.9 0 10507.9
0.273 17.9065 17.3748 92.2346 10507.9 0 10507.9
0.274 17.9736 17.4381 92.5722 10507.9 0 10507.9
0.275 18.0407 17.5013 92.9098 10507.9 0 10507.9
0.276 18.1079 17.5645 93.2475 10507.9 0 10507.9
0.277 18.175 17.6277 93.5851 10507.9 0 10507.9
0.278 18.2422 17.691 93.9227 10507.9 0 10507.9
0.279 18.3094 17.7542 94.2603 10507.9 0 10507.9
0.28 18.3766 17.8174 94.598 10507.9 0 10507.9
0.281 18.4438 17.8806 94.9356 10507.9 0 10507.9
0.282 18.511 17.9438 95.2732 10507.9 0 10507.9
0.283 18.5782 18.007 95.6108 10507.9 0 10507.9
0.284 18.6455 18.0702 95.9484 10507.9 0 10507.9
0.285 18.7127 18.1334 96.286 10507.9 0 10507.9
0.286 18.78 18.1966 96.6236 10507.9 0 10507.9
0.287 18.8473 18.2598 96.9613 10507.9 0 10507.9
0.288 18.9146 18.323 97.2989 10507.9 0 10507.9
0.289 18.9819 18.3862 97.6365 10507.9 0 10507.9
0.29 19.0492 18.4494 97.9741 10507.9 0 10507.9
0.291 19.1165 18.5126 98.3117 10507.9 0 10507.9
0.292 19.1838 18.5757 98.6493 10507.9 0 10507.9
0.293 19.2511 18.6389 98.9869 10507.9 0 10507.9
0.294 19.3185 18.7021 99.3245 10507.9 0 10507.9
0.295 19.3859 18.7653 99.6621 10507.9 0 10507.9
0.296 19.4532 18.8284 99.9997 10507.9 0 10507.9
0.297 19.5206 18.8916 100.337 10507.9 0 10507.9
0.298 19.588 18.9547 100.675 10507.9 0 10507.9
0.299 19.6554 19.0179 101.012 10507.9 0 10507.9
0.3 19.7229 19.0811 101.35 10507.9 0 10507.9
0.301 19.7903 19.1442 101.688 10507.9 0 10507.9
0.302 19.8577 19.2074 102.025 10507.9 0 10507.9
0.303 19.9252 19.2705 102.363 10507.9 0 10507.9
0.304 19.9926 19.3336 102.7 10507.9 0 10507.9
0.305 20.0601 19.3968 103.038 10507.9 0 10507.9
0.306 20.1276 19.4599 103.376 10507.9 0 10507.9
0.307 20.1951 19.5231 103.713 10507.9 0 10507.9
0.308 20.2626 19.5862 104.051 10507.9 0 10507.9
0.309 20.3301 19.6493 104.388 10507.9 0 10507.9
0.31 20.3977 19.7124 104.726 10507.9 0 10507.9
0.311 20.4652 19.7756 105.063 10507.9 0 10507.9
0.312 20.5328 19.8387 105.401 10507.9 0 10507.9
0.313 20.6003 19.9018 105.739 10507.9 0 10507.9
0.314 20.6679 19.9649 106.076 10507.9 0 10507.9
0.315 20.7355 20.028 106.414 10507.9 0 10507.9
0.316 20.8031 20.0911 106.751 10507.9 0 10507.9
0.317 20.8707 20.1542 107.089 10507.9 0 10507.9
0.318 20.9383 20.2173 107.426 10507.9 0 10507.9
0.319 21.006 20.2804 107.764 10507.9 0 10507.9
0.32 21.0736 20.3435 108.101 10507.9 0 10507.9
0.321 21.1413 20.4066 108.439 10507.9 0 10507.9
0.322 21.2089 20.4697 108.777 10507.9 0 10507.9
0.323 21.2766 20.5328 109.114 10507.9 0 10507.9
0.324 21.3443 20.5959 109.452 10507.9 0 10507.9
0.325 21.412 20.6589 109.789 10507.9 0 10507.9
0.326 21.4797 20.722 110.127 10507.9 0 10507.9
0.327 21.5474 20.7851 110.464 10507.9 0 10507.9
0.328 21.6152 20.8482 110.802 10507.9 0 10507.9
0.329 21.6829 20.9112 111.139 10507.9 0 10507.9
0.33 21.7507 20.9743 111.477 10507.9 0 10507.9
0.331 21.8184 21.0373 111.814 10507.9 0 10507.9
0.332 21.8862 21.1004 112.152 10507.9 0 10507.9
0.333 21.954 21.1635 112.49 10507.9 0 10507.9
0.334 22.0218 21.2265 112.827 10507.9 0 10507.9
0.335 22.0896 21.2896 113.165 10507.9 0 10507.9
0.336 22.1574 21.3526 113.502 10507.9 0 10507.9
0.337 22.2253 21.4157 113.84 10507.9 0 10507.9
0.338 22.2931 21.4787 114.177 10507.9 0 10507.9
0.339 22.361 21.5417 114.515 10507.9 0 10507.9
0.34 22.4288 21.6048 114.852 10507.9 0 10507.9
0.341 22.4967 21.6678 115.19 10507.9 0 10507.9
0.342 22.5646 21.7308 115.527 10507.9 0 10507.9
0.343 22.6325 21.7938 115.865 10507.9 0 10507.9
0.344 22.7004 21.8569 116.202 10507.9 0 10507.9
0.345 22.7684 21.9199 116.54 10507.9 0 10507.9
0.346 22.8363 21.9829 116.877 10507.9 0 10507.9
0.347 22.9042 22.0459 117.215 10507.9 0 10507.9
0.348 22.9722 22.1089 117.552 10507.9 0 10507.9
0.349 23.0402 22.1719 117.89 10507.9 0 10507.9
0.35 23.1081 22.2349 118.227 10507.9 0 10507.9
0.351 23.1761 22.2979 118.565 10507.9 0 10507.9
0.352 23.2441 22.3609 118.902 10507.9 0 10507.9
0.353 23.3122 22.4239 119.24 10507.9 0 10507.9
0.354 23.3802 22.4869 119.577 10507.9 0 10507.9
0.355 23.4482 22.5499 119.915 10507.9 0 10507.9
0.356 23.5163 22.6129 120.252 10507.9 0 10507.9
0.357 23.5843 22.6759 120.59 10507.9 0 10507.9
0.358 23.6524 22.7389 120.927 10507.9 0 10507.9
0.359 23.7205 22.8018 121.265 10507.9 0 10507.9
0.36 23.7886 22.8648 121.602 10507.9 0 10507.9
0.361 23.8567 22.9278 121.94 10507.9 0 10507.9
0.362 23.9248 22.9907 122.277 10507.9 0 10507.9
0.363 23.9929 23.0537 122.615 10507.9 0 10507.9
0.364 24.0611 23.1167 122.952 10507.9 0 10507.9
0.365 24.1292 23.1796 123.29 10507.9 0 10507.9
0.366 24.1974 23.2426 123.627 10507.9 0 10507.9
0.367 24.2655 23.3055 123.965 10507.9 0 10507.9
0.368 24.3337 23.3685 124.302 10507.9 0 10507.9
0.369 24.4019 23.4314 124.64 10507.9 0 10507.9
0.37 24.4701 23.4944 124.977 10507.9 0 10507.9
0.371 24.5383 23.5573 125.315 10507.9 0 10507.9
0.372 24.6066 23.6202 125.652 10507.9 0 10507.9
0.373 24.6748 23.6832 125.989 10507.9 0 10507.9
0.374 24.743 23.7461 126.327 10507.9 0 10507.9
0.375 24.8113 23.809 126.664 10507.9 0 10507.9
0.376 24.8796 23.872 127.002 10507.9 0 10507.9
0.377 24.9479 23.9349 127.339 10507.9 0 10507.9
0.378 25.0162 23.9978 127.677 10507.9 0 10507.9
0.379 25.0845 24.0607 128.014 10507.9 0 10507.9
0.38 25.1528 24.1236 128.352 10507.9 0 10507.9
0.381 25.2211 24.1865 128.689 10507.9 0 10507.9
0.382 25.2894 24.2494 129.027 10507.9 0 10507.9
0.383 25.3578 24.3124 129.364 10507.9 0 10507.9
0.384 25.4262 24.3753 129.701 10507.9 0 10507.9
0.385 25.4945 24.4382 130.039 10507.9 0 10507.9
0.386 25.5629 24.501 130.376 10507.9 0 10507.9
0.387 25.6313 24.5639 130.714 10507.9 0 10507.9
0.388 25.6997 24.6268 131.051 10507.9 0 10507.9
0.389 25.7681 24.6897 131.389 10507.9 0 10507.9
0.39 25.8366 24.7526 131.726 10507.9 0 10507.9
0.391 25.905 24.8155 132.064 10507.9 0 10507.9
0.392 25.9735 24.8784 132.401 10507.9 0 10507.9
0.393 26.0419 24.9412 132.738 10507.9 0 10507.9
0.394 26.1104 25.0041 133.076 10507.9 0 10507.9
0.395 26.1789 25.067 133.413 10507.9 0 10507.9
0.396 26.2474 25.1298 133.751 10507.9 0 10507.9
0.397 26.3159 25.1927 134.088 10507.9 0 10507.9
0.398 26.3844 25.2555 134.426 10507.9 0 10507.9
0.399 26.4529 25.3184 134.763 10507.9 0 10507.9
0.4 26.5215 25.3813 135.1 10507.9 0 10507.9
0.401 26.59 25.4441 135.438 10507.9 0 10507.9
0.402 26.6586 25.507 135.775 10507.9 0 10507.9
0.403 26.7272 25.5698 136.113 10507.9 0 10507.9
0.404 26.7958 25.6326 136.45 10507.9 0 10507.9
0.405 26.8644 25.6955 136.787 10507.9 0 10507.9
0.406 26.933 25.7583 137.125 10507.9 0 10507.9
0.407 27.0016 25.8211 137.462 10507.9 0 10507.9
0.408 27.0702 25.884 137.8 10507.9 0 10507.9
0.409 27.1389 25.9468 138.137 10507.9 0 10507.9
0.41 27.2075 26.0096 138.474 10507.9 0 10507.9
0.411 27.2762 26.0724 138.812 10507.9 0 10507.9
0.412 27.3448 26.1353 139.149 10507.9 0 10507.9
0.413 27.4135 26.1981 139.487 10507.9 0 10507.9
0.414 27.4822 26.2609 139.824 10507.9 0 10507.9
0.415 27.5509 26.3237 140.161 10507.9 0 10507.9
0.416 27.6197 26.3865 140.499 10507.9 0 10507.9
0.417 27.6884 26.4493 140.836 10507.9 0 10507.9
0.418 27.7571 26.5121 141.174 10507.9 0 10507.9
0.419 27.8259 26.5749 141.511 10507.9 0 10507.9
0.42 27.8947 26.6377 141.848 10507.9 0 10507.9
0.421 27.9634 26.7005 142.186 10507.9 0 10507.9
0.422 28.0322 26.7632 142.523 10507.9 0 10507.9
0.423 28.101 26.826 142.861 10507.9 0 10507.9
0.424 28.1698 26.8888 143.198 10507.9 0 10507.9
0.425 28.2387 26.9516 143.535 10507.9 0 10507.9
0.426 28.3075 27.0144 143.873 10507.9 0 10507.9
0.427 28.3763 27.0771 144.21 10507.9 0 10507.9
0.428 28.4452 27.1399 144.547 10507.9 0 10507.9
0.429 28.5141 27.2027 144.885 10507.9 0 10507.9
0.43 28.5829 27.2654 145.222 10507.9 0 10507.9
0.431 28.6518 27.3282 145.56 10507.9 0 10507.9
0.432 28.7207 27.3909 145.897 10507.9 0 10507.9
0.433 28.7896 27.4537 146.234 10507.9 0 10507.9
0.434 28.8586 27.5164 146.572 10507.9 0 10507.9
0.435 28.9275 27.5792 146.909 10507.9 0 10507.9
0.436 28.9964 27.6419 147.246 10507.9 0 10507.9
0.437 29.0654 27.7047 147.584 10507.9 0 10507.9
0.438 29.1344 27.7674 147.921 10507.9 0 10507.9
0.439 29.2033 27.8301 148.258 10507.9 0 10507.9
0.44 29.2723 27.8929 148.596 10507.9 0 10507.9
0.441 29.3413 27.9556 148.933 10507.9 0 10507.9
0.442 29.4103 28.0183 149.27 10507.9 0 10507.9
0.443 29.4794 28.0811 149.608 10507.9 0 10507.9
0.444 29.5484 28.1438 149.945 10507.9 0 10507.9
0.445 29.6174 28.2065 150.282 10507.9 0 10507.9
0.446 29.6865 28.2692 150.62 10507.9 0 10507.9
0.447 29.7556 28.3319 150.957 10507.9 0 10507.9
0.448 29.8247 28.3946 151.294 10507.9 0 10507.9
0.449 29.8937 28.4573 151.632 10507.9 0 10507.9
0.45 29.9628 28.52 151.969 10507.9 0 10507.9
0.451 30.032 28.5827 152.306 10507.9 0 10507.9
0.452 30.1011 28.6454 152.644 10507.9 0 10507.9
0.453 30.1702 28.7081 152.981 10507.9 0 10507.9
0.454 30.2394 28.7708 153.318 10507.9 0 10507.9
0.455 30.3085 28.8335 153.656 10507.9 0 10507.9
0.456 30.3777 28.8962 153.993 10507.9 0 10507.9
0.457 30.4469 28.9589 154.33 10507.9 0 10507.9
