tof posE posN posU tgtE tgtN tgtU
0.155 10.071 9.89043 52.3814 10000 0 10000
0.156 10.1369 9.95399 52.7192 10000 0 10000
0.157 10.2028 10.0176 53.057 10000 0 10000
0.158 10.2687 10.0811 53.3948 10000 0 10000
0.159 10.3346 10.1447 53.7326 10000 0 10000
0.16 10.4006 10.2082 54.0704 10000 0 10000
0.161 10.4665 10.2718 54.4082 10000 0 10000
0.162 10.5325 10.3353 54.7461 10000 0 10000
0.163 10.5984 10.3988 55.0839 10000 0 10000
0.164 10.6644 10.4624 55.4217 10000 0 10000
0.165 10.7304 10.5259 55.7595 10000 0 10000
0.166 10.7964 10.5895 56.0972 10000 0 10000
0.167 10.8625 10.653 56.435 10000 0 10000
0.168 10.9285 10.7165 56.7728 10000 0 10000
0.169 10.9945 10.78 57.1106 10000 0 10000
0.17 11.0606 10.8436 57.4484 10000 0 10000
0.171 11.1267 10.9071 57.7862 10000 0 10000
0.172 11.1928 10.9706 58.124 10000 0 10000
0.173 11.2589 11.0341 58.4618 10000 0 10000
0.174 11.325 11.0976 58.7996 10000 0 10000
0.175 11.3911 11.1611 59.1373 10000 0 10000
0.176 11.4572 11.2246 59.4751 10000 0 10000
0.177 11.5233 11.2881 59.8129 10000 0 10000
0.178 11.5895 11.3516 60.1507 10000 0 10000
0.179 11.6557 11.4151 60.4884 10000 0 10000
0.18 11.7218 11.4786 60.8262 10000 0 10000
0.181 11.788 11.5421 61.164 10000 0 10000
0.182 11.8542 11.6055 61.5018 10000 0 10000
0.183 11.9204 11.669 61.8395 10000 0 10000
0.184 11.9867 11.7325 62.1773 10000 0 10000
0.185 12.0529 11.796 62.515 10000 0 10000
0.186 12.1191 11.8594 62.8528 10000 0 10000
0.187 12.1854 11.9229 63.1906 10000 0 10000
0.188 12.2517 11.9864 63.5283 10000 0 10000
0.189 12.318 12.0498 63.8661 10000 0 10000
0.19 12.3843 12.1133 64.2038 10000 0 10000
0.191 12.4506 12.1767 64.5416 10000 0 10000
0.192 12.5169 12.2402 64.8793 10000 0 10000
0.193 12.5832 12.3036 65.2171 10000 0 10000
0.194 12.6495 12.3671 65.5548 10000 0 10000
0.195 12.7159 12.4305 65.8926 10000 0 10000
0.196 12.7823 12.4939 66.2303 10000 0 10000
0.197 12.8486 12.5574 66.5681 10000 0 10000
0.198 12.915 12.6208 66.9058 10000 0 10000
0.199 12.9814 12.6842 67.2436 10000 0 10000
0.2 13.0478 12.7477 67.5813 10000 0 10000
0.201 13.1143 12.8111 67.919 10000 0 10000
0.202 13.1807 12.8745 68.2568 10000 0 10000
0.203 13.2471 12.9379 68.5945 10000 0 10000
0.204 13.3136 13.0013 68.9322 10000 0 10000
0.205 13.3801 13.0647 69.27 10000 0 10000
0.206 13.4466 13.1281 69.6077 10000 0 10000
0.207 13.5131 13.1915 69.9454 10000 0 10000
0.208 13.5796 13.2549 70.2831 10000 0 10000
0.209 13.6461 13.3183 70.6209 10000 0 10000
0.21 13.7126 13.3817 70.9586 10000 0 10000
0.211 13.7792 13.4451 71.2963 10000 0 10000
0.212 13.8457 13.5085 71.634 10000 0 10000
0.213 13.9123 13.5719 71.9717 10000 0 10000
0.214 13.9788 13.6353 72.3094 10000 0 10000
0.215 14.0454 13.6987 72.6472 10000 0 10000
0.216 14.112 13.762 72.9849 10000 0 10000
0.217 14.1787 13.8254 73.3226 10000 0 10000
0.218 14.2453 13.8888 73.6603 10000 0 10000
0.219 14.3119 13.9521 73.998 10000 0 10000
0.22 14.3786 14.0155 74.3357 10000 0 10000
0.221 14.4452 14.0789 74.6734 10000 0 10000
0.222 14.5119 14.1422 75.0111 10000 0 10000
0.223 14.5786 14.2056 75.3488 10000 0 10000
0.224 14.6453 14.2689 75.6865 10000 0 10000
0.225 14.712 14.3323 76.0242 10000 0 10000
0.226 14.7787 14.3956 76.3619 10000 0 10000
0.227 14.8454 14.4589 76.6996 10000 0 10000
0.228 14.9122 14.5223 77.0372 10000 0 10000
0.229 14.9789 14.5856 77.3749 10000 0 10000
0.23 15.0457 14.6489 77.7126 10000 0 10000
0.231 15.1125 14.7123 78.0503 10000 0 10000
0.232 15.1793 14.7756 78.388 10000 0 10000
0.233 15.2461 14.8389 78.7257 10000 0 10000
0.234 15.3129 14.9022 79.0633 10000 0 10000
0.235 15.3797 14.9655 79.401 10000 0 10000
0.236 15.4465 15.0289 79.7387 10000 0 10000
0.237 15.5134 15.0922 80.0764 10000 0 10000
0.238 15.5802 15.1555 80.414 10000 0 10000
0.239 15.6471 15.2188 80.7517 10000 0 10000
0.24 15.714 15.2821 81.0894 10000 0 10000
0.241 15.7809 15.3454 81.4271 10000 0 10000
0.242 15.8478 15.4086 81.7647 10000 0 10000
0.243 15.9147 15.4719 82.1024 10000 0 10000
0.244 15.9816 15.5352 82.44 10000 0 10000
0.245 16.0486 15.5985 82.7777 10000 0 10000
0.246 16.1155 15.6618 83.1154 10000 0 10000
0.247 16.1825 15.7251 83.453 10000 0 10000
0.248 16.2495 15.7883 83.7907 10000 0 10000
0.249 16.3165 15.8516 84.1283 10000 0 10000
0.25 16.3835 15.9149 84.466 10000 0 10000
0.251 16.4505 15.9781 84.8036 10000 0 10000
0.252 16.5175 16.0414 85.1413 10000 0 10000
0.253 16.5846 16.1047 85.4789 10000 0 10000
0.254 16.6516 16.1679 85.8166 10000 0 10000
0.255 16.7187 16.2312 86.1542 10000 0 10000
0.256 16.7857 16.2944 86.4918 10000 0 10000
0.257 16.8528 16.3576 86.8295 10000 0 10000
0.258 16.9199 16.4209 87.1671 10000 0 10000
0.259 16.987 16.4841 87.5048 10000 0 10000
0.26 17.0541 16.5474 87.8424 10000 0 10000
0.261 17.1213 16.6106 88.18 10000 0 10000
0.262 17.1884 16.6738 88.5176 10000 0 10000
0.263 17.2556 16.737 88.8553 10000 0 10000
0.264 17.3227 16.8003 89.1929 10000 0 10000
0.265 17.3899 16.8635 89.5305 10000 0 10000
0.266 17.4571 16.9267 89.8681 10000 0 10000
0.267 17.5243 16.9899 90.2058 10000 0 10000
0.268 17.5915 17.0531 90.5434 10000 0 10000
0.269 17.6587 17.1163 90.881 10000 0 10000
0.27 17.726 17.1795 91.2186 10000 0 10000
0.271 17.7932 17.2427 91.5562 10000 0 10000
0.272 17.8605 17.3059 91.8939 10000 0 10000
0.273 17.9278 17.3691 92.2315 10000 0 10000
0.274 17.995 17.4323 92.5691 10000 0 10000
0.275 18.0623 17.4955 92.9067 10000 0 10000
0.276 18.1297 17.5587 93.2443 10000 0 10000
0.277 18.197 17.6219 93.5819 10000 0 10000
0.278 18.2643 17.6851 93.9195 10000 0 10000
0.279 18.3316 17.7482 94.2571 10000 0 10000
0.28 18.399 17.8114 94.5947 10000 0 10000
0.281 18.4664 17.8746 94.9323 10000 0 10000
0.282 18.5337 17.9377 95.2699 10000 0 10000
0.283 18.6011 18.0009 95.6075 10000 0 10000
0.284 18.6685 18.0641 95.9451 10000 0 10000
0.285 18.736 18.1272 96.2827 10000 0 10000
0.286 18.8034 18.1904 96.6202 10000 0 10000
0.287 18.8708 18.2535 96.9578 10000 0 10000
0.288 18.9383 18.3167 97.2954 10000 0 10000
0.289 19.0057 18.3798 97.633 10000 0 10000
0.29 19.0732 18.4429 97.9706 10000 0 10000
0.291 19.1407 18.5061 98.3082 10000 0 10000
0.292 19.2082 18.5692 98.6457 10000 0 10000
0.293 19.2757 18.6323 98.9833 10000 0 10000
0.294 19.3432 18.6955 99.3209 10000 0 10000
0.295 19.4107 18.7586 99.6585 10000 0 10000
0.296 19.4783 18.8217 99.996 10000 0 10000
0.297 19.5458 18.8848 100.334 10000 0 10000
0.298 19.6134 18.9479 100.671 10000 0 10000
0.299 19.681 19.0111 101.009 10000 0 10000
0.3 19.7486 19.0742 101.346 10000 0 10000
0.301 19.8162 19.1373 101.684 10000 0 10000
0.302 19.8838 19.2004 102.021 10000 0 10000
0.303 19.9514 19.2635 102.359 10000 0 10000
0.304 20.0191 19.3266 102.697 10000 0 10000
0.305 20.0867 19.3897 103.034 10000 0 10000
0.306 20.1544 19.4528 103.372 10000 0 10000
0.307 20.222 19.5158 103.709 10000 0 10000
0.308 20.2897 19.5789 104.047 10000 0 10000
0.309 20.3574 19.642 104.384 10000 0 10000
0.31 20.4251 19.7051 104.722 10000 0 10000
0.311 20.4929 19.7682 105.059 10000 0 10000
0.312 20.5606 19.8312 105.397 10000 0 10000
0.313 20.6283 19.8943 105.734 10000 0 10000
0.314 20.6961 19.9574 106.072 10000 0 10000
0.315 20.7639 20.0204 106.41 10000 0 10000
0.316 20.8316 20.0835 106.747 10000 0 10000
0.317 20.8994 20.1465 107.085 10000 0 10000
0.318 20.9672 20.2096 107.422 10000 0 10000
0.319 21.035 20.2726 107.76 10000 0 10000
0.32 21.1029 20.3357 108.097 10000 0 10000
0.321 21.1707 20.3987 108.435 10000 0 10000
0.322 21.2386 20.4618 108.772 10000 0 10000
0.323 21.3064 20.5248 109.11 10000 0 10000
0.324 21.3743 20.5878 109.447 10000 0 10000
0.325 21.4422 20.6508 109.785 10000 0 10000
0.326 21.5101 20.7139 110.122 10000 0 10000
0.327 21.578 20.7769 110.46 10000 0 10000
0.328 21.6459 20.8399 110.797 10000 0 10000
0.329 21.7138 20.9029 111.135 10000 0 10000
0.33 21.7818 20.9659 111.472 10000 0 10000
0.331 21.8497 21.029 111.81 10000 0 10000
0.332 21.9177 21.092 112.147 10000 0 10000
0.333 21.9857 21.155 112.485 10000 0 10000
0.334 22.0537 21.218 112.822 10000 0 10000
0.335 22.1217 21.281 113.16 10000 0 10000
0.336 22.1897 21.344 113.497 10000 0 10000
0.337 22.2577 21.407 113.835 10000 0 10000
0.338 22.3258 21.4699 114.172 10000 0 10000
0.339 22.3938 21.5329 114.51 10000 0 10000
0.34 22.4619 21.5959 114.847 10000 0 10000
0.341 22.5299 21.6589 115.185 10000 0 10000
0.342 22.598 21.7219 115.522 10000 0 10000
0.343 22.6661 21.7848 115.86 10000 0 10000
0.344 22.7342 21.8478 116.197 10000 0 10000
0.345 22.8024 21.9108 116.535 10000 0 10000
0.346 22.8705 21.9737 116.872 10000 0 10000
0.347 22.9386 22.0367 117.21 10000 0 10000
0.348 23.0068 22.0996 117.547 10000 0 10000
0.349 23.075 22.1626 117.885 10000 0 10000
0.35 23.1431 22.2255 118.222 10000 0 10000
0.351 23.2113 22.2885 118.56 10000 0 10000
0.352 23.2795 22.3514 118.897 10000 0 10000
0.353 23.3478 22.4144 119.235 10000 0 10000
0.354 23.416 22.4773 119.572 10000 0 10000
0.355 23.4842 22.5402 119.91 10000 0 10000
0.356 23.5525 22.6032 120.247 10000 0 10000
0.357 23.6207 22.6661 120.584 10000 0 10000
0.358 23.689 22.729 120.922 10000 0 10000
0.359 23.7573 22.792 121.259 10000 0 10000
0.36 23.8256 22.8549 121.597 10000 0 10000
0.361 23.8939 22.9178 121.934 10000 0 10000
0.362 23.9622 22.9807 122.272 10000 0 10000
0.363 24.0306 23.0436 122.609 10000 0 10000
0.364 24.0989 23.1065 122.947 10000 0 10000
0.365 24.1673 23.1694 123.284 10000 0 10000
0.366 24.2356 23.2323 123.622 10000 0 10000
0.367 24.304 23.2952 123.959 10000 0 10000
0.368 24.3724 23.3581 124.296 10000 0 10000
0.369 24.4408 23.421 124.634 10000 0 10000
0.37 24.5092 23.4839 124.971 10000 0 10000
0.371 24.5776 23.5468 125.309 10000 0 10000
0.372 24.6461 23.6096 125.646 10000 0 10000
0.373 24.7145 23.6725 125.984 10000 0 10000
0.374 24.783 23.7354 126.321 10000 0 10000
0.375 24.8515 23.7983 126.658 10000 0 10000
0.376 24.92 23.8611 126.996 10000 0 10000
0.377 24.9885 23.924 127.333 10000 0 10000
0.378 25.057 23.9869 127.671 10000 0 10000
0.379 25.1255 24.0497 128.008 10000 0 10000
0.38 25.194 24.1126 128.346 10000 0 10000
0.381 25.2626 24.1754 128.683 10000 0 10000
0.382 25.3311 24.2383 129.02 10000 0 10000
0.383 25.3997 24.3011 129.358 10000 0 10000
0.384 25.4683 24.364 129.695 10000 0 10000
0.385 25.5369 24.4268 130.033 10000 0 10000
0.386 25.6055 24.4896 130.37 10000 0 10000
0.387 25.6741 24.5525 130.707 10000 0 10000
0.388 25.7427 24.6153 131.045 10000 0 10000
0.389 25.8114 24.6781 131.382 10000 0 10000
0.39 25.88 24.7409 131.72 10000 0 10000
0.391 25.9487 24.8038 132.057 10000 0 10000
0.392 26.0173 24.8666 132.394 10000 0 10000
0.393 26.086 24.9294 132.732 10000 0 10000
0.394 26.1547 24.9922 133.069 10000 0 10000
0.395 26.2234 25.055 133.407 10000 0 10000
0.396 26.2922 25.1178 133.744 10000 0 10000
0.397 26.3609 25.1806 134.081 10000 0 10000
0.398 26.4296 25.2434 134.419 10000 0 10000
0.399 26.4984 25.3062 134.756 10000 0 10000
0.4 26.5672 25.369 135.094 10000 0 10000
0.401 26.6359 25.4318 135.431 10000 0 10000
0.402 26.7047 25.4946 135.768 10000 0 10000
0.403 26.7735 25.5573 136.106 10000 0 10000
0.404 26.8424 25.6201 136.443 10000 0 10000
0.405 26.9112 25.6829 136.78 10000 0 10000
0.406 26.98 25.7457 137.118 10000 0 10000
0.407 27.0489 25.8084 137.455 10000 0 10000
0.408 27.1177 25.8712 137.793 10000 0 10000
0.409 27.1866 25.934 138.13 10000 0 10000
0.41 27.2555 25.9967 138.467 10000 0 10000
0.411 27.3244 26.0595 138.805 10000 0 10000
0.412 27.3933 26.1222 139.142 10000 0 10000
0.413 27.4622 26.185 139.479 10000 0 10000
0.414 27.5312 26.2477 139.817 10000 0 10000
0.415 27.6001 26.3105 140.154 10000 0 10000
0.416 27.6691 26.3732 140.492 10000 0 10000
0.417 27.738 26.436 140.829 10000 0 10000
0.418 27.807 26.4987 141.166 10000 0 10000
0.419 27.876 26.5614 141.504 10000 0 10000
0.42 27.945 26.6241 141.841 10000 0 10000
0.421 28.014 26.6869 142.178 10000 0 10000
0.422 28.0831 26.7496 142.516 10000 0 10000
0.423 28.1521 26.8123 142.853 10000 0 10000
0.424 28.2212 26.875 143.19 10000 0 10000
0.425 28.2902 26.9377 143.528 10000 0 10000
0.426 28.3593 27.0004 143.865 10000 0 10000
0.427 28.4284 27.0631 144.202 10000 0 10000
0.428 28.4975 27.1259 144.54 10000 0 10000
0.429 28.5666 27.1885 144.877 10000 0 10000
0.43 28.6357 27.2512 145.214 10000 0 10000
0.431 28.7049 27.3139 145.552 10000 0 10000
0.432 28.774 27.3766 145.889 10000 0 10000
0.433 28.8432 27.4393 146.226 10000 0 10000
0.434 28.9123 27.502 146.564 10000 0 10000
0.435 28.9815 27.5647 146.901 10000 0 10000
0.436 29.0507 27.6274 147.238 10000 0 10000
0.437 29.1199 27.69 147.576 10000 0 10000
0.438 29.1891 27.7527 147.913 10000 0 10000
0.439 29.2584 27.8154 148.25 10000 0 10000
0.44 29.3276 27.878 148.587 10000 0 10000
0.441 29.3968 27.9407 148.925 10000 0 10000
0.442 29.4661 28.0033 149.262 10000 0 10000
0.443 29.5354 28.066 149.599 10000 0 10000
0.444 29.6047 28.1287 149.937 10000 0 10000
0.445 29.674 28.1913 150.274 10000 0 10000
0.446 29.7433 28.2539 150.611 10000 0 10000
0.447 29.8126 28.3166 150.949 10000 0 10000
0.448 29.8819 28.3792 151.286 10000 0 10000
0.449 29.9513 28.4419 151.623 10000 0 10000
0.45 30.0207 28.5045 151.96 10000 0 10000
0.451 30.09 28.5671 152.298 10000 0 10000
0.452 30.1594 28.6297 152.635 10000 0 10000
0.453 30.2288 28.6924 152.972 10000 0 10000
0.454 30.2982 28.755 153.31 10000 0 10000
0.455 30.3676 28.8176 153.647 10000 0 10000
0.456 30.437 28.8802 153.984 10000 0 10000
0.457 30.5065 28.9428 154.321 10000 0 10000
0.458 30.5759 29.0054 154.659 10000 0 10000
0.459 30.6454 29.068 154.996 10000 0 10000
0.46 30.7149 29.1306 155.333 10000 0 10000
0.461 30.7844 29.1932 155.671 10000 0 10000
0.462 30.8539 29.2558 156.008 10000 0 10000
0.463 30.9234 29.3184 156.345 10000 0 10000
0.464 30.9929 29.381 156.682 10000 0 10000
0.465 31.0624 29.4436 157.02 10000 0 10000
0.466 31.132 29.5062 157.357 10000 0 10000
0.467 31.2015 29.5687 157.694 10000 0 10000
0.468 31.2711 29.6313 158.031 10000 0 10000
0.469 31.3407 29.6939 158.369 10000 0 10000
0.47 31.4103 29.7565 158.706 10000 0 10000
0.471 31.4799 29.819 159.043 10000 0 10000
0.472 31.5495 29.8816 159.38 10000 0 10000
0.473 31.6191 29.9442 159.718 10000 0 10000
0.474 31.6888 30.0067 160.055 10000 0 10000
0.475 31.7584 30.0693 160.392 10000 0 10000
0.476 31.8281 30.1318 160.729 10000 0 10000
0.477 31.8978 30.1944 161.067 10000 0 10000
0.478 31.9675 30.2569 161.404 10000 0 10000
0.479 32.0372 30.3194 161.741 10000 0 10000
0.48 32.1069 30.382 162.078 10000 0 10000
0.481 32.1766 30.4445 162.416 10000 0 10000
0.482 32.2463 30.507 162.753 10000 0 10000
0.483 32.3161 30.5696 163.09 10000 0 10000
0.484 32.3858 30.6321 163.427 10000 0 10000
0.485 32.4556 30.6946 163.765 10000 0 10000
0.486 32.5254 30.7571 164.102 10000 0 10000
0.487 32.5952 30.8196 164.439 10000 0 10000
0.488 32.665 30.8822 164.776 10000 0 10000
0.489 32.7348 30.9447 165.113 10000 0 10000
0.49 32.8046 31.0072 165.451 10000 0 10000
0.491 32.8745 31.0697 165.788 10000 0 10000
0.492 32.9443 31.1322 166.125 10000 0 10000
0.493 33.0142 31.1947 166.462 10000 0 10000
0.494 33.0841 31.2572 166.8 10000 0 10000
0.495 33.154 31.3196 167.137 10000 0 10000
0.496 33.2239 31.3821 167.474 10000 0 10000
0.497 33.2938 31.4446 167.811 10000 0 10000
0.498 33.3637 31.5071 168.148 10000 0 10000
0.499 33.4336 31.5696 168.486 10000 0 10000
0.5 33.5036 31.632 168.823 10000 0 10000
0.501 33.5736 31.6945 169.16 10000 0 10000
0.502 33.6435 31.757 169.497 10000 0 10000
0.503 33.7135 31.8194 169.834 10000 0 10000
0.504 33.7835 31.8819 170.172 10000 0 10000
0.505 33.8535 31.9444 170.509 10000 0 10000
0.506 33.9235 32.0068 170.846 10000 0 10000
0.507 33.9936 32.0693 171.183 10000 0 10000
0.508 34.0636 32.1317 171.52 10000 0 10000
0.509 34.1336 32.1941 171.858 10000 0 10000
0.51 34.2037 32.2566 172.195 10000 0 10000
0.511 34.2738 32.319 172.532 10000 0 10000
0.512 34.3439 32.3815 172.869 10000 0 10000
0.513 34.414 32.4439 173.206 10000 0 10000
0.514 34.4841 32.5063 173.543 10000 0 10000
0.515 34.5542 32.5687 173.881 10000 0 10000
0.516 34.6244 32.6312 174.218 10000 0 10000
0.517 34.6945 32.6936 174.555 10000 0 10000
0.518 34.7647 32.756 174.892 10000 0 10000
0.519 34.8348 32.8184 175.229 10000 0 10000
0.52 34.905 32.8808 175.566 10000 0 10000
0.521 34.9752 32.9432 175.904 10000 0 10000
0.522 35.0454 33.0056 176.241 10000 0 10000
0.523 35.1156 33.068 176.578 10000 0 10000
0.524 35.1859 33.1304 176.915 10000 0 10000
0.525 35.2561 33.1928 177.252 10000 0 10000
0.526 35.3264 33.2552 177.589 10000 0 10000
0.527 35.3966 33.3176 177.927 10000 0 10000
0.528 35.4669 33.38 178.264 10000 0 10000
0.529 35.5372 33.4424 178.601 10000 0 10000
