tof posE posN posU tgtE tgtN tgtU
0.104 6.71888 6.64641 35.1517 11250 0 11250
0.105 6.78403 6.71017 35.4896 11250 0 11250
0.106 6.8492 6.77393 35.8275 11250 0 11250
0.107 6.91437 6.83769 36.1654 11250 0 11250
0.108 6.97956 6.90144 36.5034 11250 0 11250
0.109 7.04476 6.96519 36.8413 11250 0 11250
0.11 7.10996 7.02894 37.1792 11250 0 11250
0.111 7.17518 7.09268 37.5171 11250 0 11250
0.112 7.24041 7.15642 37.855 11250 0 11250
0.113 7.30565 7.22016 38.1929 11250 0 11250
0.114 7.3709 7.2839 38.5308 11250 0 11250
0.115 7.43616 7.34763 38.8687 11250 0 11250
0.116 7.50143 7.41136 39.2066 11250 0 11250
0.117 7.56671 7.47509 39.5445 11250 0 11250
0.118 7.632 7.53881 39.8824 11250 0 11250
0.119 7.6973 7.60254 40.2203 11250 0 11250
0.12 7.76261 7.66625 40.5582 11250 0 11250
0.121 7.82793 7.72997 40.8961 11250 0 11250
0.122 7.89327 7.79368 41.234 11250 0 11250
0.123 7.95861 7.85739 41.5719 11250 0 11250
0.124 8.02396 7.9211 41.9098 11250 0 11250
0.125 8.08933 7.98481 42.2477 11250 0 11250
0.126 8.1547 8.04851 42.5856 11250 0 11250
0.127 8.22009 8.11221 42.9234 11250 0 11250
0.128 8.28548 8.17591 43.2613 11250 0 11250
0.129 8.35089 8.2396 43.5992 11250 0 11250
0.13 8.41631 8.30329 43.9371 11250 0 11250
0.131 8.48173 8.36698 44.275 11250 0 11250
0.132 8.54717 8.43066 44.6129 11250 0 11250
0.133 8.61262 8.49435 44.9507 11250 0 11250
0.134 8.67808 8.55803 45.2886 11250 0 11250
0.135 8.74355 8.6217 45.6265 11250 0 11250
0.136 8.80903 8.68538 45.9644 11250 0 11250
0.137 8.87452 8.74905 46.3022 11250 0 11250
0.138 8.94002 8.81272 46.6401 11250 0 11250
0.139 9.00553 8.87638 46.978 11250 0 11250
0.14 9.07105 8.94005 47.3158 11250 0 11250
0.141 9.13658 9.00371 47.6537 11250 0 11250
0.142 9.20213 9.06737 47.9916 11250 0 11250
0.143 9.26768 9.13102 48.3294 11250 0 11250
0.144 9.33324 9.19467 48.6673 11250 0 11250
0.145 9.39882 9.25832 49.0051 11250 0 11250
0.146 9.4644 9.32197 49.343 11250 0 11250
0.147 9.52999 9.38561 49.6809 11250 0 11250
0.148 9.5956 9.44925 50.0187 11250 0 11250
0.149 9.66122 9.51289 50.3566 11250 0 11250
0.15 9.72684 9.57652 50.6944 11250 0 11250
0.151 9.79248 9.64016 51.0323 11250 0 11250
0.152 9.85813 9.70379 51.3701 11250 0 11250
0.153 9.92378 9.76741 51.708 11250 0 11250
0.154 9.98945 9.83104 52.0458 11250 0 11250
0.155 10.0551 9.89466 52.3837 11250 0 11250
0.156 10.1208 9.95828 52.7215 11250 0 11250
0.157 10.1865 10.0219 53.0593 11250 0 11250
0.158 10.2522 10.0855 53.3972 11250 0 11250
0.159 10.3179 10.1491 53.735 11250 0 11250
0.16 10.3837 10.2127 54.0729 11250 0 11250
0.161 10.4494 10.2763 54.4107 11250 0 11250
0.162 10.5152 10.3399 54.7485 11250 0 11250
0.163 10.5809 10.4035 55.0864 11250 0 11250
0.164 10.6467 10.4671 55.4242 11250 0 11250
0.165 10.7125 10.5307 55.762 11250 0 11250
0.166 10.7783 10.5943 56.0998 11250 0 11250
0.167 10.8441 10.6579 56.4377 11250 0 11250
0.168 10.9099 10.7215 56.7755 11250 0 11250
0.169 10.9757 10.7851 57.1133 11250 0 11250
0.17 11.0416 10.8486 57.4511 11250 0 11250
0.171 11.1074 10.9122 57.789 11250 0 11250
0.172 11.1733 10.9758 58.1268 11250 0 11250
0.173 11.2391 11.0394 58.4646 11250 0 11250
0.174 11.305 11.1029 58.8024 11250 0 11250
0.175 11.3709 11.1665 59.1402 11250 0 11250
0.176 11.4368 11.2301 59.478 11250 0 11250
0.177 11.5027 11.2936 59.8158 11250 0 11250
0.178 11.5686 11.3572 60.1537 11250 0 11250
0.179 11.6346 11.4207 60.4915 11250 0 11250
0.18 11.7005 11.4843 60.8293 11250 0 11250
0.181 11.7665 11.5478 61.1671 11250 0 11250
0.182 11.8324 11.6114 61.5049 11250 0 11250
0.183 11.8984 11.6749 61.8427 11250 0 11250
0.184 11.9644 11.7384 62.1805 11250 0 11250
0.185 12.0304 11.802 62.5183 11250 0 11250
0.186 12.0964 11.8655 62.8561 11250 0 11250
0.187 12.1624 11.9291 63.1939 11250 0 11250
0.188 12.2284 11.9926 63.5317 11250 0 11250
0.189 12.2944 12.0561 63.8695 11250 0 11250
0.19 12.3605 12.1196 64.2072 11250 0 11250
0.191 12.4265 12.1831 64.545 11250 0 11250
0.192 12.4926 12.2467 64.8828 11250 0 11250
0.193 12.5587 12.3102 65.2206 11250 0 11250
0.194 12.6248 12.3737 65.5584 11250 0 11250
0.195 12.6909 12.4372 65.8962 11250 0 11250
0.196 12.757 12.5007 66.234 11250 0 11250
0.197 12.8231 12.5642 66.5717 11250 0 11250
0.198 12.8892 12.6277 66.9095 11250 0 11250
0.199 12.9554 12.6912 67.2473 11250 0 11250
0.2 13.0215 12.7547 67.5851 11250 0 11250
0.201 13.0877 12.8182 67.9228 11250 0 11250
0.202 13.1538 12.8817 68.2606 11250 0 11250
0.203 13.22 12.9452 68.5984 11250 0 11250
0.204 13.2862 13.0087 68.9362 11250 0 11250
0.205 13.3524 13.0721 69.2739 11250 0 11250
0.206 13.4186 13.1356 69.6117 11250 0 11250
0.207 13.4849 13.1991 69.9495 11250 0 11250
0.208 13.5511 13.2626 70.2872 11250 0 11250
0.209 13.6173 13.326 70.625 11250 0 11250
0.21 13.6836 13.3895 70.9627 11250 0 11250
0.211 13.7499 13.453 71.3005 11250 0 11250
0.212 13.8161 13.5164 71.6383 11250 0 11250
0.213 13.8824 13.5799 71.976 11250 0 11250
0.214 13.9487 13.6433 72.3138 11250 0 11250
0.215 14.015 13.7068 72.6515 11250 0 11250
0.216 14.0813 13.7702 72.9893 11250 0 11250
0.217 14.1477 13.8337 73.327 11250 0 11250
0.218 14.214 13.8971 73.6648 11250 0 11250
0.219 14.2804 13.9606 74.0025 11250 0 11250
0.22 14.3467 14.024 74.3403 11250 0 11250
0.221 14.4131 14.0874 74.678 11250 0 11250
0.222 14.4795 14.1509 75.0158 11250 0 11250
0.223 14.5459 14.2143 75.3535 11250 0 11250
0.224 14.6123 14.2777 75.6912 11250 0 11250
0.225 14.6787 14.3412 76.029 11250 0 11250
0.226 14.7451 14.4046 76.3667 11250 0 11250
0.227 14.8115 14.468 76.7044 11250 0 11250
0.228 14.878 14.5314 77.0422 11250 0 11250
0.229 14.9444 14.5948 77.3799 11250 0 11250
0.23 15.0109 14.6582 77.7176 11250 0 11250
0.231 15.0774 14.7217 78.0554 11250 0 11250
0.232 15.1439 14.7851 78.3931 11250 0 11250
0.233 15.2103 14.8485 78.7308 11250 0 11250
0.234 15.2769 14.9119 79.0685 11250 0 11250
0.235 15.3434 14.9753 79.4063 11250 0 11250
0.236 15.4099 15.0386 79.744 11250 0 11250
0.237 15.4764 15.102 80.0817 11250 0 11250
0.238 15.543 15.1654 80.4194 11250 0 11250
0.239 15.6095 15.2288 80.7571 11250 0 11250
0.24 15.6761 15.2922 81.0949 11250 0 11250
0.241 15.7427 15.3556 81.4326 11250 0 11250
0.242 15.8093 15.419 81.7703 11250 0 11250
0.243 15.8759 15.4823 82.108 11250 0 11250
0.244 15.9425 15.5457 82.4457 11250 0 11250
0.245 16.0091 15.6091 82.7834 11250 0 11250
0.246 16.0757 15.6724 83.1211 11250 0 11250
0.247 16.1424 15.7358 83.4588 11250 0 11250
0.248 16.209 15.7992 83.7965 11250 0 11250
0.249 16.2757 15.8625 84.1342 11250 0 11250
0.25 16.3424 15.9259 84.4719 11250 0 11250
0.251 16.4091 15.9892 84.8096 11250 0 11250
0.252 16.4758 16.0526 85.1473 11250 0 11250
0.253 16.5425 16.1159 85.485 11250 0 11250
0.254 16.6092 16.1793 85.8227 11250 0 11250
0.255 16.6759 16.2426 86.1604 11250 0 11250
0.256 16.7426 16.3059 86.4981 11250 0 11250
0.257 16.8094 16.3693 86.8358 11250 0 11250
0.258 16.8762 16.4326 87.1735 11250 0 11250
0.259 16.9429 16.4959 87.5111 11250 0 11250
0.26 17.0097 16.5593 87.8488 11250 0 11250
0.261 17.0765 16.6226 88.1865 11250 0 11250
0.262 17.1433 16.6859 88.5242 11250 0 11250
0.263 17.2101 16.7492 88.8619 11250 0 11250
0.264 17.2769 16.8125 89.1995 11250 0 11250
0.265 17.3438 16.8758 89.5372 11250 0 11250
0.266 17.4106 16.9392 89.8749 11250 0 11250
0.267 17.4774 17.0025 90.2126 11250 0 11250
0.268 17.5443 17.0658 90.5502 11250 0 11250
0.269 17.6112 17.1291 90.8879 11250 0 11250
0.27 17.6781 17.1924 91.2256 11250 0 11250
0.271 17.745 17.2557 91.5632 11250 0 11250
0.272 17.8119 17.319 91.9009 11250 0 11250
0.273 17.8788 17.3822 92.2386 11250 0 11250
0.274 17.9457 17.4455 92.5762 11250 0 11250
0.275 18.0126 17.5088 92.9139 11250 0 11250
0.276 18.0796 17.5721 93.2516 11250 0 11250
0.277 18.1465 17.6354 93.5892 11250 0 11250
0.278 18.2135 17.6987 93.9269 11250 0 11250
0.279 18.2805 17.7619 94.2645 11250 0 11250
0.28 18.3475 17.8252 94.6022 11250 0 11250
0.281 18.4145 17.8885 94.9398 11250 0 11250
0.282 18.4815 17.9517 95.2775 11250 0 11250
0.283 18.5485 18.015 95.6151 11250 0 11250
0.284 18.6155 18.0782 95.9528 11250 0 11250
0.285 18.6826 18.1415 96.2904 11250 0 11250
0.286 18.7496 18.2048 96.6281 11250 0 11250
0.287 18.8167 18.268 96.9657 11250 0 11250
0.288 18.8838 18.3313 97.3033 11250 0 11250
0.289 18.9508 18.3945 97.641 11250 0 11250
0.29 19.0179 18.4577 97.9786 11250 0 11250
0.291 19.085 18.521 98.3163 11250 0 11250
0.292 19.1522 18.5842 98.6539 11250 0 11250
0.293 19.2193 18.6475 98.9915 11250 0 11250
0.294 19.2864 18.7107 99.3292 11250 0 11250
0.295 19.3536 18.7739 99.6668 11250 0 11250
0.296 19.4207 18.8371 100.004 11250 0 11250
0.297 19.4879 18.9004 100.342 11250 0 11250
0.298 19.5551 18.9636 100.68 11250 0 11250
0.299 19.6222 19.0268 101.017 11250 0 11250
0.3 19.6894 19.09 101.355 11250 0 11250
0.301 19.7567 19.1532 101.693 11250 0 11250
0.302 19.8239 19.2164 102.03 11250 0 11250
0.303 19.8911 19.2796 102.368 11250 0 11250
0.304 19.9583 19.3428 102.705 11250 0 11250
0.305 20.0256 19.406 103.043 11250 0 11250
0.306 20.0929 19.4692 103.381 11250 0 11250
0.307 20.1601 19.5324 103.718 11250 0 11250
0.308 20.2274 19.5956 104.056 11250 0 11250
0.309 20.2947 19.6588 104.393 11250 0 11250
0.31 20.362 19.722 104.731 11250 0 11250
0.311 20.4293 19.7852 105.069 11250 0 11250
0.312 20.4966 19.8484 105.406 11250 0 11250
0.313 20.564 19.9115 105.744 11250 0 11250
0.314 20.6313 19.9747 106.081 11250 0 11250
0.315 20.6987 20.0379 106.419 11250 0 11250
0.316 20.766 20.101 106.757 11250 0 11250
0.317 20.8334 20.1642 107.094 11250 0 11250
0.318 20.9008 20.2274 107.432 11250 0 11250
0.319 20.9682 20.2905 107.769 11250 0 11250
0.32 21.0356 20.3537 108.107 11250 0 11250
0.321 21.103 20.4169 108.445 11250 0 11250
0.322 21.1704 20.48 108.782 11250 0 11250
0.323 21.2379 20.5432 109.12 11250 0 11250
0.324 21.3053 20.6063 109.457 11250 0 11250
0.325 21.3728 20.6694 109.795 11250 0 11250
0.326 21.4403 20.7326 110.133 11250 0 11250
0.327 21.5077 20.7957 110.47 11250 0 11250
0.328 21.5752 20.8589 110.808 11250 0 11250
0.329 21.6427 20.922 111.145 11250 0 11250
0.33 21.7103 20.9851 111.483 11250 0 11250
0.331 21.7778 21.0482 111.82 11250 0 11250
0.332 21.8453 21.1114 112.158 11250 0 11250
0.333 21.9129 21.1745 112.496 11250 0 11250
0.334 21.9804 21.2376 112.833 11250 0 11250
0.335 22.048 21.3007 113.171 11250 0 11250
0.336 22.1155 21.3638 113.508 11250 0 11250
0.337 22.1831 21.4269 113.846 11250 0 11250
0.338 22.2507 21.4901 114.183 11250 0 11250
0.339 22.3183 21.5532 114.521 11250 0 11250
0.34 22.3859 21.6163 114.859 11250 0 11250
0.341 22.4536 21.6794 115.196 11250 0 11250
0.342 22.5212 21.7425 115.534 11250 0 11250
0.343 22.5889 21.8055 115.871 11250 0 11250
0.344 22.6565 21.8686 116.209 11250 0 11250
0.345 22.7242 21.9317 116.546 11250 0 11250
0.346 22.7919 21.9948 116.884 11250 0 11250
0.347 22.8596 22.0579 117.221 11250 0 11250
0.348 22.9273 22.121 117.559 11250 0 11250
0.349 22.995 22.184 117.896 11250 0 11250
0.35 23.0627 22.2471 118.234 11250 0 11250
0.351 23.1304 22.3102 118.572 11250 0 11250
0.352 23.1982 22.3733 118.909 11250 0 11250
0.353 23.2659 22.4363 119.247 11250 0 11250
0.354 23.3337 22.4994 119.584 11250 0 11250
0.355 23.4015 22.5624 119.922 11250 0 11250
0.356 23.4692 22.6255 120.259 11250 0 11250
0.357 23.537 22.6885 120.597 11250 0 11250
0.358 23.6048 22.7516 120.934 11250 0 11250
0.359 23.6727 22.8146 121.272 11250 0 11250
0.36 23.7405 22.8777 121.609 11250 0 11250
0.361 23.8083 22.9407 121.947 11250 0 11250
0.362 23.8762 23.0038 122.284 11250 0 11250
0.363 23.944 23.0668 122.622 11250 0 11250
0.364 24.0119 23.1298 122.959 11250 0 11250
0.365 24.0798 23.1929 123.297 11250 0 11250
0.366 24.1477 23.2559 123.634 11250 0 11250
0.367 24.2156 23.3189 123.972 11250 0 11250
0.368 24.2835 23.382 124.31 11250 0 11250
0.369 24.3514 23.445 124.647 11250 0 11250
0.37 24.4193 23.508 124.985 11250 0 11250
0.371 24.4873 23.571 125.322 11250 0 11250
0.372 24.5552 23.634 125.66 11250 0 11250
0.373 24.6232 23.697 125.997 11250 0 11250
0.374 24.6912 23.76 126.335 11250 0 11250
0.375 24.7591 23.823 126.672 11250 0 11250
0.376 24.8271 23.886 127.01 11250 0 11250
0.377 24.8951 23.949 127.347 11250 0 11250
0.378 24.9632 24.012 127.685 11250 0 11250
0.379 25.0312 24.075 128.022 11250 0 11250
0.38 25.0992 24.138 128.36 11250 0 11250
0.381 25.1673 24.201 128.697 11250 0 11250
0.382 25.2353 24.264 129.035 11250 0 11250
0.383 25.3034 24.3269 129.372 11250 0 11250
0.384 25.3715 24.3899 129.71 11250 0 11250
0.385 25.4396 24.4529 130.047 11250 0 11250
0.386 25.5077 24.5159 130.385 11250 0 11250
0.387 25.5758 24.5788 130.722 11250 0 11250
0.388 25.6439 24.6418 131.059 11250 0 11250
0.389 25.712 24.7048 131.397 11250 0 11250
0.39 25.7802 24.7677 131.734 11250 0 11250
0.391 25.8483 24.8307 132.072 11250 0 11250
0.392 25.9165 24.8936 132.409 11250 0 11250
0.393 25.9846 24.9566 132.747 11250 0 11250
0.394 26.0528 25.0195 133.084 11250 0 11250
0.395 26.121 25.0825 133.422 11250 0 11250
0.396 26.1892 25.1454 133.759 11250 0 11250
0.397 26.2574 25.2084 134.097 11250 0 11250
0.398 26.3257 25.2713 134.434 11250 0 11250
0.399 26.3939 25.3342 134.772 11250 0 11250
0.4 26.4621 25.3972 135.109 11250 0 11250
0.401 26.5304 25.4601 135.447 11250 0 11250
0.402 26.5987 25.523 135.784 11250 0 11250
0.403 26.6669 25.586 136.122 11250 0 11250
0.404 26.7352 25.6489 136.459 11250 0 11250
0.405 26.8035 25.7118 136.796 11250 0 11250
0.406 26.8718 25.7747 137.134 11250 0 11250
0.407 26.9401 25.8376 137.471 11250 0 11250
0.408 27.0085 25.9005 137.809 11250 0 11250
0.409 27.0768 25.9634 138.146 11250 0 11250
0.41 27.1452 26.0263 138.484 11250 0 11250
0.411 27.2135 26.0892 138.821 11250 0 11250
0.412 27.2819 26.1521 139.159 11250 0 11250
0.413 27.3503 26.215 139.496 11250 0 11250
0.414 27.4187 26.2779 139.833 11250 0 11250
0.415 27.4871 26.3408 140.171 11250 0 11250
0.416 27.5555 26.4037 140.508 11250 0 11250
0.417 27.6239 26.4666 140.846 11250 0 11250
0.418 27.6923 26.5295 141.183 11250 0 11250
0.419 27.7608 26.5924 141.521 11250 0 11250
0.42 27.8292 26.6552 141.858 11250 0 11250
0.421 27.8977 26.7181 142.196 11250 0 11250
0.422 27.9662 26.781 142.533 11250 0 11250
0.423 28.0347 26.8438 142.87 11250 0 11250
0.424 28.1032 26.9067 143.208 11250 0 11250
0.425 28.1717 26.9696 143.545 11250 0 11250
0.426 28.2402 27.0324 143.883 11250 0 11250
0.427 28.3087 27.0953 144.22 11250 0 11250
0.428 28.3773 27.1581 144.558 11250 0 11250
0.429 28.4458 27.221 144.895 11250 0 11250
0.43 28.5144 27.2838 145.232 11250 0 11250
0.431 28.5829 27.3467 145.57 11250 0 11250
0.432 28.6515 27.4095 145.907 11250 0 11250
0.433 28.7201 27.4724 146.245 11250 0 11250
0.434 28.7887 27.5352 146.582 11250 0 11250
0.435 28.8573 27.598 146.919 11250 0 11250
0.436 28.926 27.6609 147.257 11250 0 11250
0.437 28.9946 27.7237 147.594 11250 0 11250
0.438 29.0632 27.7865 147.932 11250 0 11250
0.439 29.1319 27.8493 148.269 11250 0 11250
0.44 29.2005 27.9122 148.606 11250 0 11250
0.441 29.2692 27.975 148.944 11250 0 11250
0.442 29.3379 28.0378 149.281 11250 0 11250
0.443 29.4066 28.1006 149.619 11250 0 11250
0.444 29.4753 28.1634 149.956 11250 0 11250
0.445 29.544 28.2262 150.293 11250 0 11250
0.446 29.6128 28.289 150.631 11250 0 11250
0.447 29.6815 28.3518 150.968 11250 0 11250
0.448 29.7502 28.4146 151.306 11250 0 11250
0.449 29.819 28.4774 151.643 11250 0 11250
0.45 29.8878 28.5402 151.98 11250 0 11250
0.451 29.9565 28.603 152.318 11250 0 11250
0.452 30.0253 28.6658 152.655 11250 0 11250
0.453 30.0941 28.7285 152.992 11250 0 11250
0.454 30.1629 28.7913 153.33 11250 0 11250
0.455 30.2318 28.8541 153.667 11250 0 11250
0.456 30.3006 28.9169 154.005 11250 0 11250
0.457 30.3694 28.9797 154.342 11250 0 11250
0.458 30.4383 29.0424 154.679 11250 0 11250
0.459 30.5072 29.1052 155.017 11250 0 11250
0.46 30.576 29.1679 155.354 11250 0 11250
0.461 30.6449 29.2307 155.691 11250 0 11250
0.462 30.7138 29.2935 156.029 11250 0 11250
0.463 30.7827 29.3562 156.366 11250 0 11250
0.464 30.8516 29.419 156.704 11250 0 11250
0.465 30.9206 29.4817 157.041 11250 0 11250
0.466 30.9895 29.5445 157.378 11250 0 11250
0.467 31.0584 29.6072 157.716 11250 0 11250
0.468 31.1274 29.6699 158.053 11250 0 11250
0.469 31.1964 29.7327 158.39 11250 0 11250
0.47 31.2654 29.7954 158.728 11250 0 11250
0.471 31.3343 29.8582 159.065 11250 0 11250
0.472 31.4033 29.9209 159.402 11250 0 11250
0.473 31.4723 29.9836 159.74 11250 0 11250
0.474 31.5414 30.0463 160.077 11250 0 11250
0.475 31.6104 30.1091 160.414 11250 0 11250
0.476 31.6794 30.1718 160.752 11250 0 11250
0.477 31.7485 30.2345 161.089 11250 0 11250
0.478 31.8176 30.2972 161.426 11250 0 11250
0.479 31.8866 30.3599 161.764 11250 0 11250
0.48 31.9557 30.4226 162.101 11250 0 11250
0.481 32.0248 30.4853 162.438 11250 0 11250
0.482 32.0939 30.548 162.776 11250 0 11250
0.483 32.163 30.6107 163.113 11250 0 11250
0.484 32.2322 30.6734 163.45 11250 0 11250
0.485 32.3013 30.7361 163.788 11250 0 11250
0.486 32.3704 30.7988 164.125 11250 0 11250
0.487 32.4396 30.8615 164.462 11250 0 11250
0.488 32.5088 30.9242 164.8 11250 0 11250
0.489 32.5779 30.9868 165.137 11250 0 11250
0.49 32.6471 31.0495 165.474 11250 0 11250
0.491 32.7163 31.1122 165.812 11250 0 11250
0.492 32.7855 31.1749 166.149 11250 0 11250
0.493 32.8548 31.2375 166.486 11250 0 11250
0.494 32.924 31.3002 166.824 11250 0 11250
0.495 32.9932 31.3629 167.161 11250 0 11250
0.496 33.0625 31.4255 167.498 11250 0 11250
0.497 33.1317 31.4882 167.836 11250 0 11250
0.498 33.201 31.5508 168.173 11250 0 11250
0.499 33.2703 31.6135 168.51 11250 0 11250
0.5 33.3396 31.6761 168.847 11250 0 11250
0.501 33.4089 31.7388 169.185 11250 0 11250
0.502 33.4782 31.8014 169.522 11250 0 11250
0.503 33.5475 31.8641 169.859 11250 0 11250
0.504 33.6169 31.9267 170.197 11250 0 11250
0.505 33.6862 31.9894 170.534 11250 0 11250
0.506 33.7556 32.052 170.871 11250 0 11250
0.507 33.8249 32.1146 171.209 11250 0 11250
0.508 33.8943 32.1772 171.546 11250 0 11250
0.509 33.9637 32.2399 171.883 11250 0 11250
0.51 34.0331 32.3025 172.22 11250 0 11250
0.511 34.1025 32.3651 172.558 11250 0 11250
0.512 34.1719 32.4277 172.895 11250 0 11250
0.513 34.2413 32.4903 173.232 11250 0 11250
0.514 34.3108 32.5529 173.57 11250 0 11250
0.515 34.3802 32.6156 173.907 11250 0 11250
0.516 34.4497 32.6782 174.244 11250 0 11250
0.517 34.5192 32.7408 174.581 11250 0 11250
0.518 34.5886 32.8034 174.919 11250 0 11250
0.519 34.6581 32.866 175.256 11250 0 11250
0.52 34.7276 32.9285 175.593 11250 0 11250
0.521 34.7972 32.9911 175.93 11250 0 11250
0.522 34.8667 33.0537 176.268 11250 0 11250
0.523 34.9362 33.1163 176.605 11250 0 11250
0.524 35.0058 33.1789 176.942 11250 0 11250
0.525 35.0753 33.2415 177.28 11250 0 11250
0.526 35.1449 33.304 177.617 11250 0 11250
0.527 35.2144 33.3666 177.954 11250 0 11250
0.528 35.284 33.4292 178.291 11250 0 11250
0.529 35.3536 33.4918 178.629 11250 0 11250
