tof posE posN posU tgtE tgtN tgtU alpha beta lethality
0.3400000000 13.7825108273 0.0000000000 10.3222497363 6000.0000000000 6000.0000000000 6000.0000000000 0.0006867440 0.0000000000 0
0.3500000000 14.7123616248 0.0000000000 11.0023605275 6000.0000000000 6000.0000000000 6000.0000000000 0.0006644782 0.0000000000 0
0.3600000000 15.6742522545 0.0000000000 11.7049252588 6000.0000000000 6000.0000000000 6000.0000000000 0.0006435528 0.0000000000 0
0.3700000000 16.6682974432 0.0000000000 12.4299951334 6000.0000000000 6000.0000000000 6000.0000000000 0.0006238500 0.0000000000 0
0.3800000000 17.6946117101 0.0000000000 13.1776220360 6000.0000000000 6000.0000000000 6000.0000000000 0.0006052656 0.0000000000 0
0.3900000000 18.7533093912 0.0000000000 13.9478584990 6000.0000000000 6000.0000000000 6000.0000000000 0.0005877068 0.0000000000 0
0.4000000000 19.8445046650 0.0000000000 14.7407576740 6000.0000000000 6000.0000000000 6000.0000000000 0.0005710910 0.0000000000 0
0.4100000000 20.9683115701 0.0000000000 15.5563733013 6000.0000000000 6000.0000000000 6000.0000000000 0.0005553441 0.0000000000 0
0.4200000000 22.1248440283 0.0000000000 16.3947596876 6000.0000000000 6000.0000000000 6000.0000000000 0.0005403997 0.0000000000 0
0.4300000000 23.3142158598 0.0000000000 17.2559716801 6000.0000000000 6000.0000000000 6000.0000000000 0.0005261978 0.0000000000 0
0.4400000000 24.5365408035 0.0000000000 18.1400646474 6000.0000000000 6000.0000000000 6000.0000000000 0.0005126845 0.0000000000 0
0.4500000000 25.7919325286 0.0000000000 19.0470944576 6000.0000000000 6000.0000000000 6000.0000000000 0.0004998108 0.0000000000 0
0.4600000000 27.0805046517 0.0000000000 19.9771174614 6000.0000000000 6000.0000000000 6000.0000000000 0.0004875322 0.0000000000 0
0.4700000000 28.4023707487 0.0000000000 20.9301904745 6000.0000000000 6000.0000000000 6000.0000000000 0.0004758085 0.0000000000 0
0.4800000000 29.7576443669 0.0000000000 21.9063707615 6000.0000000000 6000.0000000000 6000.0000000000 0.0004646029 0.0000000000 0
0.4900000000 31.1464390362 0.0000000000 22.9057160208 6000.0000000000 6000.0000000000 6000.0000000000 0.0004538818 0.0000000000 0
0.5000000000 32.5688682805 0.0000000000 23.9282843715 6000.0000000000 6000.0000000000 6000.0000000000 0.0004436143 0.0000000000 0
0.5100000000 34.0250456277 0.0000000000 24.9741343406 6000.0000000000 6000.0000000000 6000.0000000000 0.0004337723 0.0000000000 0
0.5200000000 35.5150846183 0.0000000000 26.0433248503 6000.0000000000 6000.0000000000 6000.0000000000 0.0004243299 0.0000000000 0
0.5300000000 37.0390988125 0.0000000000 27.1359152060 6000.0000000000 6000.0000000000 6000.0000000000 0.0004152632 0.0000000000 0
0.5400000000 38.5972018013 0.0000000000 28.2519650874 6000.0000000000 6000.0000000000 6000.0000000000 0.0004065525 0.0000000000 0
0.5500000000 40.1894983113 0.0000000000 29.3915281619 6000.0000000000 6000.0000000000 6000.0000000000 0.0003981859 0.0000000000 0
0.5600000000 41.8160574166 0.0000000000 30.5546329152 6000.0000000000 6000.0000000000 6000.0000000000 0.0003901435 0.0000000000 0
0.5700000000 43.4769480936 0.0000000000 31.7413081247 6000.0000000000 6000.0000000000 6000.0000000000 0.0003824066 0.0000000000 0
0.5800000000 45.1722392073 0.0000000000 32.9515828357 6000.0000000000 6000.0000000000 6000.0000000000 0.0003749538 0.0000000000 0
0.5900000000 46.9019951024 0.0000000000 34.1854832137 6000.0000000000 6000.0000000000 6000.0000000000 0.0003677746 0.0000000000 0
0.6000000000 48.6662796593 0.0000000000 35.4430354187 6000.0000000000 6000.0000000000 6000.0000000000 0.0003608540 0.0000000000 0
0.6100000000 50.4651562863 0.0000000000 36.7242655886 6000.0000000000 6000.0000000000 6000.0000000000 0.0003541786 0.0000000000 0
0.6200000000 52.2986879096 0.0000000000 38.0291998196 6000.0000000000 6000.0000000000 6000.0000000000 0.0003477356 0.0000000000 0
0.6300000000 54.1669369644 0.0000000000 39.3578641503 6000.0000000000 6000.0000000000 6000.0000000000 0.0003415130 0.0000000000 0
0.6400000000 56.0699653845 0.0000000000 40.7102845435 6000.0000000000 6000.0000000000 6000.0000000000 0.0003354997 0.0000000000 0
0.6500000000 58.0078345915 0.0000000000 42.0864868699 6000.0000000000 6000.0000000000 6000.0000000000 0.0003296855 0.0000000000 0
0.6600000000 59.9806054852 0.0000000000 43.4864968916 6000.0000000000 6000.0000000000 6000.0000000000 0.0003240607 0.0000000000 0
0.6700000000 61.9883384288 0.0000000000 44.9103402437 6000.0000000000 6000.0000000000 6000.0000000000 0.0003186161 0.0000000000 0
0.6800000000 64.0310932411 0.0000000000 46.3580424208 6000.0000000000 6000.0000000000 6000.0000000000 0.0003133434 0.0000000000 0
0.6900000000 66.1089291808 0.0000000000 47.8296287578 6000.0000000000 6000.0000000000 6000.0000000000 0.0003082345 0.0000000000 0
0.7000000000 68.2219049379 0.0000000000 49.3251244174 6000.0000000000 6000.0000000000 6000.0000000000 0.0003032821 0.0000000000 0
0.7100000000 70.3700786161 0.0000000000 50.8445543700 6000.0000000000 6000.0000000000 6000.0000000000 0.0002984789 0.0000000000 0
0.7200000000 72.5535077231 0.0000000000 52.3879433811 6000.0000000000 6000.0000000000 6000.0000000000 0.0002938186 0.0000000000 0
0.7300000000 74.7722491554 0.0000000000 53.9553159942 6000.0000000000 6000.0000000000 6000.0000000000 0.0002892948 0.0000000000 0
0.7400000000 77.0263591848 0.0000000000 55.5466965153 6000.0000000000 6000.0000000000 6000.0000000000 0.0002849016 0.0000000000 0
0.7500000000 79.3158934438 0.0000000000 57.1621089972 6000.0000000000 6000.0000000000 6000.0000000000 0.0002806337 0.0000000000 0
0.7600000000 81.6409069119 0.0000000000 58.8015772247 6000.0000000000 6000.0000000000 6000.0000000000 0.0002764856 0.0000000000 0
0.7700000000 84.0014539004 0.0000000000 60.4651246986 6000.0000000000 6000.0000000000 6000.0000000000 0.0002724526 0.0000000000 0
0.7800000000 86.3975880355 0.0000000000 62.1527746194 6000.0000000000 6000.0000000000 6000.0000000000 0.0002685249 0.0000000000 0
0.7900000000 88.8293544173 0.0000000000 63.8645443810 6000.0000000000 6000.0000000000 6000.0000000000 0.0002647037 0.0000000000 0
0.8000000000 91.2967963825 0.0000000000 65.6004503175 6000.0000000000 6000.0000000000 6000.0000000000 0.0002609852 0.0000000000 0
0.8100000000 93.7999559946 0.0000000000 67.3605080439 6000.0000000000 6000.0000000000 6000.0000000000 0.0002573664 0.0000000000 0
0.8200000000 96.3388630748 0.0000000000 69.1447247390 6000.0000000000 6000.0000000000 6000.0000000000 0.0002538464 0.0000000000 0
0.8300000000 98.9135205138 0.0000000000 70.9530888326 6000.0000000000 6000.0000000000 6000.0000000000 0.0002504210 0.0000000000 0
0.8400000000 101.5239297303 0.0000000000 72.7855879127 6000.0000000000 6000.0000000000 6000.0000000000 0.0002470865 0.0000000000 0
0.8500000000 104.1700906481 0.0000000000 74.6422087060 6000.0000000000 6000.0000000000 6000.0000000000 0.0002438380 0.0000000000 0
0.8600000000 106.8520016698 0.0000000000 76.5229370624 6000.0000000000 6000.0000000000 6000.0000000000 0.0002406483 0.0000000000 0
0.8700000000 109.5696596065 0.0000000000 78.4277579992 6000.0000000000 6000.0000000000 6000.0000000000 0.0002375397 0.0000000000 0
0.8800000000 112.3230596960 0.0000000000 80.3566556122 6000.0000000000 6000.0000000000 6000.0000000000 0.0002345091 0.0000000000 0
0.8900000000 115.1121955784 0.0000000000 82.3096130557 6000.0000000000 6000.0000000000 6000.0000000000 0.0002315537 0.0000000000 0
0.9000000000 117.9370592694 0.0000000000 84.2866125216 6000.0000000000 6000.0000000000 6000.0000000000 0.0002286708 0.0000000000 0
0.9100000000 120.7976411371 0.0000000000 86.2876352202 6000.0000000000 6000.0000000000 6000.0000000000 0.0002258578 0.0000000000 0
0.9200000000 123.6939298749 0.0000000000 88.3126613590 6000.0000000000 6000.0000000000 6000.0000000000 0.0002231124 0.0000000000 0
0.9300000000 126.6259124784 0.0000000000 90.3616701242 6000.0000000000 6000.0000000000 6000.0000000000 0.0002204405 0.0000000000 0
0.9400000000 129.5935794553 0.0000000000 92.4346432810 6000.0000000000 6000.0000000000 6000.0000000000 0.0002178709 0.0000000000 0
0.9500000000 132.5969453679 0.0000000000 94.5315793665 6000.0000000000 6000.0000000000 6000.0000000000 0.0002153598 0.0000000000 0
0.9600000000 135.6360245432 0.0000000000 96.6524768851 6000.0000000000 6000.0000000000 6000.0000000000 0.0002129056 0.0000000000 0
0.9700000000 138.7108310759 0.0000000000 98.7973343052 6000.0000000000 6000.0000000000 6000.0000000000 0.0002105062 0.0000000000 0
0.9800000000 141.8213788331 0.0000000000 100.9661500610 6000.0000000000 6000.0000000000 6000.0000000000 0.0002081599 0.0000000000 0
0.9900000000 144.9676814579 0.0000000000 103.1589225511 6000.0000000000 6000.0000000000 6000.0000000000 0.0002058650 0.0000000000 0
1.0000000000 148.1497523708 0.0000000000 105.3756501379 6000.0000000000 6000.0000000000 6000.0000000000 0.0002036198 0.0000000000 0
1.0100000000 151.3676047746 0.0000000000 107.6163311475 6000.0000000000 6000.0000000000 6000.0000000000 0.0002014228 0.0000000000 0
1.0200000000 154.6212516556 0.0000000000 109.8809638693 6000.0000000000 6000.0000000000 6000.0000000000 0.0001992724 0.0000000000 0
1.0300000000 157.9107057890 0.0000000000 112.1695465563 6000.0000000000 6000.0000000000 6000.0000000000 0.0001971671 0.0000000000 0
1.0400000000 161.2359797416 0.0000000000 114.4820774256 6000.0000000000 6000.0000000000 6000.0000000000 0.0001951056 0.0000000000 0
1.0500000000 164.5970858736 0.0000000000 116.8185546568 6000.0000000000 6000.0000000000 6000.0000000000 0.0001930889 0.0000000000 0
1.0600000000 167.9940364667 0.0000000000 119.1789764673 6000.0000000000 6000.0000000000 6000.0000000000 0.0001911176 0.0000000000 0
