tof posE posN posU tgtE tgtN tgtU normComm normAch pitchRate thetaRate pitchDefl alpha theta sideComm sideAch yawRate psiRate yawDefl beta psi rollComm phiRate rollRate rollDefl roll seekPitchErr seekYawErr staticMargin mach
0.0240000000 0.0316896798 0.0055877456 0.0240589642 3000.0000000000 0.0000000000 3000.0000000000 0.0001142235 -0.7659618684 -0.0001222117 -0.0001222117 0.0000000000 3.5236464003 39.9999992234 -0.0000889770 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000002607 -0.0000005389 1.0732577221 0.0081488945
0.0250000000 0.0341436408 0.0060204451 0.0259046821 3000.0000000000 0.0000000000 3000.0000000000 0.0001271334 -0.7659534131 -0.0001388021 -0.0001388021 0.0000000000 3.4722229582 39.9999990929 -0.0000995849 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000002819 -0.0000005812 1.0751616855 0.0086203996
0.0260000000 0.0367338132 0.0064771624 0.0278566524 3000.0000000000 0.0000000000 3000.0000000000 0.0001412428 -0.7659443539 -0.0001572385 -0.0001572385 0.0000000000 3.4187699994 39.9999989448 -0.0001112919 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000003043 -0.0000006258 1.0771660549 0.0091123738
0.0270000000 0.0394654643 0.0069588262 0.0299193632 3000.0000000000 0.0000000000 3000.0000000000 0.0001566292 -0.7659346696 -0.0001776876 -0.0001776876 0.0000000000 3.3639151316 39.9999987774 -0.0001241796 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000003278 -0.0000006730 1.0792457412 0.0096248274
0.0280000000 0.0423438636 0.0074663656 0.0320973045 3000.0000000000 0.0000000000 3000.0000000000 0.0001733732 -0.7659243391 -0.0002003265 -0.0002003265 -0.0006630580 3.3081797317 39.9999985884 -0.0001383332 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000003524 -0.0000007227 1.0813796677 0.0101577708
0.0290000000 0.0453742826 0.0080007103 0.0343949678 3000.0000000000 0.0000000000 3000.0000000000 0.0001915577 -0.7659133423 -0.0002253432 -0.0002253432 -0.0007095351 3.2519945715 39.9999983755 -0.0001538412 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000003782 -0.0000007751 1.0835501975 0.0107112143
0.0300000000 0.0485619949 0.0085627899 0.0368168470 3000.0000000000 0.0000000000 3000.0000000000 0.0002112685 -0.7659016595 -0.0002529366 -0.0002529366 -0.0007582234 3.1957134924 39.9999981364 -0.0001707958 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000004052 -0.0000008303 1.0857426317 0.0112851680
0.0310000000 0.0519122764 0.0091535350 0.0393674371 3000.0000000000 0.0000000000 3000.0000000000 0.0002325940 -0.7658892719 -0.0002833169 -0.0002833169 -0.0008092044 3.1396252672 39.9999978683 -0.0001892925 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000004334 -0.0000008883 1.0879447733 0.0118796419
0.0320000000 0.0554304050 0.0097738760 0.0420512356 3000.0000000000 0.0000000000 3000.0000000000 0.0002556252 -0.7658761614 -0.0003167061 -0.0003167061 -0.0008625578 3.0839638150 39.9999975683 -0.0002094303 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000004629 -0.0000009494 1.0901465497 0.0124946460
0.0330000000 0.0591216607 0.0104247439 0.0448727413 3000.0000000000 0.0000000000 3000.0000000000 0.0002804558 -0.7658623106 -0.0003533382 -0.0003533382 -0.0009183614 3.0289169493 39.9999972332 -0.0002313118 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000004936 -0.0000010135 1.0923396890 0.0131301902
0.0340000000 0.0629913257 0.0111070703 0.0478364550 3000.0000000000 0.0000000000 3000.0000000000 0.0003071823 -0.7658477029 -0.0003934596 -0.0003934596 -0.0009766917 2.9746338362 39.9999968598 -0.0002550429 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000005257 -0.0000010808 1.0945174416 0.0137862842
0.0350000000 0.0670446842 0.0118217867 0.0509468795 3000.0000000000 0.0000000000 3000.0000000000 0.0003359037 -0.7658321770 -0.0004372149 -0.0004372149 -0.0010376238 2.9212313141 39.9999964445 -0.0002807330 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000005591 -0.0000011513 1.0978977790 0.0144629375
0.0360000000 0.0712870226 0.0125698255 0.0542085190 3000.0000000000 0.0000000000 3000.0000000000 0.0003667218 -0.7658156573 -0.0004845999 -0.0004845999 -0.0010988974 2.8687992727 39.9999959836 -0.0003084952 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000005939 -0.0000012252 1.1026624827 0.0151601597
0.0370000000 0.0757236294 0.0133521189 0.0576258800 3000.0000000000 0.0000000000 3000.0000000000 0.0003997409 -0.7657982731 -0.0005356913 -0.0005356913 -0.0011593666 2.8174052081 39.9999954734 -0.0003384460 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000006302 -0.0000013026 1.1074281944 0.0158779602
