TOF E N U TGT_E TGT_N TGT_U
0.6000000000000003 96.3744942145571 27.398667420169637 177.82285158760618 3000.0 0.0 3000.0
0.6100000000000003 98.0870080523853 27.811229154197623 180.74807296699805 3000.0 0.0 3000.0
0.6200000000000003 99.80288416880596 28.222372777898713 183.67200559012642 3000.0 0.0 3000.0
0.6300000000000003 101.52211662020882 28.632099707112832 186.59464847874986 3000.0 0.0 3000.0
0.6400000000000003 103.2446994601987 29.0404113645305 189.51600067738437 3000.0 0.0 3000.0
0.6500000000000004 104.97062674320688 29.447309177361774 192.4360612458552 3000.0 0.0 3000.0
0.6600000000000004 106.69989251893122 29.85279458027479 195.35482926990468 3000.0 0.0 3000.0
0.6700000000000004 108.4324908397034 30.25686901251219 198.2723038483425 3000.0 0.0 3000.0
0.6800000000000004 110.1684157532635 30.65953392011234 201.1884841049775 3000.0 0.0 3000.0
0.6900000000000004 111.90766130947299 31.06079075342442 204.10336917880574 3000.0 0.0 3000.0
0.7000000000000004 113.65022155447721 31.460640969857003 207.0169582319948 3000.0 0.0 3000.0
0.7100000000000004 115.3960905361288 31.859086031546664 209.92925044389733 3000.0 0.0 3000.0
0.7200000000000004 117.14526230008485 32.25612740662801 212.84024501366696 3000.0 0.0 3000.0
0.7300000000000004 118.89773089046697 32.65176656877994 215.74994116092395 3000.0 0.0 3000.0
0.7400000000000004 120.65349035242576 33.046004997507225 218.65833812405734 3000.0 0.0 3000.0
0.7500000000000004 122.41253473082463 33.43884417655232 221.56543515963213 3000.0 0.0 3000.0
0.7600000000000005 124.17485806828829 33.83028559699893 224.47123154481034 3000.0 0.0 3000.0
0.7700000000000005 125.94045440796954 34.22033075392329 227.3757265768868 3000.0 0.0 3000.0
0.7800000000000005 127.70931779296312 34.60898114822741 230.2789195710482 3000.0 0.0 3000.0
0.7900000000000005 129.48144226549624 34.99623828682983 233.18080986211945 3000.0 0.0 3000.0
0.8000000000000005 131.25682186820188 35.382103680660116 236.0813968037263 3000.0 0.0 3000.0
0.8100000000000005 133.03545064294363 35.76657884734445 238.98067976901106 3000.0 0.0 3000.0
0.8200000000000005 134.81732263245192 36.14966530920073 241.87865815008706 3000.0 0.0 3000.0
0.8300000000000005 136.6024318776497 36.531364593846035 244.77533136061444 3000.0 0.0 3000.0
0.8400000000000005 138.3907724233898 36.91167823326328 247.6706988271983 3000.0 0.0 3000.0
0.8500000000000005 140.18233831029778 37.290607766231005 250.56476000173464 3000.0 0.0 3000.0
0.8600000000000005 141.9771235821119 37.66815473515829 253.45751435230468 3000.0 0.0 3000.0
0.8700000000000006 143.77512228137388 38.04432068869727 256.3489613662946 3000.0 0.0 3000.0
0.8800000000000006 145.57632845239192 38.41910717975656 259.23910054968815 3000.0 0.0 3000.0
0.8900000000000006 147.38073613857497 38.79251576703368 262.1279314281475 3000.0 0.0 3000.0
0.9000000000000006 149.1883393838042 39.16454801369138 265.01545354605423 3000.0 0.0 3000.0
0.9100000000000006 150.99913223499712 39.535205487638585 267.90166646481174 3000.0 0.0 3000.0
0.9200000000000006 152.81310873633308 39.90448976229201 270.78656976778404 3000.0 0.0 3000.0
0.9300000000000006 154.63026293590295 40.27240241607862 273.67016305352945 3000.0 0.0 3000.0
0.9400000000000006 156.45058888043027 40.63894503160797 276.55244594160814 3000.0 0.0 3000.0
0.9500000000000006 158.27408061746286 41.00411919752456 279.4334180713472 3000.0 0.0 3000.0
0.9600000000000006 160.1007321968711 41.36792650564927 282.31307909775575 3000.0 0.0 3000.0
0.9700000000000006 161.93053766952414 41.73036855340243 285.19142869465134 3000.0 0.0 3000.0
0.9800000000000006 163.76349108581334 42.09144694352173 288.06846655723456 3000.0 0.0 3000.0
0.9900000000000007 165.59958649891314 42.45116328260221 290.94419239655844 3000.0 0.0 3000.0
1.0000000000000007 167.4388179623623 42.80951918259287 293.81860594327225 3000.0 0.0 3000.0
1.0100000000000007 169.28117953124612 43.16651625903647 296.69170694541253 3000.0 0.0 3000.0
1.0200000000000007 171.1266652618373 43.52215613351076 299.5634951710747 3000.0 0.0 3000.0
1.0300000000000007 172.97526921252523 43.87644043097851 302.4339704050345 3000.0 0.0 3000.0
1.0400000000000007 174.82698544170057 44.229370781756735 305.30313245137194 3000.0 0.0 3000.0
1.0500000000000007 176.68180801042186 44.58094881998316 308.17098113239 3000.0 0.0 3000.0
1.0600000000000007 178.53973098152352 44.93117618497754 311.0375162874945 3000.0 0.0 3000.0
1.0700000000000007 180.4007484183382 45.28005451982551 313.90273777626373 3000.0 0.0 3000.0
1.0800000000000007 182.2648543884741 45.62758547262312 316.7666454737621 3000.0 0.0 3000.0
1.0900000000000007 184.13204295667202 45.97377069606611 319.62923927717634 3000.0 0.0 3000.0
1.1000000000000008 186.00230819599255 46.318611845928665 322.49051909564554 3000.0 0.0 3000.0
1.1100000000000008 187.87564417495295 46.66211058343774 325.35048486251065 3000.0 0.0 3000.0
1.1200000000000008 189.75204496931752 47.00426857376904 328.2091365243964 3000.0 0.0 3000.0
1.1300000000000008 191.63150465408668 47.34508748629994 331.066474048182 3000.0 0.0 3000.0
1.1400000000000008 193.51401730669798 47.68456899513616 333.9224974185145 3000.0 0.0 3000.0
1.1500000000000008 195.39957700565722 48.022714777940784 336.77720663950663 3000.0 0.0 3000.0
1.1600000000000008 197.28817783562926 48.35952651632539 339.6306017276787 3000.0 0.0 3000.0
1.1700000000000008 199.17981387839356 48.69500589714661 342.48268272392255 3000.0 0.0 3000.0
1.1800000000000008 201.07447922269048 49.02915461009366 345.33344968128495 3000.0 0.0 3000.0
1.1900000000000008 202.97216795675135 49.36197434994636 348.1829026742361 3000.0 0.0 3000.0
1.2000000000000008 204.87287417245932 49.6934668146797 351.0310417927644 3000.0 0.0 3000.0
1.2100000000000009 206.77659196410298 50.02363370677043 353.8778671446662 3000.0 0.0 3000.0
1.2200000000000009 208.68331542863888 50.35247673251596 356.72337885596085 3000.0 0.0 3000.0
1.2300000000000009 210.59303866557065 50.67999760205297 359.5675770695579 3000.0 0.0 3000.0
1.2400000000000009 212.50575577713585 51.00619802979314 362.4104619465084 3000.0 0.0 3000.0
1.2500000000000009 214.42146086805312 51.331079733533095 365.2520336648353 3000.0 0.0 3000.0
1.260000000000001 216.3401480465527 51.654644434927626 368.0922924189968 3000.0 0.0 3000.0
1.270000000000001 218.2618114220977 51.97689386032296 370.9312384227135 3000.0 0.0 3000.0
1.280000000000001 220.1864451096033 52.29782973838968 373.76887190447576 3000.0 0.0 3000.0
1.290000000000001 222.11404322471375 52.61745380315309 376.6051931126618 3000.0 0.0 3000.0
1.300000000000001 224.0445998886673 52.935767790299884 379.4402023095018 3000.0 0.0 3000.0
1.310000000000001 225.97810922352892 53.25277344155191 382.27389977699204 3000.0 0.0 3000.0
1.320000000000001 227.9145653555136 53.56847250023816 385.1062858135147 3000.0 0.0 3000.0
1.330000000000001 229.85396241354726 53.88286671466131 387.93736073413925 3000.0 0.0 3000.0
1.340000000000001 231.79629452915964 54.19595783649119 390.7671248722388 3000.0 0.0 3000.0
1.350000000000001 233.74155584060406 54.50774762021284 393.5955785743795 3000.0 0.0 3000.0
1.360000000000001 235.68974048573423 54.81823782451259 396.42272220767364 3000.0 0.0 3000.0
1.370000000000001 237.64084260678305 55.12743021127165 399.2485561553353 3000.0 0.0 3000.0
1.380000000000001 239.59485634989144 55.4353265464567 402.0730808172646 3000.0 0.0 3000.0
1.390000000000001 241.55177586589477 55.741928598131494 404.896296607588 3000.0 0.0 3000.0
1.400000000000001 243.51159530641627 56.04723813924173 407.71820396173194 3000.0 0.0 3000.0
1.410000000000001 245.4743088311487 56.35125694492281 410.53880332590353 3000.0 0.0 3000.0
1.420000000000001 247.4399105990802 56.653986794039476 413.35809516797707 3000.0 0.0 3000.0
1.430000000000001 249.40839477431325 56.95542946957778 416.1760799710173 3000.0 0.0 3000.0
1.440000000000001 251.37975552714607 57.25558675620398 418.99275823119433 3000.0 0.0 3000.0
1.450000000000001 253.35398702676846 57.55446044365742 421.80813046684716 3000.0 0.0 3000.0
1.460000000000001 255.3310834503229 57.852052323829454 424.62219720946734 3000.0 0.0 3000.0
1.470000000000001 257.31103897931763 58.14836419093622 427.43495900443884 3000.0 0.0 3000.0
1.480000000000001 259.2938477968908 58.443397844113 430.2464164166588 3000.0 0.0 3000.0
1.490000000000001 261.2795040895881 58.73715508474608 433.0565700290746 3000.0 0.0 3000.0
1.500000000000001 263.268002051553 59.02963771730059 435.86542043599974 3000.0 0.0 3000.0
1.5100000000000011 265.25933587739934 59.32084754978072 438.67296825195893 3000.0 0.0 3000.0
1.5200000000000011 267.25349977067646 59.61078639171741 441.4792141019249 3000.0 0.0 3000.0
1.5300000000000011 269.25048793208504 59.89945605811364 444.2841586351994 3000.0 0.0 3000.0
1.5400000000000011 271.25029457330004 60.18685836464653 447.0878025097454 3000.0 0.0 3000.0
1.5500000000000012 273.25291390830677 60.472995130814226 449.890146401454 3000.0 0.0 3000.0
1.5600000000000012 275.25834015258965 60.75786818012678 452.69119100589154 3000.0 0.0 3000.0
1.5700000000000012 277.2665675301096 61.041479336940114 455.4909370289015 3000.0 0.0 3000.0
1.5800000000000012 279.2775902675655 61.32383042988572 458.28938519446683 3000.0 0.0 3000.0
1.5900000000000012 281.2914025953033 61.60492328986458 461.08653624358107 3000.0 0.0 3000.0
1.6000000000000012 283.3079987500309 61.88475975059292 463.8823909301384 3000.0 0.0 3000.0
1.6100000000000012 285.32737297256534 62.16334164873687 466.6769500252136 3000.0 0.0 3000.0
1.6200000000000012 287.34951950671064 62.440670823686695 469.47021431622693 3000.0 0.0 3000.0
1.6300000000000012 289.3744326027242 62.71674911740251 472.26218460487036 3000.0 0.0 3000.0
1.6400000000000012 291.40210651595487 62.99157837416892 475.0528617073128 3000.0 0.0 3000.0
1.6500000000000012 293.4325355059594 63.26516044190181 477.84224645678154 3000.0 0.0 3000.0
1.6600000000000013 295.46571383515084 63.537497170333104 480.63033970301143 3000.0 0.0 3000.0
1.6700000000000013 297.50163577444295 63.808590411838054 483.41714230672756 3000.0 0.0 3000.0
1.6800000000000013 299.5402955982218 64.07844202149694 486.2026551466246 3000.0 0.0 3000.0
1.6900000000000013 301.581687584226 64.34705385711399 488.98687911803273 3000.0 0.0 3000.0
1.7000000000000013 303.6258060165233 64.61442777908174 491.76981512922373 3000.0 0.0 3000.0
1.7100000000000013 305.67264518540617 64.88056564877425 494.5514641030253 3000.0 0.0 3000.0
1.7200000000000013 307.72219938424297 65.14546933254026 497.3318269792432 3000.0 0.0 3000.0
1.7300000000000013 309.77446291180223 65.4091406970295 500.11090471177727 3000.0 0.0 3000.0
1.7400000000000013 311.829430074007 65.67158161216032 502.88869826793 3000.0 0.0 3000.0
1.7500000000000013 313.88709517928976 65.93279395053926 505.66520863342754 3000.0 0.0 3000.0
1.7600000000000013 315.94745254362846 66.19277958582678 508.44043680468604 3000.0 0.0 3000.0
1.7700000000000014 318.01049648667197 66.45154039575107 511.21438379584646 3000.0 0.0 3000.0
1.7800000000000014 320.07622133467504 66.70907825837745 513.9870506336484 3000.0 0.0 3000.0
1.7900000000000014 322.14462141720077 66.96539505583873 516.7584383622642 3000.0 0.0 3000.0
1.8000000000000014 324.21569107265316 67.22049267111386 519.5285480364334 3000.0 0.0 3000.0
1.8100000000000014 326.28942464050994 67.47437299074011 522.2973807303589 3000.0 0.0 3000.0
1.8200000000000014 328.3658164690568 67.72703790187445 525.0649375288518 3000.0 0.0 3000.0
1.8300000000000014 330.44486091287763 67.97848929403533 527.8312195297045 3000.0 0.0 3000.0
1.8400000000000014 332.5265523283557 68.22872906030005 530.5962278507559 3000.0 0.0 3000.0
1.8500000000000014 334.6108850793877 68.47775909457332 533.3599636205757 3000.0 0.0 3000.0
1.8600000000000014 336.6978535373983 68.72558129245975 536.1224279806734 3000.0 0.0 3000.0
1.8700000000000014 338.7874520765948 68.97219755249655 538.8836220899002 3000.0 0.0 3000.0
1.8800000000000014 340.8796750768478 69.21760977533714 541.6435471208766 3000.0 0.0 3000.0
1.8900000000000015 342.97451692729794 69.4618198629354 544.4022042570011 3000.0 0.0 3000.0
1.9000000000000015 345.0719720193092 69.70482971881673 547.159594698966 3000.0 0.0 3000.0
1.9100000000000015 347.1720347510715 69.94664125000243 549.9157196605331 3000.0 0.0 3000.0
1.9200000000000015 349.27469952600126 70.1872563642512 552.6705803705157 3000.0 0.0 3000.0
1.9300000000000015 351.37996075549154 70.42667697083046 555.424178068627 3000.0 0.0 3000.0
1.9400000000000015 353.4878128546491 70.66490498173177 558.1765140115089 3000.0 0.0 3000.0
1.9500000000000015 355.59825024592175 70.90194231021052 560.927589467491 3000.0 0.0 3000.0
1.9600000000000015 357.71126735885747 71.13779087076824 563.6774057176309 3000.0 0.0 3000.0
1.9700000000000015 359.8268586235417 71.37245258190015 566.4259640631151 3000.0 0.0 3000.0
1.9800000000000015 361.9450184833037 71.60592936107088 569.1732658087514 3000.0 0.0 3000.0
1.9900000000000015 364.06574138182776 71.83822312924889 571.9193122819291 3000.0 0.0 3000.0
2.0000000000000013 366.18902177329244 72.06933580809579 574.6641048170707 3000.0 0.0 3000.0
2.010000000000001 368.31485411452775 72.29926932129806 577.4076447661037 3000.0 0.0 3000.0
2.020000000000001 370.44323287133847 72.5280255942971 580.149933491359 3000.0 0.0 3000.0
2.0300000000000007 372.5741525136172 72.75560655368898 582.8909723716329 3000.0 0.0 3000.0
2.0400000000000005 374.70760751743427 72.98201412844875 585.6307627973689 3000.0 0.0 3000.0
2.0500000000000003 376.8435923674947 73.20725024860826 588.3693061705761 3000.0 0.0 3000.0
2.06 378.98210155219834 73.43131684512628 591.1066039094761 3000.0 0.0 3000.0
2.07 381.12312956801907 73.65421585115169 593.8426574430684 3000.0 0.0 3000.0
2.0799999999999996 383.2666709164268 73.87594920147802 596.5774682149491 3000.0 0.0 3000.0
2.0899999999999994 385.4127201067375 74.09651883150086 599.3110376797756 3000.0 0.0 3000.0
2.099999999999999 387.56127165201565 74.315926679567 602.0433673090922 3000.0 0.0 3000.0
2.109999999999999 389.7123200767633 74.53417468293787 604.7744585803064 3000.0 0.0 3000.0
2.1199999999999988 391.8658599057486 74.75126478262418 607.5043129920334 3000.0 0.0 3000.0
2.1299999999999986 394.02188567630463 74.9671989197044 610.2329320480942 3000.0 0.0 3000.0
2.1399999999999983 396.1803919268522 75.18197903724501 612.960317271015 3000.0 0.0 3000.0
2.149999999999998 398.341373204324 75.39560707938809 615.6864701935559 3000.0 0.0 3000.0
2.159999999999998 400.5048240650331 75.60808499068595 618.4113923583774 3000.0 0.0 3000.0
2.1699999999999977 402.670739068012 75.81941471817056 621.1350853255616 3000.0 0.0 3000.0
2.1799999999999975 404.83911278094797 76.02959820928601 623.8575506645063 3000.0 0.0 3000.0
2.1899999999999973 407.0099397771614 76.23863741336633 626.5787899584166 3000.0 0.0 3000.0
2.199999999999997 409.1832146378168 76.44653428034731 629.2988048015601 3000.0 0.0 3000.0
2.209999999999997 411.3589319490131 76.65329076135613 632.0175968028797 3000.0 0.0 3000.0
2.2199999999999966 413.53708630620395 76.85890880863113 634.7351675797645 3000.0 0.0 3000.0
2.2299999999999964 415.7176723097744 77.06339037560124 637.4515187642813 3000.0 0.0 3000.0
2.239999999999996 417.90068456724606 77.2667374171691 640.1666520011812 3000.0 0.0 3000.0
2.249999999999996 420.0861176919903 77.46895188834843 642.8805689472688 3000.0 0.0 3000.0
2.259999999999996 422.2739663054207 77.6700357461166 645.5932712701668 3000.0 0.0 3000.0
2.2699999999999956 424.46422503559285 77.86999094801723 648.304760650053 3000.0 0.0 3000.0
2.2799999999999954 426.65688851750826 78.06881945263109 651.0150387785415 3000.0 0.0 3000.0
2.289999999999995 428.85195139224146 78.26652321931249 653.7241073605078 3000.0 0.0 3000.0
2.299999999999995 431.0494083099818 78.4631042085095 656.4319681103134 3000.0 0.0 3000.0
2.3099999999999947 433.2492539250623 78.65856438140722 659.1386227564924 3000.0 0.0 3000.0
2.3199999999999945 435.45148290096415 78.85290570051008 661.8440730370236 3000.0 0.0 3000.0
2.3299999999999943 437.6560899044372 79.04613012879715 664.5483207058853 3000.0 0.0 3000.0
2.339999999999994 439.86306961522496 79.23823962976904 667.2513675224714 3000.0 0.0 3000.0
2.349999999999994 442.07241671637956 79.42923616855333 669.9532152606412 3000.0 0.0 3000.0
2.3599999999999937 444.28412589792555 79.61912171061651 672.6538657071422 3000.0 0.0 3000.0
2.3699999999999934 446.49819185647135 79.8078982224629 675.3533206598643 3000.0 0.0 3000.0
2.3799999999999932 448.71460929878367 79.99556767059141 678.0515819248903 3000.0 0.0 3000.0
2.389999999999993 450.93337293563 80.18213202290158 680.7486513233938 3000.0 0.0 3000.0
2.399999999999993 453.15447748610376 80.36759324793186 683.4445306855295 3000.0 0.0 3000.0
2.4099999999999926 455.37791767537175 80.55195331499446 686.1392218547138 3000.0 0.0 3000.0
2.4199999999999924 457.6036882387576 80.7352141933975 688.8327266825571 3000.0 0.0 3000.0
2.429999999999992 459.8317839154644 80.91737785386677 691.5250470344267 3000.0 0.0 3000.0
2.439999999999992 462.0621994533178 81.09844626731422 694.2161847850457 3000.0 0.0 3000.0
2.4499999999999917 464.29492960711667 81.27842140499004 696.9061418220243 3000.0 0.0 3000.0
2.4599999999999915 466.52996913939086 81.45730523969135 699.5949200412082 3000.0 0.0 3000.0
2.4699999999999913 468.7673128194805 81.63509974342008 702.2825213515323 3000.0 0.0 3000.0
2.479999999999991 471.0069554234399 81.81180689012321 704.9689476729125 3000.0 0.0 3000.0
2.489999999999991 473.2488917370221 81.98742865306293 707.6542009332859 3000.0 0.0 3000.0
2.4999999999999907 475.4931165497928 82.1619670064655 710.3382830744298 3000.0 0.0 3000.0
2.5099999999999905 477.73962466016303 82.33542392540542 713.0211960486847 3000.0 0.0 3000.0
2.5199999999999902 479.9884108751865 82.50780138449868 715.7029418154963 3000.0 0.0 3000.0
2.52999999999999 482.2394700078147 82.67910135957098 718.3835223485306 3000.0 0.0 3000.0
2.53999999999999 484.49279687826447 82.84932582638834 721.0629396310106 3000.0 0.0 3000.0
2.5499999999999896 486.74838631540786 83.0184767611297 723.7411956554738 3000.0 0.0 3000.0
2.5599999999999894 489.00623315427544 83.18655614055757 726.4182924253871 3000.0 0.0 3000.0
2.569999999999989 491.2663322374727 83.35356594179278 729.0942319563583 3000.0 0.0 3000.0
2.579999999999989 493.52867841648646 83.51950814151525 731.7690162700602 3000.0 0.0 3000.0
2.5899999999999888 495.7932665475981 83.68438471826012 734.4426474037572 3000.0 0.0 3000.0
2.5999999999999885 498.06009149713395 83.84819764900492 737.1151274008196 3000.0 0.0 3000.0
2.6099999999999883 500.32914813810504 84.01094891244713 739.7864583156367 3000.0 0.0 3000.0
2.619999999999988 502.6004313492765 84.17264048671592 742.4566422147705 3000.0 0.0 3000.0
2.629999999999988 504.87393601951464 84.33327435040718 745.1256811715625 3000.0 0.0 3000.0
2.6399999999999877 507.1496570439016 84.49285248222995 747.7935772716968 3000.0 0.0 3000.0
2.6499999999999875 509.4275893255915 84.65137686064318 750.4603326086692 3000.0 0.0 3000.0
2.6599999999999873 511.70772777388004 84.8088494653349 753.1259492891538 3000.0 0.0 3000.0
2.669999999999987 513.9900673072732 84.96527227532525 755.7904294262239 3000.0 0.0 3000.0
2.679999999999987 516.2746028516659 85.12064726955754 758.4537751438401 3000.0 0.0 3000.0
2.6899999999999866 518.5613293397128 85.27497642757744 761.1159885761462 3000.0 0.0 3000.0
2.6999999999999864 520.8502417123298 85.42826172911703 763.7770718663475 3000.0 0.0 3000.0
2.709999999999986 523.1413349167916 85.58050515335802 766.4370271690735 3000.0 0.0 3000.0
2.719999999999986 525.4346039101433 85.73170868017667 769.0958566454003 3000.0 0.0 3000.0
2.7299999999999858 527.7300436554245 85.88187428890008 771.7535624675371 3000.0 0.0 3000.0
2.7399999999999856 530.0276491239383 86.03100395904016 774.4101468167526 3000.0 0.0 3000.0
2.7499999999999853 532.3274152940113 86.17909967003229 777.0656118849133 3000.0 0.0 3000.0
2.759999999999985 534.6293371533147 86.32616340155218 779.7199598701197 3000.0 0.0 3000.0
2.769999999999985 536.9334096941361 86.47219713312431 782.3731929840577 3000.0 0.0 3000.0
2.7799999999999847 539.2396279199697 86.61720284409746 785.0253134438194 3000.0 0.0 3000.0
2.7899999999999845 541.5479868393417 86.76118251325235 787.6763234780831 3000.0 0.0 3000.0
2.7999999999999843 543.8584814694096 86.90413812048119 790.3262253233872 3000.0 0.0 3000.0
2.809999999999984 546.171106835903 87.04607164383866 792.9750212249483 3000.0 0.0 3000.0
2.819999999999984 548.4858579708383 87.1869850628723 795.6227134387505 3000.0 0.0 3000.0
2.8299999999999836 550.8027299159521 87.32688035580003 798.2693042265478 3000.0 0.0 3000.0
2.8399999999999834 553.121717717331 87.46575950136977 800.9147958632667 3000.0 0.0 3000.0
2.849999999999983 555.4428164316357 87.60362447790868 803.5591906300258 3000.0 0.0 3000.0
2.859999999999983 557.7660211223962 87.740477263457 806.2024908172492 3000.0 0.0 3000.0
2.869999999999983 560.0913268623569 87.87631983538932 808.8446987217563 3000.0 0.0 3000.0
2.8799999999999826 562.418728728406 88.0111541718184 811.4858166545382 3000.0 0.0 3000.0
2.8899999999999824 564.7482218089572 88.14498224958287 814.1258469301127 3000.0 0.0 3000.0
2.899999999999982 567.0798011987566 88.27780604567121 816.7647918729696 3000.0 0.0 3000.0
2.909999999999982 569.4134619995435 88.40962753676754 819.4026538182342 3000.0 0.0 3000.0
2.9199999999999817 571.749199322608 88.54044869958854 822.0394351062674 3000.0 0.0 3000.0
2.9299999999999815 574.0870082862444 88.67027150897671 824.6751380873101 3000.0 0.0 3000.0
2.9399999999999813 576.4268840142033 88.79909794215655 827.3097651226622 3000.0 0.0 3000.0
2.949999999999981 578.7688216430313 88.9269299730733 829.9433185763155 3000.0 0.0 3000.0
2.959999999999981 581.1128163124317 89.05376957709166 832.5758008254328 3000.0 0.0 3000.0
2.9699999999999807 583.4588631727895 89.17961872826558 835.2072142524927 3000.0 0.0 3000.0
2.9799999999999804 585.806957381634 89.30447940060884 837.8375612481966 3000.0 0.0 3000.0
2.9899999999999802 588.1570941034855 89.42835356783091 840.4668442138828 3000.0 0.0 3000.0
