TIMER START_TIME END_TIME VALUE
0.0014285714285714286 0.0 0.0014285714285714286 3.061224493638563e-06
0.002857142857142857 0.0014285714285714286 0.002857142857142857 8.163265355457052e-06
0.004285714285714286 0.002857142857142857 0.004285714285714286 1.5306122695528652e-05
0.005714285714285714 0.004285714285714286 0.005714285714285714 2.4489796731024805e-05
0.007142857142857143 0.005714285714285714 0.007142857142857143 3.5714287821914635e-05
0.008571428571428572 0.007142857142857143 0.008571428571428572 4.897959650666444e-05
0.01 0.008571428571428572 0.01 6.428572353793724e-05
0.011428571428571429 0.01 0.011428571428571429 8.163266991829236e-05
0.012857142857142857 0.011428571428571429 0.012857142857142857 0.00010102043693588516
0.014285714285714285 0.012857142857142857 0.014285714285714285 0.00012244902620016693
0.015714285714285715 0.014285714285714285 0.015714285714285715 0.0001459184396775849
0.017142857142857144 0.015714285714285715 0.017142857142857144 0.0001714286797272825
0.018571428571428572 0.017142857142857144 0.018571428571428572 0.00019897974913679983
0.02 0.018571428571428572 0.02 0.00022857165115777465
0.02142857142857143 0.02 0.02142857142857143 0.00026020438954164345
0.022857142857142857 0.02142857142857143 0.022857142857142857 0.0002938779685753432
0.024285714285714285 0.022857142857142857 0.024285714285714285 0.0003295923931170133
0.025714285714285714 0.024285714285714285 0.025714285714285714 0.0003673476686316985
0.027142857142857142 0.025714285714285714 0.027142857142857142 0.000407143801227052
0.02857142857142857 0.027142857142857142 0.02857142857142857 0.0004489807976890397
0.03 0.02857142857142857 0.03 0.0004928586655176449
0.03142857142857143 0.03 0.03142857142857143 0.0005387774129625739
0.03285714285714286 0.03142857142857143 0.03285714285714286 0.000586737049058963
0.034285714285714294 0.03285714285714286 0.034285714285714294 0.0006367375836630858
0.035714285714285726 0.034285714285714294 0.035714285714285726 0.0006887790274880624
0.03714285714285716 0.035714285714285726 0.03714285714285716 0.0007428613921395693
0.03857142857142859 0.03714285714285716 0.03857142857142859 0.0007989846901515511
0.04000000000000002 0.03857142857142859 0.04000000000000002 0.0008571489350219333
0.041428571428571453 0.04000000000000002 0.041428571428571453 0.000917354141248337
0.042857142857142885 0.041428571428571453 0.042857142857142885 0.0009796003243637953
0.04428571428571432 0.042857142857142885 0.04428571428571432 0.0010438875009724713
0.04571428571428575 0.04428571428571432 0.04571428571428575 0.0011102156887853778
0.04714285714285718 0.04571428571428575 0.04714285714285718 0.0011785849066561003
0.04857142857142861 0.04714285714285718 0.04857142857142861 0.001248995174616521
0.050000000000000044 0.04857142857142861 0.050000000000000044 0.0013214465139125455
0.051428571428571476 0.050000000000000044 0.051428571428571476 0.0013959389470398324
0.05285714285714291 0.051428571428571476 0.05285714285714291 0.0014724724977795251
0.05428571428571434 0.05285714285714291 0.05428571428571434 0.001551047191233987
0.05571428571428577 0.05428571428571434 0.05571428571428577 0.001631663053862539
0.057142857142857204 0.05571428571428577 0.057142857142857204 0.0017143201135172005
0.058571428571428635 0.057142857142857204 0.058571428571428635 0.0017990183994784342
0.06000000000000007 0.058571428571428635 0.06000000000000007 0.0018857579424908933
0.0614285714285715 0.06000000000000007 0.0614285714285715 0.0019745387747991737
0.06285714285714293 0.0614285714285715 0.06285714285714293 0.0020653609301835687
0.06428571428571436 0.06285714285714293 0.06428571428571436 0.0021582244439958286
