TIMER START_TIME END_TIME VALUE
0.002 0.0 0.002 6.000000020666666e-06
0.004 0.002 0.004 1.6000000265333338e-05
0.006 0.004 0.006 3.000000132600007e-05
0.008 0.006 0.008 4.800000437066716e-05
0.01 0.008 0.01 7.000001133533562e-05
0.012 0.01 0.012 9.60000251160082e-05
0.014 0.012 0.014 0.0001260000497606912
0.016 0.014 0.016 0.00016000009066139748
0.018000000000000002 0.016 0.018000000000000002 0.00019800015474615105
0.020000000000000004 0.018000000000000002 0.020000000000000004 0.0002400002506709937
0.022000000000000006 0.020000000000000004 0.022000000000000006 0.00028600038901199434
0.024000000000000007 0.022000000000000006 0.024000000000000007 0.00033600058245726144
0.02600000000000001 0.024000000000000007 0.02600000000000001 0.0003900008459989595
0.02800000000000001 0.02600000000000001 0.02800000000000001 0.00044800119712533023
0.030000000000000013 0.02800000000000001 0.030000000000000013 0.0005100016560127189
0.032000000000000015 0.030000000000000013 0.032000000000000015 0.0005760022457176073
0.034000000000000016 0.032000000000000015 0.034000000000000016 0.0006460029923686542
0.03600000000000002 0.034000000000000016 0.03600000000000002 0.000720003925358743
0.03800000000000002 0.03600000000000002 0.03800000000000002 0.0007980050775370402
0.04000000000000002 0.03800000000000002 0.04000000000000002 0.0008800064854010635
0.04200000000000002 0.04000000000000002 0.04200000000000002 0.0009660081892887613
0.044000000000000025 0.04200000000000002 0.044000000000000025 0.0010560102335706056
0.04600000000000003 0.044000000000000025 0.04600000000000003 0.0011500126668416994
0.04800000000000003 0.04600000000000003 0.04800000000000003 0.001248015542113899
0.05000000000000003 0.04800000000000003 0.05000000000000003 0.0013500189170079537
0.05200000000000003 0.05000000000000003 0.05200000000000003 0.0014560228539456637
0.054000000000000034 0.05200000000000003 0.054000000000000034 0.0015660274203420598
0.056000000000000036 0.054000000000000034 0.056000000000000036 0.0016800326887976024
0.05800000000000004 0.056000000000000036 0.05800000000000004 0.0017980387372904063
0.06000000000000004 0.05800000000000004 0.06000000000000004 0.001920045649368489
0.06200000000000004 0.06000000000000004 0.06200000000000004 0.002046053514342048
0.06400000000000004 0.06200000000000004 0.06400000000000004 0.0021760624274757647
0.06600000000000004 0.06400000000000004 0.06600000000000004 0.002310072490181142
0.06800000000000005 0.06600000000000004 0.06800000000000005 0.0024480838102088737
0.07000000000000005 0.06800000000000005 0.07000000000000005 0.0025900965018412483
0.07200000000000005 0.07000000000000005 0.07200000000000005 0.0027361106860845914
0.07400000000000005 0.07200000000000005 0.07400000000000005 0.0028861264908617472
0.07600000000000005 0.07400000000000005 0.07600000000000005 0.0030401440512046016
0.07800000000000006 0.07600000000000005 0.07800000000000006 0.0031981635094466498
0.08000000000000006 0.07800000000000006 0.08000000000000006 0.00336018501541561
0.08200000000000006 0.08000000000000006 0.08200000000000006 0.003526208726626088
0.08400000000000006 0.08200000000000006 0.08400000000000006 0.0036962348084722905
0.08600000000000006 0.08400000000000006 0.08600000000000006 0.003870263434420795
0.08800000000000006 0.08600000000000006 0.08800000000000006 0.004048294786203377
0.09000000000000007 0.08800000000000006 0.09000000000000007 0.0042303290540098935
0.09200000000000007 0.09000000000000007 0.09200000000000007 0.004416366436681233
0.09400000000000007 0.09200000000000007 0.09400000000000007 0.004606407141902332
0.09600000000000007 0.09400000000000007 0.09600000000000007 0.004800451386395251
0.09800000000000007 0.09600000000000007 0.09800000000000007 0.004998499396112334
0.10000000000000007 0.09800000000000007 0.10000000000000007 0.005200551406429435
0.10200000000000008 0.10000000000000007 0.10200000000000008 0.005406607662339221
0.10400000000000008 0.10200000000000008 0.10400000000000008 0.005616668418644563
0.10600000000000008 0.10400000000000008 0.10600000000000008 0.0058307339401520025
0.10800000000000008 0.10600000000000008 0.10800000000000008 0.006048804501865313
0.11000000000000008 0.10800000000000008 0.11000000000000008 0.006270880389179147
0.11200000000000009 0.11000000000000008 0.11200000000000009 0.00649696189807278
0.11400000000000009 0.11200000000000009 0.11400000000000009 0.006727049335303951
0.11600000000000009 0.11400000000000009 0.11600000000000009 0.006961143018602805
0.11800000000000009 0.11600000000000009 0.11800000000000009 0.0071992432768659435
0.12000000000000009 0.11800000000000009 0.12000000000000009 0.007441350450350576
0.1220000000000001 0.12000000000000009 0.1220000000000001 0.007687464890868792
0.1240000000000001 0.1220000000000001 0.1240000000000001 0.007937586961981949
0.12600000000000008 0.1240000000000001 0.12600000000000008 0.008191717039195176
0.12800000000000009 0.12600000000000008 0.12800000000000009 0.008449855510152003
0.1300000000000001 0.12800000000000009 0.1300000000000001 0.008712002774829126
0.1320000000000001 0.1300000000000001 0.1320000000000001 0.008978159245731292
0.1340000000000001 0.1320000000000001 0.1340000000000001 0.009248325348086334
0.1360000000000001 0.1340000000000001 0.1360000000000001 0.009522501520040336
0.1380000000000001 0.1360000000000001 0.1380000000000001 0.009800688212852956
0.1400000000000001 0.1380000000000001 0.1400000000000001 0.010082885891092883
0.1420000000000001 0.1400000000000001 0.1420000000000001 0.010369095032833463
0.1440000000000001 0.1420000000000001 0.1440000000000001 0.010659316129848476
0.1460000000000001 0.1440000000000001 0.1460000000000001 0.01095354968780808
0.1480000000000001 0.1460000000000001 0.1480000000000001 0.01125179622647492
0.1500000000000001 0.1480000000000001 0.1500000000000001 0.011554056279900415
0.1520000000000001 0.1500000000000001 0.1520000000000001 0.011860330396621217
0.1540000000000001 0.1520000000000001 0.1540000000000001 0.012170619139855857
0.1560000000000001 0.1540000000000001 0.1560000000000001 0.012484923087701575
0.1580000000000001 0.1560000000000001 0.1580000000000001 0.012803242833331351
0.16000000000000011 0.1580000000000001 0.16000000000000011 0.01312557898519112
0.16200000000000012 0.16000000000000011 0.16200000000000012 0.013451932167197206
0.16400000000000012 0.16200000000000012 0.16400000000000012 0.013782303018933946
0.16600000000000012 0.16400000000000012 0.16600000000000012 0.014116692195851549
