tof posE posN posU tgtE tgtN tgtU normComm normAch sideComm sideAch p q r phi alpha beta fin1c fin2c fin3c fin4c fin1d fin2d fin3d fin4d
1.7440000000000013 530.5123439937331 207.03636643709677 384.785285917183 3000.0 3000.0 3000.0 -0.6571745937361813 -3.856009865118706 12.572571207737548 11.362559891341013 0.0672770455165762 -0.052406105836813675 -0.16515613169160415 -0.007552770208926267 0.009996393590255524 -0.0011819774622638046 -0.00310654439268743 -0.0015632213403277283 -0.002963355073709674 -0.0014200320213499725 -0.003242778364916297 -0.0012758641797128432 -0.0031073510168371254 -0.0011404368316336735
1.7520000000000013 534.5567191770767 208.32690566990993 388.55262084457496 3000.0 3000.0 3000.0 -0.6600171309503123 -3.8191363885669887 12.687244767250872 12.01046852590991 0.07478840018303004 -0.051531785120441286 -0.1731741577934954 -0.008207950589286445 0.009951178608573991 -0.0011791794274041041 -0.003018560654540264 -0.0017285952520810794 -0.0028732034762825997 -0.001583238073823415 -0.003163991852974161 -0.0013534520631399353 -0.0030236538773368137 -0.0012131140875025889
1.7600000000000013 538.6193695205255 209.63122236965185 392.33620687799424 3000.0 3000.0 3000.0 -0.6630773723204441 -3.7372804912147957 12.800625822096205 12.64621961549834 0.08287184949379703 -0.052955097352964796 -0.1807175125084422 -0.008859834325024964 0.00990118478486338 -0.0011776351376887114 -0.002919638795466805 -0.0018934024037431602 -0.002773552089249692 -0.0017473156975260475 -0.0030693142862250685 -0.0015167467022135408 -0.0029248019792234097 -0.001372234395211881
1.7680000000000013 542.7006183377575 210.9498801270881 396.1365338504667 3000.0 3000.0 3000.0 -0.6667704580076912 -3.861846757053757 12.915983827944336 13.245833662607712 0.09106039233177268 -0.05376412011247843 -0.1875145281277511 -0.009500189390881326 0.009851971458708647 -0.0011782994947894304 -0.002715962025237013 -0.0016627415475261443 -0.0025784991288722654 -0.0015252786511613966 -0.002979493105966276 -0.0017714350070910424 -0.002832794080540151 -0.0016247359816649158
1.7760000000000014 546.8003599829539 212.2832819604436 399.95350404026647 3000.0 3000.0 3000.0 -0.6704398359787493 -3.94095999117958 13.030123309468525 13.7971889944475 0.0991786760478322 -0.054164418494273114 -0.19368185883753194 -0.010122689039860211 0.009803387486180851 -0.001180982957624639 -0.002655050960543075 -0.0018375728140237826 -0.002522142327985592 -0.0017046641814662995 -0.002879661102323149 -0.0019552146445456016 -0.002734508446835898 -0.00181006198905835
1.7840000000000014 550.9184776404805 213.6317975045308 403.78704066046345 3000.0 3000.0 3000.0 -0.6739547408187996 -3.985473500365396 13.143138940738053 14.310810907789577 0.10699809547945853 -0.0549426047339445 -0.19958975157270398 -0.010723271944983712 0.009754886163118643 -0.0011851959839820872 -0.0025895597164633495 -0.0020026348607755052 -0.002462049108964719 -0.0018751242532768747 -0.002741819234625599 -0.0019001125465946873 -0.002603234245323084 -0.001761527557292174
1.7920000000000014 555.0548456855647 214.99577045252406 407.63708291552877 3000.0 3000.0 3000.0 -0.6774610380499236 -4.056117753562035 13.255111355954394 14.811783366473591 0.11439524723692729 -0.056431669759615624 -0.20544874296932528 -0.011302341751775464 0.00970622839900665 -0.0011906390601326147 -0.0025204919484550603 -0.0021619841197990717 -0.002398082649304981 -0.0020395748206489925 -0.0025986729936865625 -0.001734318257493297 -0.00246927957941553 -0.0016049248432222663
1.8000000000000014 559.2093490622048 216.37554096554945 411.5035574466797 3000.0 3000.0 3000.0 -0.6809541571055187 -4.185138949289872 13.366067426615558 15.310834218189452 0.12146334895468489 -0.05786633613190928 -0.21102852650292925 -0.011862769529605025 0.009657931577246504 -0.001197518786102167 -0.0024547572318707796 -0.0023308307461173405 -0.002336357083558319 -0.00221243059780488 -0.0025157104578502425 -0.001774636930764492 -0.002393303747794968 -0.0016522302207092178
1.8080000000000014 563.3818940546691 217.77145611082 415.38636304861217 3000.0 3000.0 3000.0 -0.6842642494089415 -4.318240585429369 13.47599732087758 15.78877015084019 0.1283977659058279 -0.058148349155622524 -0.21590514956240453 -0.012405060799148833 0.009610750954620318 -0.0012062350273073848 -0.0023961115726596816 -0.0025161046323000434 -0.0022810105571974336 -0.0024010036168377953 -0.0025002368634713676 -0.0021274696055638307 -0.0023804048890595734 -0.002007637631152035
1.8160000000000014 567.5723904946244 219.18385164862622 419.2853962141872 3000.0 3000.0 3000.0 -0.687290918922721 -4.367612882064857 13.584921498420853 16.216422953568156 0.13529491649833789 -0.05700187083205999 -0.21991793749411112 -0.01292521273137015 0.00956489021807194 -0.0012168536805741569 -0.0023379553119740534 -0.0027036582609897093 -0.0022266256848021294 -0.0025923286338177852 -0.0024912134559326635 -0.0025687276886033 -0.0023717583224521564 -0.0024492725551227917
1.8240000000000014 571.7807227140726 220.61302348265423 423.2005927217584 3000.0 3000.0 3000.0 -0.6902111754441635 -4.304522306567992 13.692932446036963 16.585368076518773 0.14206816037924888 -0.05519402024399818 -0.22331962667984517 -0.013417379290402631 0.009519843656651407 -0.001228967721957523 -0.002269572503513764 -0.0028715248552847457 -0.0021633695045189766 -0.002765321856289958 -0.0024283144572179727 -0.002800238057846906 -0.002311038319538961 -0.0026829619201678948
1.8320000000000014 576.0067399697815 222.05921870923078 427.13194154868876 3000.0 3000.0 3000.0 -0.6934042635673643 -4.184692382770712 13.800163330326294 16.914893766429184 0.1485429013503193 -0.053632361849569814 -0.22647194444170582 -0.013878219790855108 0.00947500011793437 -0.0012420772605876268 -0.0021873109047410542 -0.0030120882160850435 -0.002087468062740471 -0.0029122453740844604 -0.0023145906408158843 -0.002771763368843489 -0.00220319104800816 -0.0026603637760357663
1.8400000000000014 580.2502748691733 223.52265384517213 431.0794588681919 3000.0 3000.0 3000.0 -0.6971757148996188 -4.081842235475993 13.906719288341499 17.228650455387665 0.1546145494286666 -0.05244900509532467 -0.22917359005235854 -0.014308332035332084 0.00943028906210949 -0.001256041081822485 -0.002097817367875927 -0.0031379477553458244 -0.0020047276940787393 -0.003044858081548637 -0.0022040921148884954 -0.0027124413412261492 -0.0021007505296927677 -0.0026090997560304224
1.8480000000000014 584.5111711440072 225.00353923279133 435.04315634762264 3000.0 3000.0 3000.0 -0.7015865858182133 -4.01154648054452 14.012668792234285 17.50731423300473 0.16031259049005908 -0.05086052708205387 -0.2314145378606016 -0.014707691876923428 0.009386193343051297 -0.0012710914360666969 -0.002009903483720757 -0.0032665194319311274 -0.0019232748173714574 -0.003179890765581828 -0.0021360259130069835 -0.0028586763398829327 -0.002040049154304141 -0.0027626995811800897
1.8560000000000014 588.7892874451366 226.5020673252248 439.0230278706709 3000.0 3000.0 3000.0 -0.7065488418502224 -3.9134369838897576 14.118068648450427 17.749552194255756 0.16572407554487778 -0.04822801856064648 -0.23289315556340043 -0.015076046270351605 0.009343140949264847 -0.0012874573818429781 -0.0019306723083583192 -0.0033947442462338804 -0.0018503978398608613 -0.0033144697777364226 -0.002093403693196665 -0.0031961089975622837 -0.0020027803604412164 -0.0031054856648068336
1.8640000000000014 593.0844771535424 228.01840519331205 443.0190810029155 3000.0 3000.0 3000.0 -0.7120900822059072 -3.732496807538059 14.22301613612696 17.935103809614024 0.17088437993962638 -0.044734908825703405 -0.23362177749445417 -0.01541038107945219 0.009301018106656764 -0.0013049911779784392 -0.001849290331753537 -0.003511286825672078 -0.0017758125662161988 -0.00343780906013474 -0.0020293668310660327 -0.003493060223195425 -0.0019432622165496004 -0.0034069556086789923
1.8720000000000014 597.396571038666 229.55267520145512 447.03136325098444 3000.0 3000.0 3000.0 -0.7184606609944546 -3.4779818709718584 14.327651935947424 18.06722792814127 0.17572843116068346 -0.0411660120199297 -0.23390934839342253 -0.015707517835396246 0.0092593088181336 -0.001323233941646012 -0.0017594736078211377 -0.003601567017092373 -0.0016936619079069297 -0.003535755317178165 -0.0019239931830982665 -0.003566490904872457 -0.0018437065132522398 -0.0034862042350264316
1.8800000000000014 601.7253805408277 231.10495784812238 451.0599579501848 3000.0 3000.0 3000.0 -0.7259814716640931 -3.2117340772872334 14.432130206475557 18.16857109395633 0.18014880798156427 -0.03805244429549546 -0.23402965827462785 -0.015966958121630456 0.009217656053150234 -0.0013418137936514905 -0.001662377292479995 -0.0036668830176273893 -0.0016049279102844877 -0.003609433635431882 -0.0018035047873871288 -0.003475734048990963 -0.0017312599361259113 -0.003403489197729747
1.8880000000000015 606.07071770875 232.67531304634952 455.10495509888483 3000.0 3000.0 3000.0 -0.7348208034705551 -2.9801259764985617 14.536559407334046 18.256639586296746 0.18408591324155915 -0.035162662453789253 -0.23394958812033143 -0.016190963355691895 0.009176199961739311 -0.001360724538681599 -0.0015653286766754107 -0.003721813079817099 -0.0015163214836324478 -0.0036728058867741362 -0.0017054602329723554 -0.0034394042979524336 -0.0016425152941383773 -0.003376459359118456
1.8960000000000015 610.4324099681501 234.263796540939 459.1664293296689 3000.0 3000.0 3000.0 -0.7449429055693765 -2.7680421463877294 14.640996018981811 18.326328791336227 0.18756133564660207 -0.031863074881072755 -0.23340718632160054 -0.01638204750475419 0.009135348195642762 -0.0013801889456741385 -0.0014739260619343112 -0.0037774929437945333 -0.0014329233720833396 -0.003736490253943562 -0.0016358891512059577 -0.0035862082998063065 -0.0015818133400491525 -0.0035321324886495005
1.9040000000000015 614.8102953767487 235.87045494052322 463.2444469879277 3000.0 3000.0 3000.0 -0.756272745434593 -2.5233972124486272 14.745495334415638 18.358038222457118 0.19063470889326395 -0.027883860355325727 -0.23223108021783845 -0.016540752666716688 0.009095278920448082 -0.0014002833707681232 -0.0013867049193447742 -0.003829842847990071 -0.0013532256479085836 -0.0037963635765538802 -0.0015668462342173885 -0.003822706909420225 -0.0015203839413918574 -0.0037762446165946926
1.9120000000000015 619.2042064867469 237.49530717410207 467.3390908600705 3000.0 3000.0 3000.0 -0.7688817656281263 -2.220086025439053 14.850161203424076 18.340992118170938 0.19333886843914808 -0.02362413729595114 -0.23054081039915977 -0.01666597146157753 0.009055738705370329 -0.0014207486387343184 -0.0012979675583780143 -0.0038652009298594473 -0.0012718538013981315 -0.0038390871728795645 -0.0014723553085775447 -0.003952094297957934 -0.0014327669738852808 -0.0039125059632656705
1.9200000000000015 623.6139626590507 239.1383344632902 471.45047269447866 3000.0 3000.0 3000.0 -0.7829892760719477 -1.8877490048345442 14.95514033376985 18.285645652100577 0.19565687124244246 -0.01970355260524678 -0.22862119924682242 -0.016757161661445273 0.009016326871740057 -0.0014411811578755335 -0.0012050162056122982 -0.003876033112083776 -0.00118638594426696 -0.003857402850738438 -0.0013579819797349872 -0.0038955716320154413 -0.0013255568150433508 -0.003863146467323806
1.9280000000000015 628.0393797249429 240.79949028643847 475.5787192372178 3000.0 3000.0 3000.0 -0.7987898297786615 -1.578397864679443 15.06056946436644 18.212505969884543 0.19755245035258162 -0.016310566922903544 -0.22662962001747178 -0.01681587757951319 0.008976914024865695 -0.0014613716891683755 -0.0011115049438653218 -0.003868946966831285 -0.0011004136089237937 -0.003857855631889757 -0.0012514714190994764 -0.0037684544306102203 -0.0012269449654791504 -0.0037439279769898954
1.9360000000000015 632.4802861396936 242.4787194464673 479.7239474985115 3000.0 3000.0 3000.0 -0.8163071423720215 -1.3111323373311228 15.166534516778063 18.13099889546879 0.19901386924883127 -0.01307186036558642 -0.22446275606400398 -0.01684504733535119 0.008937730119480245 -0.001481414442882163 -0.0010235431658310028 -0.003856836147704443 -0.0010197229855634763 -0.0038530159674369166 -0.0011694101127830336 -0.0037400990954411985 -0.001153067637327137 -0.0037237566199853018
1.9440000000000015 636.9365285349869 244.17596630561533 483.8862555440704 3000.0 3000.0 3000.0 -0.8354327650719269 -1.0568942997715722 15.273084927933821 18.031816119188832 0.20006789733049457 -0.009539635189865475 -0.22191391574983013 -0.016846984424311158 0.008899058134938166 -0.0015014840226921 -0.0009433978823244005 -0.003844812887289016 -0.0009463102159915958 -0.0038477252209562114 -0.0011003465445128004 -0.0038465177575175463 -0.001091691730992081 -0.0038378629439968256
1.9520000000000015 641.4079625087645 245.8911654155975 488.06573619335734 3000.0 3000.0 3000.0 -0.8560946739302999 -0.7767181429487047 15.380284191375274 17.900058041552548 0.2007579322835217 -0.005714521727217231 -0.21893103448559198 -0.016822365533769222 0.00886090172291066 -0.0015215451312684245 -0.0008678923827427245 -0.0038256504181277662 -0.0008770002365002601 -0.0038347582718853018 -0.0010217290609988471 -0.003962382839808835 -0.0010198812879564777 -0.003960535066766465
1.9600000000000015 645.8944408509798 247.62422736153522 492.262495531842 3000.0 3000.0 3000.0 -0.8783624119992477 -0.4675499107825921 15.488239320042211 17.73365057993118 0.20111419496458163 -0.0020336137951741666 -0.21569100463732485 -0.01677115505110473 0.008822988433777962 -0.0015413149642277404 -0.0007928746581466748 -0.003789000530094738 -0.0008078541518836671 -0.00380398002383173 -0.0009276368145504458 -0.003950024207674266 -0.0009319370032531078 -0.003954324396376928
1.9680000000000015 650.3958130207827 249.37503701507828 496.4766544096951 3000.0 3000.0 3000.0 -0.9023783531702024 -0.16509568971252842 15.597077661799371 17.546853506991745 0.20114402229166262 0.001116583747008007 -0.21242337020557106 -0.01669428368550723 0.008785073001235353 -0.001560502119834295 -0.0007183395020060855 -0.0037333891662633765 -0.0007390497520704724 -0.0037540994163277634 -0.0008343605488642565 -0.0038099110208647024 -0.0008446191309983851 -0.003820169602998832
1.9760000000000015 654.9119360722053 251.14346683664738 500.7083314536607 3000.0 3000.0 3000.0 -0.9282029215158922 0.09596494321460694 15.70689809276874 17.35603584626067 0.20084508823710723 0.0037922100163128615 -0.20919055793165484 -0.016594199480918878 0.008747184273613684 -0.0015790441410853022 -0.0006485132483722332 -0.0036677556880004864 -0.0006747936028722486 -0.0036940360425005018 -0.0007597095239059442 -0.003669533791633221 -0.0007759894853405124 -0.0036858137530677896
1.9840000000000015 659.4426846016167 252.9293914261569 504.95762646183607 3000.0 3000.0 3000.0 -0.9557497860988758 0.317625025979518 15.81775015150877 17.164187921709534 0.2002236334596777 0.006372458158050145 -0.20586352076321365 -0.016473801589844312 0.008709554603754143 -0.001597086372591177 -0.0005872275836009732 -0.003601606071773451 -0.0006187363687552034 -0.0036331148569276814 -0.000702617697603941 -0.0036356959169183386 -0.0007248636510427283 -0.003657941870357125
1.9920000000000015 663.9879493569808 254.73268914274485 509.2246212006444 3000.0 3000.0 3000.0 -0.9848761103072693 0.5315842060612471 15.929661781538679 16.960909236973198 0.1993009555771337 0.009103772970176937 -0.20230509353579107 -0.016335052013514373 0.008672338851058871 -0.001614742929638267 -0.0005340681078201365 -0.0035352932542465115 -0.000570302942761836 -0.003571528089188211 -0.0006466932740991447 -0.0036811516352915504 -0.0006745467373357976 -0.0037090050985282026
2.0000000000000013 668.5476273359798 256.5532316000305 513.5093943858388 3000.0 3000.0 3000.0 -1.0155185392501385 0.7614621497239978 16.04268263293806 16.736941902771868 0.1981019435309858 0.01180959306859056 -0.19853600460617357 -0.016178790571319532 0.008635379971829064 -0.0016319081576540366 -0.00048547294789676025 -0.0034609685134818083 -0.0005259241248958852 -0.0035014196904809333 -0.0005813216833151714 -0.00368557077322129 -0.0006142066838527432 -0.003718455773758862
2.0080000000000013 673.121614818924 258.3908748622576 517.8120328945921 3000.0 3000.0 3000.0 -1.0477266225316941 0.9935665792656607 16.156894375333316 16.49534907143663 0.196651978811688 0.014119569123521877 -0.19474008286044356 -0.016005783580239272 0.008598436335691463 -0.0016483322769828565 -0.0004412695694311795 -0.00335875246706274 -0.00048536386778209916 -0.0034028467654136597 -0.0005140375914162058 -0.0035739945729054653 -0.0005513709431333114 -0.003611327924622572
2.0160000000000013 677.7098120873695 260.24546318287986 522.1326252630308 3000.0 3000.0 3000.0 -1.0815529273338176 1.1954563723858014 16.27238162176542 16.250648504721187 0.19497236356172404 0.015858983364559234 -0.19108309174147184 -0.01581785298023301 0.008561399307783579 -0.0016638420240411749 -0.0004024082989486058 -0.003241792333362857 -0.000449763349886465 -0.0032891473843007163 -0.00046070617636354894 -0.0033927775265071717 -0.0005020230891130495 -0.0034340944392566735
2.0240000000000014 682.312132733151 262.11684224778656 526.4712461928606 3000.0 3000.0 3000.0 -1.1169432619941062 1.3498665279503663 16.389192144828332 16.01474622243704 0.19308286047149217 0.017193105055091785 -0.18757496460604442 -0.0156177971269562 0.008524366796854746 -0.0016784637190586003 -0.0003718111124314243 -0.0031234684789361008 -0.0004220944793593324 -0.003173751845864009 -0.00042697022011525554 -0.003246553231937705 -0.00047188901632527736 -0.003291472028147727
2.0320000000000014 686.9285076126367 264.00486879660156 530.8279482067637 3000.0 3000.0 3000.0 -1.1537410916039619 1.5089302488305611 16.50733032752187 15.793349703722606 0.1908834979993875 0.015614632472672783 -0.18332648799227752 -0.015408332448882598 0.008483056748566451 -0.0016917541018652313 -0.0003507744599220877 -0.0030095878587368375 -0.00040358181216439354 -0.0030623952109791433 -0.0004028683302756953 -0.0031812485290889105 -0.00045101344802675204 -0.0032293936468399662
2.0400000000000014 691.5592576779195 265.90956877904364 535.2031651210532 3000.0 3000.0 3000.0 -1.1922095676366227 1.3822285116194577 16.62961454084762 15.502025800852975 0.18850786557639174 0.013989653841880926 -0.17905389584620057 -0.015186369940245966 0.008441952212769386 -0.001704309830643327 -0.000526441385207447 -0.002488964533437112 -0.000573988657701416 -0.002536511805931081 -0.000375842040143539 -0.0031433896056744072 -0.00042681840689322005 -0.0031943659724240872
2.0480000000000014 696.2044347227248 267.8308066419978 539.5968152069709 3000.0 3000.0 3000.0 -1.2312708151411544 1.252431412196879 16.75342577802469 15.20884261056247 0.18602789569148204 0.012021258905359877 -0.17508295896363332 -0.014953102516359229 0.008400871020160228 -0.001715827240378538 -0.0005670067250967288 -0.002417204653442788 -0.0006157388994005372 -0.0024659368277465967 -0.00037604793026320177 -0.0029839693264164632 -0.0004282648977804456 -0.003036186293933707
2.0560000000000014 700.8640936662835 269.7684459163715 544.0088150507456 3000.0 3000.0 3000.0 -1.2704892243806214 1.0950034285504937 16.87888319335605 14.944777236862743 0.1836059947606137 0.009264257910336035 -0.17214839462236448 -0.014711434941660835 0.008359549871308956 -0.001725725023706683 -0.0006142960890561933 -0.0023428114596551184 -0.0006643644818484272 -0.0023928798524473524 -0.0004616834227270986 -0.002607461322607036 -0.0005119518355854628 -0.0026577297354654006
2.0640000000000014 705.538294692275 271.7223709861497 548.4390677260593 3000.0 3000.0 3000.0 -1.3097781105509037 0.8679354273037622 17.005931317560698 14.768415646347085 0.18131425450397695 0.005819873564150502 -0.17055788608633593 -0.014468151342050801 0.00831804981790118 -0.0017339011773209966 -0.0006667337957850357 -0.002275395992675096 -0.000718971591500129 -0.0023276337883901895 -0.0006088684771138112 -0.0022026564723334864 -0.000655888997372639 -0.0022496769925923147
2.0720000000000014 710.2271053609112 273.6925276775279 552.8874424703027 3000.0 3000.0 3000.0 -1.3488942407145288 0.5747900165195224 17.13432069675464 14.69857359942643 0.17900938324788726 0.002463950483273234 -0.1696701548959233 -0.014231652806588476 0.008276836580007203 -0.0017410759938433192 -0.0007213016753450656 -0.002232147794262796 -0.0007764904050944258 -0.002287336524012156 -0.000714321936650253 -0.00207165483978066 -0.0007612177655119487 -0.0021185506686423553
2.0800000000000014 714.930594326864 275.6789339345354 557.3537761160607 3000.0 3000.0 3000.0 -1.387521256576203 0.28227358928460977 17.263679862676902 14.679497394640242 0.1764620717400917 -9.08715994388941e-05 -0.16855878969474336 -0.014006997258000416 0.008236346566374451 -0.00174808707768087 -0.0007746853496631358 -0.0022168935270955765 -0.000832313338384486 -0.0022745215158169268 -0.0007223495151683454 -0.002247316378764754 -0.0007739736887484936 -0.0022989405523449018
2.0880000000000014 719.6488185402906 277.68163744516596 561.8379048667359 3000.0 3000.0 3000.0 -1.4255156478478461 0.05700218284976327 17.393755555938263 14.63883624799967 0.17358594255465193 -0.0018698875712913714 -0.16699019191868944 -0.01379455924614322 0.008196587029531155 -0.0017550459206157512 -0.0008255531900420098 -0.002211168698602656 -0.0008835878161768684 -0.0022692033247375147 -0.0006866934132648011 -0.002456096782569211 -0.0007449169884831099 -0.0025143203577875197
2.0960000000000014 724.3818148082709 279.70066336577315 566.3396962364444 3000.0 3000.0 3000.0 -1.4630237826532824 -0.0985851725098162 17.524545018600378 14.564092767573813 0.1705398356829145 -0.003493798317517321 -0.16560598713103125 -0.013593752067880093 0.008157214425880424 -0.001761311718959711 -0.0008746624557583177 -0.002192977460149563 -0.000930613963400557 -0.0022489289677918023 -0.0007065910739709662 -0.0024263447651604354 -0.0007682883660015911 -0.002488042057191061
2.1040000000000014 729.1296019576102 281.73600647100864 570.8590503965875 3000.0 3000.0 3000.0 -1.5003200116710724 -0.23892245708869464 17.65615997522169 14.511041358619401 0.16761231629014026 -0.0054281620262315615 -0.16515212129597662 -0.01340723537893878 0.008117969335032775 -0.00176627062731304 -0.0009226496811895469 -0.0021593770320750393 -0.0009749226343697205 -0.002211649985255213 -0.0008150137449215131 -0.002175753439431973 -0.0008745246286459338 -0.0022352643231563943
2.1120000000000014 733.8921882915726 283.7876717489395 575.3958742155471 3000.0 3000.0 3000.0 -1.5375458883971271 -0.4088768751697004 17.78857519749447 14.537937069109578 0.16500289048597797 -0.007482591006908703 -0.16564956718529944 -0.013240624392261601 0.00807896780030654 -0.001770030866419295 -0.0009679821994688974 -0.0021273801246948906 -0.0010163410344809084 -0.0021757389597069016 -0.0009447991864034926 -0.0019656681296451265 -0.0009983758173135713 -0.002019244760555205
2.1200000000000014 738.6695744404207 285.85571514455046 579.9500597046659 3000.0 3000.0 3000.0 -1.574633410581658 -0.5944754444696593 17.921539586152818 14.641127463533122 0.16270054116057558 -0.009075542555229547 -0.16640488890602767 -0.013098097943222947 0.008040550012583926 -0.0017732947862103372 -0.001007534888866465 -0.002113395954967061 -0.0010524400428298805 -0.0021583011089304762 -0.0010062322877054692 -0.001996856435798857 -0.0010543519254087202 -0.002044976073502107
2.1280000000000014 743.4617485276713 287.94023937113747 584.5214905788082 3000.0 3000.0 3000.0 -1.6114767879240597 -0.7426030692890613 18.054739134055964 14.761638670043858 0.16055820971503149 -0.00990666551083733 -0.16679032008940978 -0.01297903965436485 0.008002893942268156 -0.0017766075030385897 -0.0010392803080978934 -0.0021149808296201727 -0.0010808737974969328 -0.0021565743190192126 -0.0009854317352180047 -0.0021960010002928603 -0.001031131396513448 -0.002241700661588303
2.1360000000000015 748.2686800022136 290.0413514710724 589.1100676759647 3000.0 3000.0 3000.0 -1.6481415481093733 -0.8223266396771289 18.18802238753884 14.851144060799669 0.15847701093609493 -0.01026915613416987 -0.16689693691482607 -0.01287957894376485 0.007965836083763037 -0.0017798373819639987 -0.0010640778387687928 -0.0021145174630497797 -0.0011017760210538922 -0.002152215645334879 -0.000954618841517179 -0.00231636249525829 -0.0009997891597451477 -0.0023615328134862588
2.1440000000000015 753.0903196579845 292.1591298620924 593.7157239377848 3000.0 3000.0 3000.0 -1.6848748765121488 -0.8574755071197124 18.32144049028479 14.922118786606532 0.1565206789767118 -0.010693901548327348 -0.16736148843440243 -0.012797270657266968 0.007929075206484214 -0.0017824288765734494 -0.0010844162059621177 -0.002099223665766603 -0.0011173658380980841 -0.00213217329790257 -0.0009876628767493778 -0.002218225260224728 -0.001030931636659948 -0.002261494020135299
2.1520000000000015 757.9266057504573 294.2936351374523 598.3384132168599 3000.0 3000.0 3000.0 -1.7219170433183746 -0.8972394810803254 18.455068168234277 15.028583995526285 0.15485947971628006 -0.011370045923107829 -0.168611780381789 -0.01273364626613949 0.007892502841970465 -0.0017840941805400631 -0.001101389272801148 -0.0020745376725194234 -0.001129221179023193 -0.0021023695787414686 -0.0010785806561793446 -0.002011048546901667 -0.001116610031098966 -0.002049077921821289
2.1600000000000015 762.7774693496001 296.44494899355306 602.9780867965169 3000.0 3000.0 3000.0 -1.7593330435723904 -0.9618310233207383 18.58881307849468 15.20265528963286 0.15361009838851156 -0.011998492322624343 -0.1702466274366825 -0.012691894886686891 0.007856190859986486 -0.0017851575904936317 -0.0011133218829048426 -0.0020567258468801204 -0.0011364509402963254 -0.0020798549042716032 -0.0011522037029663222 -0.0019146301893771941 -0.0011828633635173247 -0.0019452898499281966
2.1680000000000015 767.6428946896804 298.61322320489535 607.634742841567 3000.0 3000.0 3000.0 -1.7970973615423933 -1.0251805321806018 18.722895414549455 15.406013054928117 0.15273174752585425 -0.012163456794111946 -0.17176254031969393 -0.012671439897584584 0.007820464958034923 -0.0017862242923393373 -0.001117402734632835 -0.0020544066842014866 -0.0011366432474879265 -0.002073647197056578 -0.0011502420858549897 -0.0020122366418121908 -0.0011744739807460472 -0.0020364685367032474
2.1760000000000015 772.5227971204596 300.79859933034186 612.308320763544 3000.0 3000.0 3000.0 -1.8351239391377134 -1.047241728523821 18.856669291889382 15.59680483272526 0.15207259653971417 -0.011828789391762412 -0.17282319432903123 -0.012668490541970672 0.007785340877545621 -0.0017875591905314766 -0.0011160022574971409 -0.002056844449463314 -0.0011319900121003626 -0.002072832204066536 -0.0010941029681695662 -0.0021715538383793587 -0.0011147936770882613 -0.0021922445472980535
2.1840000000000015 777.4170788625734 303.00120502936636 616.9987793036927 3000.0 3000.0 3000.0 -1.8735389186526843 -1.0217372604882613 18.990117267493535 15.750308708696766 0.15151828671504763 -0.01135360455759369 -0.17371960194790653 -0.012678095110654328 0.007750611683079544 -0.001788884219620121 -0.0011092196202731133 -0.002051150659764761 -0.00112203870452441 -0.0020639697440160577 -0.0010572744646618118 -0.0022048700080437903 -0.0010764519890747288 -0.002224047532456708
2.1920000000000015 782.3256329207713 305.22113869477766 621.70609973736 3000.0 3000.0 3000.0 -1.9125609898344316 -0.9809658895599989 19.12334644883581 15.894385039840204 0.15108493594827765 -0.011086202982789043 -0.17498769092181657 -0.012698263165557437 0.0077160775104892386 -0.0017897699848859342 -0.0010999418258528118 -0.0020322149122646003 -0.0011093915637946114 -0.0020416646502064 -0.0010825725303093244 -0.0020757565992230347 -0.0010997464007516567 -0.0020929304696653676
2.2000000000000015 787.2483484045378 307.45849061137426 626.4302705562811 3000.0 3000.0 3000.0 -1.9523287378850525 -0.9590024995168941 19.256416053099006 16.073925986125687 0.1508783470549722 -0.011007049947689015 -0.17678888753554448 -0.012730651975293205 0.007681745266370544 -0.001790154288507282 -0.001088525768265716 -0.002009552277383039 -0.0010946073824995765 -0.0020156338916168994 -0.0011372330645335587 -0.0019257792807406144 -0.0011503496758097902 -0.0019388958920168457
2.2080000000000015 792.1851120083294 309.71337429276457 631.17127113315 3000.0 3000.0 3000.0 -1.9928239059592747 -0.9561387242349517 19.389219147018096 16.299123535721158 0.1509683213944497 -0.010802989469359252 -0.17873961962699517 -0.012777213676543955 0.0076477850445302725 -0.0017904199752644574 -0.0010727458551580507 -0.001995826136669115 -0.001075895801590199 -0.0019989760831012632 -0.0011531930148984842 -0.001906968013459417 -0.0011610318060123498 -0.0019148068045732817
2.2160000000000015 797.1358053380612 311.9859324332463 635.9290714771668 3000.0 3000.0 3000.0 -2.033965949650811 -0.9431209512238931 19.521559762407175 16.53464424261198 0.15130735368250367 -0.010251757624286508 -0.1803442441540432 -0.012836642333813784 0.007614314322473087 -0.001790983228468962 -0.00105068930755148 -0.001992754634774729 -0.0010515759878017466 -0.0019936413150249957 -0.001103926700816259 -0.0020167363429316235 -0.0011074780407889814 -0.002020287682904345
2.2240000000000015 802.10030272198 314.27631185418505 640.7036462200471 3000.0 3000.0 3000.0 -2.0757614922788874 -0.897091438087678 19.653331546701597 16.73901298518049 0.15177015088181814 -0.009470970186213814 -0.1815200760476455 -0.012904518584933754 0.007581260477664748 -0.0017918757771114542 -0.0010233285362992557 -0.001989894976761936 -0.0010224538759673921 -0.0019890203164300724 -0.0010312577089735635 -0.002113569923161653 -0.001032825774354586 -0.0021151379885426757
