XCG MASS TMOI THRUST RHO Q P A G MACH BETA TOF SPEED ALPHA SIDESLIP PRATE QRATE RRATE UDOT_0 VDOT_0 WDOT_0 ENUPOSX ENUPOSY ENUPOSZ ENUVELX ENUVELY ENUVELZ ENUPHI ENUTHT ENUPSI
0.644605 45.0 9.688911112500001 6329.032258064516 1.225 382.81250000000006 101325.0 340.2940650819523 9.825872893069327 0.0734658713309599 0.0734658713309599 0.0 25.0 -4.782875536598013e-17 1.772100638100443e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.61157560971687 6.046119066199382 17.677669529663685 0.0 0.7853981633974483 0.3490658503988659
0.644605 45.0 9.688911112500001 6329.032258064516 1.225 382.81250000000006 101325.0 340.2940650819523 9.825872893069327 0.0734658713309599 0.0734658713309599 0.0 25.0 4.782875536598013e-17 -1.772100638100443e-17 0.0 0.0 0.0 133.67557239967755 -3.2068924497620364e-16 -7.44905396654823 0.0 0.0 0.0 16.61157560971687 6.046119066199382 17.677669529663685 0.0 0.7853981633974483 0.3490658503988659
0.6433312193548387 44.935483870967744 9.675020200510755 6329.023548980769 1.2249786854240061 424.8732610332098 101322.82272906337 340.2933694502899 9.82587233384035 0.07739750212845836 0.07739750212845836 0.01 26.337862713423394 0.0029229650695893994 4.462258759709543e-19 0.0 0.02063339214505008 8.153783672905206e-19 133.8741738920837 8.530790847075854e-18 -7.420121677911585 0.17080605547522396 0.06216832002540321 0.181242397191633 17.549797240629342 6.387603812996213 18.571110539010135 0.0 0.7855023051332439 0.3490658503988659
0.6420574387096775 44.87096774193548 9.661129288521506 6329.014410313298 1.224956319392859 469.1988434668636 101320.53806219535 340.29263949139977 9.825871747016432 0.0813355874291406 0.0813355874291406 0.02 27.677907924852807 0.005754780630594513 -4.481969520060079e-17 0.0 0.040577503409536 1.3574616066108515e-18 134.07180117234103 -9.029317663592799e-16 -7.3856750592312945 0.3509991840220469 0.1277532552357503 0.37142814755545395 18.488956101528785 6.729429683610964 19.46637782191918 0.0 0.7858094059682291 0.3490658503988659
0.6407836580645161 44.806451612903224 9.64723837653226 6329.004841152037 1.2249328996657167 515.7985891842908 101318.14577188028 340.2918751304867 9.825871132537625 0.08528002976243353 0.08528002976243353 0.030000000000000002 29.02010772964136 0.008516905716922905 -4.8635861868120954e-17 0.0 0.05969935397692301 1.9084557737381555e-17 134.26850933162163 -1.030167408739868e-15 -7.345517472955104 0.5405876924806936 0.1967578290736238 0.570576682466587 19.428839798816064 7.071519373095599 20.363704242299946 0.0 0.7863119152768351 0.3490658503988659
0.6395098774193548 44.74193548387097 9.633347464543013 6328.994840477646 1.2249084237336023 564.6819153212417 101315.64560328245 340.2910762839206 9.825870490336891 0.08923075472656927 0.08923075472656927 0.04 30.364436377715975 0.011224695398964162 -1.908995769309977e-17 0.0 0.07785918582852012 4.609821012158147e-17 134.46436365154995 -4.2425051795281764e-16 -7.299509121430217 0.7395777877738713 0.2691843006741356 0.7787097323370311 20.369241003412775 7.413797419836882 21.263316422864733 0.0 0.7870009171815238 0.3490658503988659
0.6382360967741936 44.67741935483871 9.619456552553766 6328.984407164974 1.224882888827895 615.8581369435592 101313.03727511452 340.2902428595123 9.825869820340309 0.09318769275856582 0.09318769275856582 0.049999999999999996 31.710869763152672 0.013888406715068915 -2.0759886874739573e-17 0.0 0.09491217219457931 6.497618972467498e-17 134.65943988489892 -4.831544286683762e-16 -7.247574766734392 0.9479736353082899 0.3450341861213418 0.9958512546631304 21.309959021761724 7.756190777353787 22.165432823469942 0.0 0.7878660711942136 0.3490658503988659
0.6369623161290322 44.61290322580645 9.605565640564517 6328.973539987492 1.2248562919311496 669.3364661404338 101310.32048074395 340.2893747568656 9.825869122467388 0.09715077814471884 0.09715077814471884 0.05999999999999999 33.059385087043054 0.01651397195524127 -2.7023259417954445e-17 0.0 0.11071036349531055 7.087276918657688e-17 134.85382437703538 -6.574860947646316e-16 -7.189711523955613 1.1657774337483442 0.42430828566363704 1.2220273423967571 22.25080149788121 8.09862943379459 23.070261730837984 0.0 0.7888955711225781 0.3490658503988659
0.6356885354838709 44.54838709677419 9.59167472857527 6328.9622376226935 1.2248286297903144 725.1260137293871 101307.49488954435 340.28847186780683 9.825868396631371 0.1011199484415173 0.1011199484415173 0.06999999999999999 34.409960660091706 0.019103608286454524 -3.129639485813107e-17 0.0 0.12510486543368232 9.98830968140752e-17 135.04761402443822 -7.94757066049683e-16 -7.125996437734086 1.3929895074120666 0.5070067173431317 1.457266111873895 23.19158623355319 8.441047074431188 23.977999184418238 0.0 0.7900761245949325 0.3490658503988659
0.6344147548387097 44.483870967741936 9.577783816586022 6328.950498658509 1.2247998989324085 783.2357941334221 101304.56014849829 340.287534076895 9.825867642739686 0.10509514423714511 0.10509514423714511 0.08 35.76257582117812 0.021656312778438342 -2.7560924517618152e-17 0.0 0.13794823880268714 1.1909108634069697e-16 135.24091605875878 -7.294254436972495e-16 -7.0565936429684815 1.6296084173896093 0.5931289574394714 1.7015975697996115 24.13214310966532 8.783381780970409 24.88882686648496 0.0 0.7913929554794069 0.3490658503988659
