1 input_SAM_RF_AC_Radar_#1_#2_#3.asc ' SAM2 vs AC2 ' Oct 23 2022 19:32:21
  0  0 99
time            lconv           msl_time        mach            pdynmc          
psiblx          thtblx          phiblx          alppx           phipx           
alphax          betax           ppx             qqx             rrx             
SBEL1           SBEL2           SBEL3           dvbe            alt             
psivlx          thtvlx          anx             ayx             mass            
thrust          xcg             ai11            ai33            stmarg_pitch    
realq1          realq2          wnq             zetq            realp           
gavail          gmax            wnr             stmarg_yaw      realr1          
realr2          prreal          dbtk            epy             dta             
epz             thtpbx          psipbx          sigdy           sigdz           
thtvlcx         psivlcx         phiblcx         ancomx          alcomx          
gnav_comp       allx            annx            gn              dcvel           
psiflx          ip_sltrange     dvtbc           wacl            pacl            
wrcl            zrate           wnlagr          ancomx_test     alcomx_test     
dpx             dqx             drx             delx1           delx2           
delx3           delx4           miss            MISS1           MISS2           
MISS3           mode            dbt             psiptx          thtptx          
etax            zetx            aztbx           eltbx           dab             
ddab            snr_db          onax            epsic           ethtc           
psisb           thtsb           lamdqb          lamdrb          
0               122031          15562.6         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
144.5           0               9.142           2.15679         231942          
21.6639         48.1876         -0.10064        1.81224         -160.668        
-1.71012        -0.599843       3.8044          -3.46026        0.970704        
2286.49         828.886         -2876.8         709.732         2876.8          
20.7274         49.8937         -2.60585        0.936979        211.716         
5560.97         2.45858         2.15574         237.574         1.08181         
-2.4941         -235.085        0               0               -117.987        
46.7086         50              0               0.840435        -2.21907        
-235.335        -118.777        15506.2         0               1               
0               0               0               0               0               
49.8723         20.7029         -0.0685427      -2.42228        0.996663        
0               0.996663        -2.42228        0               0               
22.2687         15509.3         0               0.99764         432.136         
94.3892         1.04444         6.6256          0               0               
0.0886171       1.6095          -0.430293       0.341676        1.52088         
-0.51891        -1.69811        0               0               0               
0               122031          15505.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
144.6           0               9.242           2.1541          229782          
21.8095         47.8441         -0.138417       1.89816         -160.991        
-1.79472        -0.618156       -0.341988       -3.40938        0.967546        
2329.31         845.141         -2930.93        708.383         2930.93         
20.8479         49.6341         -2.71218        0.958086        211.516         
5576.26         2.45758         2.15274         237.274         1.08576         
-2.48718        -233.582        0               0               -117.384        
46.5806         50              0               0.836982        -2.2058         
-233.839        -118.022        15449.3         0               1               
0               0               0               0               0               
49.6127         20.8233         -0.109553       -2.3467         0.934165        
0               0.934165        -2.3467         0               0               
22.2425         15451.6         0               0.994874        429.731         
93.9073         1.04444         6.6256          0               0               
0.172735        1.68762         -0.441782       0.269047        1.51488         
-0.614518       -1.86035        0               0               0               
0               122031          15448.6         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
144.7           0               9.342           2.15144         227654          
21.9537         47.5066         -0.103701       1.96995         -161.147        
-1.86435        -0.63646        -5.91398        -3.33914        0.961422        
2372.24         861.544         -2984.75        707.049         2984.75         
20.9709         49.3662         -2.79396        0.978807        211.316         
5591.38         2.45658         2.14974         236.974         1.08968         
-2.48037        -232.099        0               0               -116.789        
46.4801         50              0               0.835049        -2.19402        
-232.361        -117.277        15392.4         0               1               
0               0               0               0               0               
49.3448         20.9461         -0.0723093      -2.29805        0.970552        
0               0.970552        -2.29805        0               0               
22.3785         15396           0               0.99215         427.358         
93.4308         1.04444         6.6256          0               0               
0.134974        1.75259         -0.453383       0.318409        1.61762         
-0.588357       -1.88757        0               0               0               
0               122031          15391.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
144.8           0               9.442           2.14882         225563          
22.0962         47.177          -0.0521677      2.02747         -161.196        
-1.91934        -0.653398       -3.25201        -3.25011        0.955448        
2415.3          878.1           -3038.25        705.733         3038.25         
21.0954         49.0919         -2.85244        0.997542        211.116         
5606.33         2.45558         2.14674         236.674         1.0937          
-2.47377        -230.637        0               0               -116.2          
46.4066         50              0               0.834595        -2.18372        
-230.903        -116.544        15335.7         0               1               
0               0               0               0               0               
49.0705         21.0704         -0.000810285    -2.19422        0.970859        
0               0.970859        -2.19422        0               0               
22.4521         15337.9         0               0.989509        425.02          
92.9599         1.04444         6.6256          0               0               
0.0149904       1.80438         -0.462633       0.447643        1.78939         
-0.477624       -1.81937        0               0               0               
0               122031          15335           0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
144.9           0               9.542           2.14627         223508          
22.2367         46.8571         -0.0811667      2.0708          -161.247        
-1.96095        -0.665617       3.1488          -3.14847        0.948432        
2458.48         894.812         -3091.42        704.44          3091.42         
21.2211         48.8129         -2.88975        1.00843         210.916         
5621.11         2.45458         2.14374         236.374         1.09808         
-2.46762        -229.198        0               0               -115.618        
46.3593         50              0               0.835488        -2.17477        
-229.467        -115.821        15279           0               1               
0               0               0               0               0               
48.7915         21.196          -0.0475521      -2.18121        1.00455         
0               1.00455         -2.18121        0               0               
22.588          15283           0               0.987048        422.717         
92.4945         1.04444         6.6256          0               0               
0.0555156       1.8452          -0.469635       0.41412         1.78968         
-0.525151       -1.90071        0               0               0               
0               122031          15278.4         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
145             0               9.642           2.14377         221493          
22.3749         46.5478         -0.13645        2.10059         -161.252        
-1.98923        -0.675001       1.22056         -3.03512        0.938523        
2501.79         911.683         -3144.27        703.172         3144.27         
21.3481         48.531          -2.90702        1.01396         210.716         
5635.71         2.45358         2.14074         236.074         1.10265         
-2.46179        -227.783        0               0               -115.044        
46.3363         50              0               0.83772         -2.16718        
-228.054        -115.111        15222.5         0               1               
0               0               0               0               0               
48.5096         21.3228         -0.108987       -2.09457        0.989569        
0               0.989569        -2.09457        0               0               
22.6443         15225.9         0               0.984716        420.453         
92.035          1.04444         6.6256          0               0               
0.160026        1.87357         -0.477478       0.317452        1.71354         
-0.637503       -2.03359        0               0               0               
0               122031          15221.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
145.1           0               9.742           2.14136         219519          
22.5109         46.2502         -0.101612       2.11748         -161.101        
-2.00342        -0.685724       -4.57722        -2.91515        0.926316        
2545.22         928.715         -3196.8         701.933         3196.8          
21.4758         48.2478         -2.90373        1.02135         210.516         
5650.15         2.45258         2.13774         235.774         1.10707         
-2.45598        -226.393        0               0               -114.476        
46.336          50              0               0.841365        -2.16101        
-226.664        -114.413        15166           0               1               
0               0               0               0               0               
48.2264         21.4503         -0.0719081      -2.02551        0.987883        
0               0.987883        -2.02551        0               0               
22.7176         15168.4         0               0.982394        418.228         
91.5812         1.04444         6.6256          0               0               
0.128145        1.88876         -0.486534       0.358389        1.76061         
-0.614678       -2.0169         0               0               0               
0               122031          15165.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
145.2           0               9.842           2.13903         217586          
22.6446         45.9648         -0.0732917      2.12233         -160.887        
-2.00544        -0.694767       -0.186735       -2.7904         0.91619         
2588.78         945.909         -3249.01        700.725         3249.01         
21.6029         47.9646         -2.88281        1.02648         210.316         
5664.42         2.45158         2.13474         235.474         1.11159         
-2.45042        -225.028        0               0               -113.917        
46.3562         50              0               0.846224        -2.15608        
-225.299        -113.727        15109.6         0               1               
0               0               0               0               0               
47.9431         21.5774         -0.0396322      -1.89364        0.971434        
0               0.971434        -1.89364        0               0               
22.7656         15109.6         0               0.980169        416.045         
91.1333         1.04444         6.6256          0               0               
0.0556069       1.8933          -0.493497       0.437891        1.83769         
-0.549104       -1.94891        0               0               0               
0               122031          15109           0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
145.3           0               9.942           2.1368          215696          
22.7759         45.6924         -0.112408       2.1159          -160.676        
-1.9968         -0.700027       0.0248937       -2.65904        0.905259        
2632.47         963.264         -3300.89        699.552         3300.89         
21.7301         47.6829         -2.84688        1.02528         210.116         
5678.53         2.45058         2.13174         235.174         1.11636         
-2.44526        -223.689        0               0               -113.364        
46.3953         50              0               0.852138        -2.15226        
-223.959        -113.055        15053.3         0               1               
0               0               0               0               0               
47.6613         21.7044         -0.0846314      -1.7734         1.01977         
0               1.01977         -1.7734         0               0               
22.9189         15056.4         0               0.978104        413.903         
90.6913         1.04444         6.6256          0               0               
0.124828        1.88886         -0.500026       0.375198        1.76404         
-0.624854       -2.01369        0               0               0               
0               122031          15052.6         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
145.4           0               10.042          2.13467         213849          
22.9051         45.4331         -0.0929595      2.09917         -160.339        
-1.97689        -0.706149       -1.99362        -2.52732        0.892956        
2676.28         980.782         -3352.46        698.416         3352.46         
21.8569         47.4038         -2.79632        1.02543         209.916         
5692.48         2.44975         2.12954         234.903         1.12034         
-2.43951        -222.35         0               0               -112.777        
46.451          50              0               0.858496        -2.14897        
-222.617        -112.383        14997.1         0               1               
0               0               0               0               0               
47.3822         21.8311         -0.0637313      -1.72723        1.02505         
0               1.02505         -1.72723        0               0               
23.0028         14998.5         0               0.975806        411.76          
90.2213         1.04444         6.6256          0               0               
0.101123        1.8719          -0.507121       0.405998        1.77078         
-0.608244       -1.97303        0               0               0               
0               122031          14996.4         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
145.5           0               10.142          2.13265         212047          
23.032          45.1871         -0.0956883      2.07317         -159.954        
-1.94767        -0.710508       -0.273717       -2.39421        0.883643        
2720.21         998.461         -3403.72        697.32          3403.72         
21.9828         47.1284         -2.73373        1.02307         209.716         
5706.27         2.44915         2.12844         234.673         1.12348         
-2.43313        -221.001        0               0               -112.139        
46.5212         50              0               0.864838        -2.14579        
-221.264        -111.705        14940.9         0               1               
0               0               0               0               0               
47.1067         21.9568         -0.0671271      -1.63712        0.990415        
0               0.990415        -1.63712        0               0               
23.0246         14942.5         0               0.973254        409.601         
89.7111         1.04444         6.6256          0               0               
0.0973976       1.84594         -0.513062       0.415665        1.74854         
-0.61046        -1.94334        0               0               0               
0               122031          14940.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
145.6           0               10.242          2.13075         210288          
23.1571         44.9542         -0.100828       2.03903         -159.498        
-1.90998        -0.71401        -1.09753        -2.26372        0.874316        
2764.27         1016.3          -3454.67        696.264         3454.67         
22.1079         46.8577         -2.66046        1.01932         209.516         
5719.9          2.44855         2.12734         234.443         1.12662         
-2.42695        -219.679        0               0               -111.509        
46.6038         50              0               0.872005        -2.14352        
-219.939        -111.041        14884.8         0               1               
0               0               0               0               0               
46.8359         22.0818         -0.0729995      -1.64274        0.999711        
0               0.999711        -1.64274        0               0               
23.116          14886.4         0               0.97078         407.487         
89.2074         1.04444         6.6256          0               0               
0.11024         1.81207         -0.519213       0.408973        1.70183         
-0.629453       -1.92231        0               0               0               
0               122031          14884.2         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
145.7           0               10.342          2.12896         208574          
23.2804         44.7342         -0.0955446      1.99788         -158.956        
-1.86474        -0.71727        -0.849564       -2.1366         0.866183        
2808.43         1034.3          -3505.33        695.251         3505.33         
22.232          46.5925         -2.57803        1.01533         209.316         
5733.38         2.44795         2.12624         234.213         1.12972         
-2.42092        -218.386        0               0               -110.888        
46.6965         50              0               0.8799          -2.14207        
-218.641        -110.392        14828.8         0               1               
0               0               0               0               0               
46.5706         22.2058         -0.0675015      -1.56951        1.01364         
0               1.01364         -1.56951        0               0               
23.2106         14831           0               0.968367        405.418         
88.7102         1.04444         6.6256          0               0               
0.0998177       1.77118         -0.525299       0.425482        1.67136         
-0.625117       -1.871          0               0               0               
0               122031          14828.2         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
145.8           0               10.442          2.1273          206904          
23.4021         44.5269         -0.0994706      1.95075         -158.343        
-1.81314        -0.719812       -0.795937       -2.01212        0.859819        
2852.71         1052.45         -3555.69        694.281         3555.69         
22.355          46.3335         -2.48823        1.01028         209.116         
5746.72         2.44735         2.12514         233.983         1.13281         
-2.41507        -217.121        0               0               -110.274        
46.7975         50              0               0.888401        -2.14133        
-217.371        -109.756        14772.9         0               1               
0               0               0               0               0               
46.3114         22.3287         -0.0720304      -1.43465        1.01377         
0               1.01377         -1.43465        0               0               
23.2818         14771.5         0               0.966027        403.393         
88.2193         1.04444         6.6256          0               0               
0.106107        1.72451         -0.531514       0.425408        1.61841         
-0.637621       -1.83062        0               0               0               
0               122031          14772.2         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
145.9           0               10.542          2.12577         205276          
23.5225         44.3316         -0.0975032      1.89892         -157.64         
-1.75624        -0.722295       -0.89395        -1.89664        0.853769        
2897.1          1070.76         -3605.78        693.355         3605.78         
22.4768         46.0813         -2.39275        1.00523         208.916         
5759.91         2.44675         2.12404         233.753         1.13583         
-2.40936        -215.883        0               0               -109.668        
46.9045         50              0               0.897396        -2.1412         
-216.127        -109.134        14717           0               1               
0               0               0               0               0               
46.0591         22.4505         -0.0701141      -1.48868        0.988392        
0               0.988392        -1.48868        0               0               
23.3202         14718.7         0               0.963743        401.413         
87.7347         1.04444         6.6256          0               0               
0.103139        1.67271         -0.537964       0.434825        1.56957         
-0.641103       -1.77585        0               0               0               
0               122031          14716.4         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
146             0               10.642          2.12436         203692          
23.6418         44.1475         -0.0985344      1.84375         -156.857        
-1.69546        -0.724541       -0.787117       -1.78911        0.848877        
2941.59         1089.22         -3655.59        692.473         3655.59         
22.5976         45.8363         -2.29353        0.999978        208.716         
5772.96         2.44615         2.12294         233.523         1.13881         
-2.40379        -214.673        0               0               -109.07         
47.0153         50              0               0.906739        -2.14155        
-214.911        -108.526        14661.3         0               1               
0               0               0               0               0               
45.814          22.5711         -0.07145        -1.47852        0.997931        
0               0.997931        -1.47852        0               0               
23.4073         14663.1         0               0.961517        399.476         
87.2563         1.04444         6.6256          0               0               
0.104166        1.61744         -0.544335       0.440169        1.51327         
-0.648501       -1.7216         0               0               0               
0               122031          14660.6         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
146.1           0               10.742          2.12308         202148          
23.76           43.9734         -0.0982064      1.78647         -155.992        
-1.63201        -0.726745       -0.841561       -1.6925         0.844058        
2986.18         1107.84         -3705.13        691.634         3705.13         
22.7172         45.5988         -2.19232        0.994709        208.516         
5785.87         2.44555         2.12184         233.293         1.14173         
-2.39836        -213.489        0               0               -108.48         
47.1277         50              0               0.916307        -2.14227        
-213.721        -107.931        14605.5         0               1               
0               0               0               0               0               
45.5764         22.6907         -0.0712919      -1.40496        1.02678         
0               1.02678         -1.40496        0               0               
23.5195         14607.7         0               0.959344        397.582         
86.7838         1.04444         6.6256          0               0               
0.103729        1.55944         -0.551127       0.447397        1.45571         
-0.654856       -1.66317        0               0               0               
0               122031          14604.9         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
146.2           0               10.842          2.12192         200645          
23.8774         43.8087         -0.0983778      1.72813         -155.045        
-1.56688        -0.729019       -0.797327       -1.60452        0.842333        
3030.87         1126.6          -3754.42        690.839         3754.42         
22.8358         45.3689         -2.09031        0.989597        208.316         
5798.65         2.44495         2.12074         233.063         1.14456         
-2.39304        -212.331        0               0               -107.897        
47.2401         50              0               0.925995        -2.14326        
-212.556        -107.35         14549.9         0               1               
0               0               0               0               0               
45.3464         22.8092         -0.0716673      -1.30158        1.01518         
0               1.01518         -1.30158        0               0               
23.571          14547.8         0               0.957218        395.729         
86.3172         1.04444         6.6256          0               0               
0.103604        1.5003          -0.558355       0.454751        1.39669         
-0.66196        -1.6039         0               0               0               
0               122031          14549.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
146.3           0               10.942          2.12089         199182          
23.9943         43.6522         -0.0984225      1.66991         -154.014        
-1.50117        -0.731581       -0.813499       -1.52724        0.842309        
3075.64         1145.51         -3803.46        690.086         3803.46         
22.9533         45.1468         -1.98939        0.985097        208.116         
5811.3          2.44435         2.11964         232.833         1.14731         
-2.38783        -211.198        0               0               -107.32         
47.3507         50              0               0.93569         -2.14442        
-211.417        -106.781        14494.3         0               1               
0               0               0               0               0               
45.1241         22.9266         -0.071894       -1.30903        1.03263         
0               1.03263         -1.30903        0               0               
23.667          14496.7         0               0.955133        393.917         
85.8564         1.04444         6.6256          0               0               
0.103573        1.43943         -0.565593       0.46202         1.33586         
-0.669166       -1.54301        0               0               0               
0               122031          14493.7         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
146.4           0               11.042          2.11998         197756          
24.111          43.5032         -0.0985119      1.61266         -152.902        
-1.43571        -0.734508       -0.799823       -1.45833        0.842813        
3120.5          1164.56         -3852.26        689.375         3852.26         
23.0699         44.9322         -1.89007        0.981301        207.916         
5823.82         2.44375         2.11854         232.603         1.14996         
-2.38271        -210.09         0               0               -106.751        
47.4582         50              0               0.945308        -2.14566        
-210.302        -106.224        14438.8         0               1               
0               0               0               0               0               
44.9095         23.0431         -0.0721616      -1.26169        1.06471         
0               1.06471         -1.26169        0               0               
23.7805         14440.3         0               0.953084        392.144         
85.401          1.04444         6.6256          0               0               
0.103438        1.37948         -0.572902       0.469463        1.27604         
-0.67634        -1.48292        0               0               0               
0               122031          14438.2         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
146.5           0               11.142          2.11918         196366          
24.2275         43.3605         -0.0986717      1.55718         -151.714        
-1.37132        -0.737833       -0.804437       -1.39691        0.845566        
3165.44         1183.76         -3900.84        688.705         3900.84         
23.1857         44.7252         -1.79383        0.97808         207.716         
5836.23         2.44315         2.11744         232.373         1.15251         
-2.37768        -209.005        0               0               -106.189        
47.5614         50              0               0.954764        -2.14692        
-209.211        -105.679        14383.4         0               1               
0               0               0               0               0               
44.7024         23.1588         -0.0724975      -1.28574        1.08238         
0               1.08238         -1.28574        0               0               
23.8745         14384.6         0               0.951071        390.408         
84.951          1.04444         6.6256          0               0               
0.103502        1.31961         -0.58088        0.477378        1.2161          
-0.684382       -1.42311        0               0               0               
0               122031          14382.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
146.6           0               11.242          2.11851         195012          
24.3443         43.2235         -0.0988553      1.5042          -150.452        
-1.30864        -0.741736       -0.801819       -1.34849        0.849357        
3210.46         1203.09         -3949.19        688.074         3949.19         
23.3007         44.5255         -1.70087        0.97583         207.516         
5848.51         2.44255         2.11634         232.143         1.15496         
-2.37271        -207.943        0               0               -105.633        
47.6592         50              0               0.963992        -2.14812        
-208.143        -105.146        14328           0               1               
0               0               0               0               0               
44.5025         23.2737         -0.072853       -1.22164        1.03651         
0               1.03651         -1.22164        0               0               
23.8773         14328.8         0               0.949084        388.709         
84.5063         1.04444         6.6256          0               0               
0.103545        1.26239         -0.589058       0.485513        1.15884         
-0.692603       -1.36593        0               0               0               
0               122031          14327.4         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
146.7           0               11.342          2.11794         193691          
24.4613         43.0907         -0.0991292      1.45453         -149.137        
-1.24863        -0.746102       -0.803269       -1.31162        0.85311         
3255.55         1222.56         -3997.34        687.481         3997.34         
23.4151         44.3327         -1.61272        0.974298        207.316         
5860.68         2.44195         2.11524         231.913         1.1573          
-2.36782        -206.904        0               0               -105.083        
47.7506         50              0               0.972894        -2.14919        
-207.097        -104.623        14272.8         0               1               
0               0               0               0               0               
44.3096         23.3881         -0.0733004      -1.23791        1.08921         
0               1.08921         -1.23791        0               0               
24.0179         14273.3         0               0.947128        387.046         
84.0665         1.04444         6.6256          0               0               
0.103732        1.20733         -0.597651       0.493919        1.1036          
-0.701383       -1.31106        0               0               0               
0               122031          14272.1         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
146.8           0               11.442          2.11748         192403          
24.5787         42.9611         -0.0994574      1.40886         -147.784        
-1.19203        -0.751022       -0.804391       -1.28485        0.858349        
3300.71         1242.17         -4045.28        686.925         4045.28         
23.5291         44.1465         -1.5302         0.973677        207.116         
5872.73         2.44135         2.11414         231.683         1.15954         
-2.36299        -205.885        0               0               -104.54         
47.8346         50              0               0.981392        -2.15003        
-206.073        -104.111        14217.5         0               1               
0               0               0               0               0               
44.1233         23.502          -0.073802       -1.26305        1.05524         
0               1.05524         -1.26305        0               0               
24.0395         14219.7         0               0.945196        385.415         
83.6317         1.04444         6.6256          0               0               
0.103985        1.15529         -0.606403       0.502418        1.05131         
-0.710388       -1.25928        0               0               0               
0               122031          14216.9         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
146.9           0               11.542          2.11713         191145          
24.6965         42.8337         -0.099857       1.36762         -146.417        
-1.13941        -0.756441       -0.808095       -1.26755        0.864356        
3345.93         1261.92         -4093.03        686.404         4093.03         
23.6427         43.9665         -1.45383        0.973845        206.916         
5884.68         2.44075         2.11304         231.453         1.16168         
-2.35823        -204.886        0               0               -104.002        
47.9106         50              0               0.989432        -2.15061        
-205.069        -103.61         14162.4         0               1               
0               0               0               0               0               
43.9432         23.6155         -0.0743768      -1.25398        1.05055         
0               1.05055         -1.25398        0               0               
24.0996         14161.4         0               0.94329         383.817         
83.2015         1.04444         6.6256          0               0               
0.104345        1.10699         -0.615393       0.511048        1.00265         
-0.719738       -1.21134        0               0               0               
0               122031          14161.7         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
147             0               11.642          2.11687         189916          
24.815          42.7076         -0.100326       1.33117         -145.053        
-1.0912         -0.762469       -0.811835       -1.25977        0.872521        
3391.22         1281.8          -4140.59        685.916         4140.59         
23.756          43.7921         -1.38422        0.974932        206.716         
5896.51         2.44015         2.11194         231.223         1.16371         
-2.35351        -203.906        0               0               -103.47         
47.9784         50              0               0.996966        -2.15088        
-204.084        -103.117        14107.3         0               1               
0               0               0               0               0               
43.7687         23.7288         -0.075023       -1.27049        1.10896         
0               1.10896         -1.27049        0               0               
24.2449         14106.7         0               0.941405        382.25          
82.7759         1.04444         6.6256          0               0               
0.104796        1.06233         -0.624703       0.519906        0.957537        
-0.729499       -1.16713        0               0               0               
0               122031          14106.7         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
147.1           0               11.742          2.11671         188715          
24.9345         42.5819         -0.100897       1.29973         -143.709        
-1.04768        -0.769244       -0.818562       -1.25885        0.881302        
3436.57         1301.81         -4187.97        685.46          4187.97         
23.8692         43.6229         -1.32125        0.97716         206.516         
5908.25         2.43955         2.11084         230.993         1.16563         
-2.34884        -202.945        0               0               -102.943        
48.0376         50              0               1.00397         -2.1508         
-203.118        -102.634        14052.3         0               1               
0               0               0               0               0               
43.5994         23.8419         -0.0757777      -1.36927        1.09868         
0               1.09868         -1.36927        0               0               
24.3            14053.3         0               0.939534        380.712         
82.3547         1.04444         6.6256          0               0               
0.1054          1.02269         -0.6342         0.5288          0.917294        
-0.7396         -1.12809        0               0               0               
0               122031          14051.6         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
147.2           0               11.842          2.11664         187541          
25.055          42.4556         -0.101559       1.27353         -142.419        
-1.00932        -0.776663       -0.824229       -1.27092        0.890857        
3481.97         1321.96         -4235.17        685.035         4235.17         
23.9824         43.4582         -1.26557        0.980282        206.316         
5919.88         2.43895         2.10974         230.763         1.16745         
-2.3442         -202.001        0               0               -102.422        
48.0882         50              0               1.0104          -2.15034        
-202.17         -102.16         13997.3         0               1               
0               0               0               0               0               
43.4347         23.9551         -0.076627       -1.37971        1.11747         
0               1.11747         -1.37971        0               0               
24.3911         14000.6         0               0.93768         379.202         
81.9378         1.04444         6.6256          0               0               
0.106114        0.987891        -0.644168       0.538055        0.881778        
-0.750282       -1.094          0               0               0               
0               122031          13996.7         0               0               
0               0               0               0               0               
