1 input_SAM_RF_AC_Radar_#1_#2_#3.asc  Oct 23 2022 19:32:20
  0  0 99
time            lconv           msl_time        mach            pdynmc          
psiblx          thtblx          phiblx          alppx           phipx           
alphax          betax           ppx             qqx             rrx             
SBEL1           SBEL2           SBEL3           dvbe            alt             
psivlx          thtvlx          anx             ayx             mass            
thrust          xcg             ai11            ai33            stmarg_pitch    
realq1          realq2          wnq             zetq            realp           
gavail          gmax            wnr             stmarg_yaw      realr1          
realr2          prreal          dbtk            epy             dta             
epz             thtpbx          psipbx          sigdy           sigdz           
thtvlcx         psivlcx         phiblcx         ancomx          alcomx          
gnav_comp       allx            annx            gn              dcvel           
psiflx          ip_sltrange     dvtbc           wacl            pacl            
wrcl            zrate           wnlagr          ancomx_test     alcomx_test     
dpx             dqx             drx             delx1           delx2           
delx3           delx4           miss            MISS1           MISS2           
MISS3           mode            dbt             psiptx          thtptx          
etax            zetx            aztbx           eltbx           dab             
ddab            snr_db          onax            epsic           ethtc           
psisb           thtsb           lamdqb          lamdrb          
0.379262        -1870.16        -1873.3         710.869         1873.3          
-89.9262        51.8852         5.82709         0.0439646       213.421         
16170.6         2.48132         2.25947         242.974         1.05114         
-2.60664        -254.597        0               0               -125.796        
43.1012         50              0               0.673953        -2.24709        
-254.963        -128.605        15805           0               1               
0               0               0               0               0               
51.8626         -89.9527        -0.000810285    0.161049        0.00493122      
0               0.00493122      0.161049        0               0               
-90.0076        15804.4         0               1.04266         463.355         
100.637         1.05769         6.69572         0               0               
0.000963627     -3.05813        -0.0139493      0.0129857       -3.05909        
-0.014913       3.05716         0               0               0               
0               122031          15804.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
58.4            0               7.679           2.14257         257734          
-89.8859        55.5122         -0.0181032      3.21699         -0.405351       
3.21691         -0.0227471      -0.0231937      1.44358         0.0152744       
0.43751         -1913.91        -1929.49        713.088         1929.49         
-89.9212        52.2977         5.4433          0.0409595       213.321         
13688.2         2.47982         2.25247         242.624         1.05281         
-2.60711        -254.462        0               0               -125.516        
43.5591         50              0               0.69339         -2.26069        
-254.813        -128.537        15717.1         0               1               
0               0               0               0               0               
52.2755         -89.9479        -0.000810285    -0.271057       0.00466599      
0               0.00466599      -0.271057       0               0               
-90.0033        15714.7         0               1.04284         463.14          
100.412         1.05769         6.69572         0               0               
0.0010517       -2.85325        -0.0134096      0.0123579       -2.85431        
-0.0144613      2.8522          0               0               0               
0               122031          15716.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
58.5            0               7.779           2.14751         257112          
-89.8836        55.6217         -0.0193007      2.95374         -0.408333       
2.95366         -0.021041       0.00423057      0.733585        0.0110565       
0.49903         -1957.37        -1986.1         714.243         1986.1          
-89.9166        52.6708         4.98912         0.0377035       213.221         
11205.8         2.47832         2.24547         242.274         1.05624         
-2.60581        -253.878        0               0               -125.181        
44.0986         50              0               0.716739        -2.27449        
-254.211        -128.243        15629.3         0               1               
0               0               0               0               0               
52.6489         -89.9434        -0.000810285    -0.721834       0.00130394      
0               0.00130394      -0.721834       0               0               
-90.005         15629.9         0               1.04232         462.205         
100.145         1.05769         6.69572         0               0               
0.000814644     -2.62035        -0.0125344      0.0117198       -2.62117        
-0.013349       2.61954         0               0               0               
0               122031          15628.7         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
58.6            0               7.879           2.1493          255728          
-89.8821        55.6605         -0.0206912      2.66276         -0.41299        
2.66269         -0.0191862      0.0945824       0.0303172       0.00598403      
0.563446        -2000.52        -2043.04        714.349         2043.04         
-89.9124        53.0008         4.47589         0.0339651       213.121         
8723.39         2.47682         2.23847         241.924         1.06141         
-2.60281        -252.857        0               0               -124.798        
44.7064         50              0               0.743739        -2.28831        
-253.17         -127.729        15541.6         0               1               
0               0               0               0               0               
52.9793         -89.9393        -0.000810285    -1.03643        0.000649152     
0               0.000649152     -1.03643        0               0               
-90.0024        15537.6         0               1.04112         460.572         
99.8385         1.05769         6.69572         0               0               
-0.000187292    -2.36249        -0.0119201      0.0121074       -2.3623         
-0.0117328      2.36268         0               0               0               
0               122031          15541           0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
58.7            0               7.979           2.14798         253605          
-89.8814        55.6298         -0.0239559      2.34825         -0.421612       
2.34818         -0.0172746      0.340674        -0.653821       0.00255128      
0.630357        -2043.34        -2100.17        713.415         2100.17         
-89.9086        53.2848         3.91682         0.0300808       213.021         
6240.96         2.47532         2.23147         241.574         1.0683          
-2.59817        -251.413        0               0               -124.369        
45.3681         50              0               0.774105        -2.30192        
-251.704        -127.003        15454.1         0               1               
0               0               0               0               0               
53.2638         -89.9357        -0.000810285    -1.40819        -0.0217368      
0               -0.0217368      -1.40819        0               0               
-90.0402        15453.8         0               1.03927         458.26          
99.4952         1.05769         6.69572         0               0               
-0.00257956     -2.08161        -0.0112258      0.0138054       -2.07903        
-0.00864624     2.08419         0               0               0               
0               122031          15453.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
58.8            0               8.079           2.1446          251015          
-89.8813        55.5319         -0.0254061      2.01334         -0.432574       
2.01328         -0.0151971      -0.070764       -1.31104        -0.00180892     
0.699363        -2085.82        -2157.38        711.81          2157.38         
-89.9053        53.522          3.32623         0.0260565       212.921         
5703.11         2.47382         2.22447         241.224         1.07633         
-2.59249        -249.697        0               0               -123.911        
46.0671         50              0               0.807124        -2.31566        
-249.965        -126.14         15366.9         0               1               
0               0               0               0               0               
53.5014         -89.9325        -0.000810285    -1.64581        -0.0219381      
0               -0.0219381      -1.64581        0               0               
-90.0377        15363.9         0               1.037           455.515         
99.1286         1.05769         6.69572         0               0               
0.00181318      -1.7812         -0.0101184      0.00830522      -1.78301        
-0.0119316      1.77939         0               0               0               
0               122031          15366.2         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
58.9            0               8.179           2.1415          248511          
-89.8819        55.3704         -0.0224592      1.66092         -0.444905       
1.66087         -0.0128952      -0.0413771      -1.92197        -0.00640216     
0.770148        -2128           -2214.63        710.301         2214.63         
-89.9024        53.7131         2.72004         0.0217639       212.821         
5682.12         2.47232         2.21747         240.874         1.08423         
-2.58702        -248.027        0               0               -123.458        
46.7861         50              0               0.841478        -2.33054        
-248.271        -125.301        15279.9         0               1               
0               0               0               0               0               
53.693          -89.9297        -0.000810285    -1.94912        0.00467549      
0               0.00467549      -1.94912        0               0               
-89.9856        15277.6         0               1.03481         452.844         
98.766          1.05769         6.69572         0               0               
0.00156489      -1.46202        -0.00884169     0.0072768       -1.46358        
-0.0104066      1.46045         0               0               0               
0               122031          15279.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
59              0               8.279           2.13875         246109          
-89.8831        55.1505         -0.0224489      1.29719         -0.467761       
1.29715         -0.0105892      0.0681189       -2.47954        -0.00957198     
0.842435        -2169.92        -2271.88        708.909         2271.88         
-89.9           53.857          2.10845         0.0176154       212.721         
5661.02         2.47082         2.21047         240.524         1.09193         
-2.58176        -246.413        0               0               -123.011        
47.5128         50              0               0.876677        -2.34624        
-246.632        -124.489        15193.2         0               1               
0               0               0               0               0               
53.8373         -89.9274        -0.000810285    -2.22273        -0.0223646      
0               -0.0223646      -2.22273        0               0               
-90.0336        15192.7         0               1.0327          450.26          
98.4086         1.05769         6.69572         0               0               
0.000559029     -1.12985        -0.00733744     0.00677841      -1.13041        
-0.00789647     1.12929         0               0               0               
0               122031          15192.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
59.1            0               8.379           2.13634         243804          
-89.8848        54.8774         -0.020632       0.927953        -0.511755       
0.927916        -0.00828782     0.0175277       -2.98149        -0.0120086      
0.915955        -2211.64        -2329.12        707.628         2329.12         
-89.8981        53.9532         1.50037         0.0135781       212.621         
5639.82         2.46932         2.20347         240.174         1.09945         
-2.57672        -244.851        0               0               -122.57         
48.2365         50              0               0.912295        -2.36244        
-245.045        -123.704        15106.6         0               1               
0               0               0               0               0               
53.9339         -89.9256        -0.000810285    -2.30066        -0.0238796      
0               -0.0238796      -2.30066        0               0               
-90.035         15104.3         0               1.03069         447.761         
98.0564         1.05769         6.69572         0               0               
0.00106844      -0.790544       -0.00588822     0.00481978      -0.791613       
-0.00695667     0.789476        0               0               0               
0               122031          15106           0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
59.2            0               8.479           2.13423         241589          
-89.8869        54.5572         -0.0163357      0.558939        -0.61641        
0.558907        -0.00601307     0.0480664       -3.42172        -0.014417       
0.990451        -2253.21        -2386.3         706.45          2386.3          
-89.8966        54.002          0.904539        0.00969648      212.521         
5618.51         2.46782         2.19647         239.824         1.1068          
-2.57189        -243.338        0               0               -122.137        
48.9469         50              0               0.947905        -2.37878        
-243.508        -122.943        15020.2         0               1               
0               0               0               0               0               
53.9832         -89.9242        -0.000810285    -2.43161        -0.00166845     
0               -0.00166845     -2.43161        0               0               
-89.9928        15017.3         0               1.02875         445.342         
97.7095         1.05769         6.69572         0               0               
0.000808439     -0.448489       -0.00440534     0.0035969       -0.449298       
-0.00521378     0.447681        0               0               0               
0               122031          15019.6         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
59.3            0               8.579           2.1324          239455          
-89.8892        54.1961         -0.000810285    0.195399        -1.13982        
0.19536         -0.00388693     0.0774742       -3.79713        -0.0150943      
1.06568         -2294.7         -2443.42        705.365         2443.42         
-89.8956        54.0043         0.328453        0.0061974       212.421         
5597.07         2.46632         2.18947         239.474         1.11399         
-2.56724        -241.872        0               0               -121.71         
49.6349         50              0               0.98311         -2.39498        
-242.017        -122.206        14934           0               1               
0               0               0               0               0               
53.986          -89.9232        -0.000810285    -2.5745         0.00321205      
0               0.00321205      -2.5745         0               0               
-89.9834        14931.8         0               1.0269          442.995         
97.3679         1.05769         6.69572         0               0               
0.000556501     -0.108613       -0.00283677     0.00228027      -0.10917        
-0.00339328     0.108057        0               0               0               
0               122031          14933.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
59.4            0               8.679           2.13074         237377          
-89.8917        53.8006         -0.000810285    0.157806        -179.296        
-0.157795       -0.00193812     0.10473         -4.10903        -0.0163349      
1.14144         -2336.14        -2500.43        704.335         2500.43         
-89.895         53.9618         -0.221106       0.00312633      212.321         
5575.51         2.46482         2.18247         239.124         1.12107         
-2.56272        -240.436        0               0               -121.288        
49.7076         50              0               0.988751        -2.38699        
-240.584        -121.485        14847.8         0               1               
0               0               0               0               0               
53.9439         -89.9226        -0.000810285    -2.71467        -0.00974346     
0               -0.00974346     -2.71467        0               0               
-90.0072        14848.5         0               1.02509         440.698         
97.0305         1.05769         6.69572         0               0               
0.000321971     0.224064        -0.00120567     0.000883701     0.223742        
-0.00152764     -0.224386       0               0               0               
0               122031          14847.2         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
59.5            0               8.779           2.12894         235289          
-89.8943        53.3771         -0.000810285    0.496208        -179.972        
-0.496208       -0.000239569    0.12934         -4.35423        -0.0162131      
1.21751         -2377.59        -2557.31        703.261         2557.31         
-89.8947        53.8766         -0.738226       0.000473213     212.221         
5553.81         2.46332         2.17547         238.774         1.1282          
-2.55817        -238.994        0               0               -120.868        
49.0881         50              0               0.960385        -2.35105        
-239.174        -120.762        14761.7         0               1               
0               0               0               0               0               
53.8591         -89.9224        -0.000810285    -2.74751        0.0207425       
0               0.0207425       -2.74751        0               0               
-89.9526        14759.3         0               1.02327         438.39          
96.6942         1.05769         6.69572         0               0               
0.000109032     0.544354        0.000141547     -0.000250579    0.544245        
3.25145e-05     -0.544463       0               0               0               
0               122031          14761.1         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
59.6            0               8.879           2.12697         233185          
-89.8971        52.9321         0.000810285     0.816192        179.916         
-0.816191       0.00119937      0.15109         -4.53664        -0.0167302      
1.2937          -2419.07        -2614.03        702.135         2614.03         
-89.8948        53.7513         -1.2181         -0.00173811     212.121         
5531.96         2.46182         2.16847         238.424         1.1352          
-2.55342        -237.541        0               0               -120.449        
48.5126         50              0               0.934052        -2.31685        
-237.752        -120.034        14675.7         0               1               
0               0               0               0               0               
53.7343         -89.9225        -0.000810285    -2.66508        -0.0268673      
0               -0.0268673      -2.66508        0               0               
-90.0398        14674.9         0               1.02137         436.066         
96.3591         1.05769         6.69572         0               0               
-7.99208e-05    0.847783        0.00129013      -0.00121021     0.847863        
0.00137005      -0.847703       0               0               0               
0               122031          14675.1         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
59.7            0               8.979           2.12484         231067          
-89.9001        52.472          0.000810285     1.11421         179.866         
-1.11421        0.0026092       0.0725792       -4.65665        -0.018082       
1.36985         -2460.63        -2670.55        700.956         2670.55         
-89.8953        53.5891         -1.65553        -0.00393504     212.021         
5509.97         2.46032         2.16147         238.074         1.14225         
-2.54862        -236.08         0               0               -120.032        
47.9869         50              0               0.910109        -2.28472        
-236.319        -119.302        14589.8         0               1               
0               0               0               0               0               
53.5724         -89.9229        -0.000810285    -2.69455        -0.00722499     
0               -0.00722499     -2.69455        0               0               
-90.0052        14588.7         0               1.01945         433.728         
96.0253         1.05769         6.69572         0               0               
0.000781124     1.13268         0.00222715      -0.00300827     1.1319          
0.00144602      -1.13346        0               0               0               
0               122031          14589.1         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
59.8            0               9.079           2.12257         228941          
-89.9032        52.0029         0.000810285     1.38764         179.837         
-1.38763        0.00393914      -0.0497226      -4.71639        -0.0174589      
1.44575         -2502.29        -2726.84        699.733         2726.84         
-89.896         53.3932         -2.0491         -0.00596788     211.842         
5518.15         2.45921         2.15763         237.763         1.14781         
-2.54283        -234.576        0               0               -119.442        
47.5137         50              0               0.887229        -2.25395        
-234.841        -118.548        14503.9         0               1               
0               0               0               0               0               
53.3768         -89.9237        0.000810285     -2.51022        -0.0267001      
0               -0.0267001      -2.51022        0               0               
-90.0402        14501.6         0               1.01713         431.322         
95.5533         1.05769         6.69572         0               0               
-0.000843501    1.39364         0.00312321      -0.00227971     1.39448         
0.00396671      -1.39279        0               0               0               
0               122031          14503.2         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
59.9            0               9.179           2.1202          226819          
-89.9063        51.531          0.000810285     1.63376         179.822         
-1.63375        0.00506724      0.0471735       -4.71486        -0.017214       
1.52125         -2544.09        -2782.88        698.48          2782.88         
-89.897         53.167          -2.39543        -0.0076814      211.642         
5534.23         2.45821         2.15463         237.463         1.15302         
-2.53683        -233.064        0               0               -118.809        
47.0969         50              0               0.866818        -2.22552        
-233.353        -117.789        14418           0               1               
0               0               0               0               0               
53.1509         -89.9247        0.000810285     -2.52014        0.000767543     
0               0.000767543     -2.52014        0               0               
-89.9925        14418.5         0               1.01473         428.903         
95.0475         1.05769         6.69572         0               0               
-0.00187786     1.62894         0.00380688      -0.00192902     1.63082         
0.00568475      -1.62706        0               0               0               
0               122031          14417.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
60              0               9.279           2.11775         224704          
-89.9091        51.0615         0.000810285     1.85087         179.813         
-1.85086        0.00605419      -0.0313809      -4.66483        -0.0168766      
1.59619         -2586.05        -2838.65        697.204         2838.65         
-89.8983        52.9144         -2.69274        -0.00910249     211.442         
5550.13         2.45721         2.15163         237.163         1.15829         
-2.53088        -231.557        0               0               -118.182        
46.7384         50              0               0.849459        -2.19984        
-231.867        -117.033        14332.1         0               1               
0               0               0               0               0               
52.8986         -89.9259        0.000810285     -2.45378        -0.0180819      
0               -0.0180819      -2.45378        0               0               
-90.0259        14330.4         0               1.01235         426.492         
94.5456         1.05769         6.69572         0               0               
-0.000939022    1.83743         0.00450566      -0.00356664     1.83837         
0.00544468      -1.83649        0               0               0               
0               122031          14331.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
60.1            0               9.379           2.11523         222601          
-89.9119        50.5995         0.000810285     2.03798         179.807         
-2.03797        0.00686211      0.128745        -4.56599        -0.0159317      
1.67045         -2628.18        -2894.12        695.911         2894.12         
-89.8998        52.6392         -2.941          -0.0102986      211.242         
5565.86         2.45621         2.14863         236.863         1.1636          
-2.525          -230.058        0               0               -117.56         
46.4386         50              0               0.835236        -2.17702        
-230.386        -116.281        14246.3         0               1               
0               0               0               0               0               
52.6235         -89.9273        0.000810285     -2.24779        -0.0218744      
0               -0.0218744      -2.24779        0               0               
-90.033         14246.7         0               1.01            424.093         
94.048          1.05769         6.69572         0               0               
-0.000685684    2.0174          0.00495465      -0.00426897     2.01808         
0.00564034      -2.01671        0               0               0               
0               122031          14245.6         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
60.2            0               9.479           2.11268         220516          
-89.9146        50.1494         0.000810285     2.19425         179.804         
-2.19424        0.00749398      0.0650374       -4.42637        -0.0152503      
1.74393         -2670.51        -2949.27        694.608         2949.27         
-89.9014        52.3451         -3.14015        -0.0112252      211.042         
5581.42         2.45521         2.14563         236.563         1.16895         
-2.51919        -228.57         0               0               -116.944        
46.1976         50              0               0.824224        -2.15713        
-228.912        -115.535        14160.4         0               1               
0               0               0               0               0               
52.3296         -89.9289        0.000810285     -2.13592        0.0148028       
0               0.0148028       -2.13592        0               0               
-89.9717        14158.9         0               1.00768         421.712         
93.5552         1.05769         6.69572         0               0               
-0.00194691     2.16871         0.00514716      -0.00320025     2.17066         
0.00709406      -2.16676        0               0               0               
0               122031          14159.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
60.3            0               9.579           2.1101          218454          
-89.917         49.7152         0.000810285     2.31966         179.802         
-2.31965        0.00799549      0.00093169      -4.24882        -0.0138416      
1.81655         -2713.05        -3004.1         693.303         3004.1          
-89.9031        52.036          -3.29154        -0.0118718      210.842         
5596.79         2.45421         2.14263         236.263         1.17432         
-2.51347        -227.096        0               0               -116.334        
46.0138         50              0               0.816409        -2.14019        
-227.45         -114.795        14074.5         0               1               
0               0               0               0               0               
52.0206         -89.9305        0.000810285     -2.01027        -0.0169791      
0               -0.0169791      -2.01027        0               0               
-90.0261        14073.6         0               1.00539         419.354         
93.0673         1.05769         6.69572         0               0               
-0.00118793     2.29095         0.00554987      -0.00436194     2.29214         
0.00673779      -2.28977        0               0               0               
0               122031          14073.9         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
60.4            0               9.679           2.10754         216418          
-89.9192        49.3004         0.000810285     2.41443         179.803         
-2.41442        0.0082879       0.00793513      -4.04076        -0.0135207      
1.88824         -2755.82        -3058.59        692.004         3058.59         
-89.9048        51.7156         -3.39686        -0.0122716      210.642         
5611.99         2.45321         2.13963         235.963         1.17971         
-2.50786        -225.64         0               0               -115.731        
45.8854         50              0               0.811755        -2.12617        
-226.002        -114.064        13988.7         0               1               
0               0               0               0               0               
51.7003         -89.9322        0.000810285     -1.84642        0.00419442      
0               0.00419442      -1.84642        0               0               
-89.992         13987.5         0               1.00314         417.024         
92.585          1.05769         6.69572         0               0               
-0.00124514     2.38395         0.00548693      -0.00424179     2.3852          
0.00673207      -2.38271        0               0               0               
0               122031          13988           0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
60.5            0               9.779           2.10501         214416          
-89.9213        48.9079         0.000810285     2.47907         179.804         
-2.47905        0.00849331      0.0129032       -3.80118        -0.0109403      
1.95896         -2798.8         -3112.73        690.721         3112.73         
-89.9067        51.3874         -3.45805        -0.0124559      210.442         
5627            2.45221         2.13663         235.663         1.18508         
-2.50236        -224.204        0               0               -115.135        
45.8101         50              0               0.810201        -2.11504        
-224.572        -113.344        13902.8         0               1               
0               0               0               0               0               
51.3722         -89.934         0.000810285     -1.69431        -0.00555957     
0               -0.00555957     -1.69431        0               0               
-90.009         13903.4         0               1.00095         414.726         
92.1084         1.05769         6.69572         0               0               
-0.00128416     2.44831         0.00570086      -0.0044167      2.4496          
0.00698502      -2.44703        0               0               0               
0               122031          13902.1         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
60.6            0               9.879           2.10254         212451          
-89.923         48.5404         0.000810285     2.5143          179.806         
-2.51429        0.00852433      0.0144997       -3.53945        -0.010366       
2.02869         -2842.03        -3166.53        689.46          3166.53         
-89.9085        51.0549         -3.47743        -0.0124534      210.242         
5641.84         2.45121         2.13363         235.363         1.19044         
-2.497          -222.791        0               0               -114.547        
45.7852         50              0               0.811659        -2.10673        
-223.163        -112.635        13816.9         0               1               
0               0               0               0               0               
51.0398         -89.9358        0.000810285     -1.46301        0.0243063       
0               0.0243063       -1.46301        0               0               
-89.962         13813.8         0               0.998798        412.466         
91.6379         1.05769         6.69572         0               0               
-0.00129422     2.48445         0.00553397      -0.00423975     2.48574         
0.00682819      -2.48315        0               0               0               
0               122031          13816.2         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
60.7            0               9.979           2.10015         210527          
-89.9246        48.2001         0.000810285     2.52143         179.809         
-2.52142        0.00840465      0.0135619       -3.25975        -0.00838163     
2.09743         -2885.48        -3219.98        688.23          3219.98         
-89.9103        50.7214         -3.45809        -0.0121147      210.042         
5656.49         2.45021         2.13063         235.063         1.19576         
-2.49177        -221.404        0               0               -113.967        
45.8072         50              0               0.815989        -2.10113        
-221.777        -111.939        13730.9         0               1               
0               0               0               0               0               
50.7063         -89.9375        0.000810285     -1.30402        0.0141577       
0               0.0141577       -1.30402        0               0               
-89.9797        13728.5         0               0.996707        410.247         
91.1737         1.05769         6.69572         0               0               
-0.00128305     2.49305         0.0056724       -0.00438935     2.49433         
0.00695545      -2.49177        0               0               0               
0               122031          13730.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
60.8            0               10.079          2.09787         208649          
-89.9258        47.8882         0.00546673      2.50198         179.813         
-2.50196        0.00816042      0.0101493       -2.97057        -0.00695492     
2.1652          -2929.17        -3273.08        687.039         3273.08         
-89.912         50.3899         -3.40341        -0.0116319      209.842         
5670.97         2.44953         2.12913         234.818         1.19977         
-2.48549        -219.996        0               0               -113.315        
45.8725         50              0               0.821761        -2.09692        
-220.366        -111.231        13645           0               1               
0               0               0               0               0               
50.3747         -89.9392        0.000810285     -0.995471       -0.0178977      
0               -0.0178977      -0.995471       0               0               
-90.0312        13642.3         0               0.994197        407.993         
90.6521         1.05769         6.69572         0               0               
-0.00124929     2.4745          0.00562154      -0.00437225     2.47575         
0.00687083      -2.47325        0               0               0               
0               122031          13644.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
60.9            0               10.179          2.09571         206819          
-89.9268        47.6058         0.00840331      2.45779         179.818         
-2.45778        0.00782259      0.00500081      -2.67201        -0.00496331     
2.23203         -2973.08        -3325.84        685.893         3325.84         
-89.9136        50.063          -3.31677        -0.0111135      209.642         
5685.28         2.44893         2.12803         234.588         1.20338         
-2.47906        -218.604        0               0               -112.651        
45.9769         50              0               0.829708        -2.09481        
-218.97         -110.532        13559           0               1               
0               0               0               0               0               
50.0478         -89.9408        0.000810285     -1.03009        0.0446536       
0               0.0446536       -1.03009        0               0               
-89.9349        13559.7         0               0.991622        405.767         
90.1208         1.05769         6.69572         0               0               
-0.00120018     2.43104         0.00518845      -0.00398827     2.43224         
0.00638863      -2.42984        0               0               0               
0               122031          13558.4         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
61              0               10.279          2.0937          205041          
-89.9275        47.3531         0.00970093      2.39109         179.824         
-2.39108        0.00735534      -0.0026759      -2.37539        -0.00364165     
2.29797         -3017.23        -3378.26        684.798         3378.26         
-89.9152        49.7434         -3.20154        -0.010345       209.442         
5699.42         2.44833         2.12693         234.358         1.20692         
-2.47279        -217.246        0               0               -111.996        
46.1158         50              0               0.839929        -2.0949         
-217.605        -109.85         13473           0               1               
0               0               0               0               0               
49.7282         -89.9423        0.000810285     -0.899876       -0.0298772      
0               -0.0298772      -0.899876       0               0               
-90.0506        13474.7         0               0.989116        403.593         
89.5971         1.05769         6.69572         0               0               
-0.00112861     2.36603         0.00501002      -0.00388141     2.36715         
0.00613863      -2.3649         0               0               0               
0               122031          13472.4         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
61.1            0               10.379          2.09185         203316          
-89.9281        47.1299         0.00966353      2.30436         179.828         
-2.30435        0.00692866      -0.00997151     -2.08375        -0.00355895     
2.36309         -3061.59        -3430.36        683.759         3430.36         
-89.9166        49.4333         -3.06201        -0.00963863     209.242         
