tof posE posN posU tgtE tgtN tgtU
1.11 125.104 98.0822 353.132 3000 3000 3000
1.111 125.248 98.1904 353.432 3000 3000 3000
1.112 125.391 98.2986 353.733 3000 3000 3000
1.113 125.534 98.4069 354.033 3000 3000 3000
1.114 125.677 98.5152 354.334 3000 3000 3000
1.115 125.82 98.6235 354.634 3000 3000 3000
1.116 125.964 98.7318 354.935 3000 3000 3000
1.117 126.107 98.8401 355.235 3000 3000 3000
1.118 126.25 98.9485 355.535 3000 3000 3000
1.119 126.394 99.0569 355.836 3000 3000 3000
1.12 126.537 99.1654 356.136 3000 3000 3000
1.121 126.68 99.2738 356.436 3000 3000 3000
1.122 126.824 99.3823 356.737 3000 3000 3000
1.123 126.967 99.4908 357.037 3000 3000 3000
1.124 127.111 99.5993 357.337 3000 3000 3000
1.125 127.254 99.7079 357.637 3000 3000 3000
1.126 127.398 99.8165 357.937 3000 3000 3000
1.127 127.542 99.9251 358.238 3000 3000 3000
1.128 127.685 100.034 358.538 3000 3000 3000
1.129 127.829 100.142 358.838 3000 3000 3000
1.13 127.973 100.251 359.138 3000 3000 3000
1.131 128.117 100.36 359.438 3000 3000 3000
1.132 128.26 100.469 359.738 3000 3000 3000
1.133 128.404 100.577 360.038 3000 3000 3000
1.134 128.548 100.686 360.338 3000 3000 3000
1.135 128.692 100.795 360.638 3000 3000 3000
1.136 128.836 100.904 360.938 3000 3000 3000
1.137 128.98 101.013 361.238 3000 3000 3000
1.138 129.124 101.121 361.537 3000 3000 3000
1.139 129.268 101.23 361.837 3000 3000 3000
1.14 129.412 101.339 362.137 3000 3000 3000
1.141 129.556 101.448 362.437 3000 3000 3000
1.142 129.7 101.557 362.737 3000 3000 3000
1.143 129.844 101.666 363.036 3000 3000 3000
1.144 129.989 101.775 363.336 3000 3000 3000
1.145 130.133 101.884 363.636 3000 3000 3000
1.146 130.277 101.993 363.935 3000 3000 3000
1.147 130.421 102.103 364.235 3000 3000 3000
1.148 130.566 102.212 364.535 3000 3000 3000
1.149 130.71 102.321 364.834 3000 3000 3000
1.15 130.854 102.43 365.134 3000 3000 3000
1.151 130.999 102.539 365.433 3000 3000 3000
1.152 131.143 102.648 365.733 3000 3000 3000
1.153 131.288 102.758 366.032 3000 3000 3000
1.154 131.432 102.867 366.332 3000 3000 3000
1.155 131.577 102.976 366.631 3000 3000 3000
1.156 131.721 103.086 366.931 3000 3000 3000
1.157 131.866 103.195 367.23 3000 3000 3000
1.158 132.011 103.304 367.53 3000 3000 3000
1.159 132.155 103.414 367.829 3000 3000 3000
1.16 132.3 103.523 368.128 3000 3000 3000
1.161 132.445 103.633 368.428 3000 3000 3000
1.162 132.589 103.742 368.727 3000 3000 3000
1.163 132.734 103.852 369.026 3000 3000 3000
1.164 132.879 103.961 369.325 3000 3000 3000
1.165 133.024 104.071 369.624 3000 3000 3000
1.166 133.169 104.18 369.924 3000 3000 3000
1.167 133.314 104.29 370.223 3000 3000 3000
1.168 133.459 104.4 370.522 3000 3000 3000
1.169 133.604 104.509 370.821 3000 3000 3000
1.17 133.749 104.619 371.12 3000 3000 3000
1.171 133.894 104.729 371.419 3000 3000 3000
1.172 134.039 104.838 371.718 3000 3000 3000
1.173 134.184 104.948 372.017 3000 3000 3000
1.174 134.329 105.058 372.316 3000 3000 3000
1.175 134.474 105.168 372.615 3000 3000 3000
1.176 134.62 105.277 372.914 3000 3000 3000
1.177 134.765 105.387 373.213 3000 3000 3000
1.178 134.91 105.497 373.512 3000 3000 3000
1.179 135.055 105.607 373.811 3000 3000 3000
1.18 135.201 105.717 374.11 3000 3000 3000
1.181 135.346 105.827 374.408 3000 3000 3000
1.182 135.491 105.937 374.707 3000 3000 3000
1.183 135.637 106.047 375.006 3000 3000 3000
1.184 135.782 106.157 375.305 3000 3000 3000
1.185 135.928 106.267 375.603 3000 3000 3000
1.186 136.073 106.377 375.902 3000 3000 3000
1.187 136.219 106.487 376.201 3000 3000 3000
1.188 136.365 106.597 376.499 3000 3000 3000
1.189 136.51 106.707 376.798 3000 3000 3000
1.19 136.656 106.817 377.097 3000 3000 3000
1.191 136.801 106.928 377.395 3000 3000 3000
1.192 136.947 107.038 377.694 3000 3000 3000
1.193 137.093 107.148 377.992 3000 3000 3000
1.194 137.239 107.258 378.291 3000 3000 3000
1.195 137.384 107.369 378.589 3000 3000 3000
1.196 137.53 107.479 378.888 3000 3000 3000
1.197 137.676 107.589 379.186 3000 3000 3000
1.198 137.822 107.7 379.485 3000 3000 3000
1.199 137.968 107.81 379.783 3000 3000 3000
1.2 138.114 107.92 380.081 3000 3000 3000
1.201 138.26 108.031 380.38 3000 3000 3000
1.202 138.406 108.141 380.678 3000 3000 3000
1.203 138.552 108.252 380.976 3000 3000 3000
1.204 138.698 108.362 381.275 3000 3000 3000
1.205 138.844 108.473 381.573 3000 3000 3000
1.206 138.99 108.583 381.871 3000 3000 3000
1.207 139.136 108.694 382.169 3000 3000 3000
1.208 139.283 108.804 382.467 3000 3000 3000
1.209 139.429 108.915 382.766 3000 3000 3000
1.21 139.575 109.026 383.064 3000 3000 3000
1.211 139.721 109.136 383.362 3000 3000 3000
1.212 139.868 109.247 383.66 3000 3000 3000
1.213 140.014 109.358 383.958 3000 3000 3000
1.214 140.16 109.468 384.256 3000 3000 3000
1.215 140.307 109.579 384.554 3000 3000 3000
1.216 140.453 109.69 384.852 3000 3000 3000
1.217 140.6 109.801 385.15 3000 3000 3000
1.218 140.746 109.911 385.448 3000 3000 3000
1.219 140.893 110.022 385.746 3000 3000 3000
1.22 141.039 110.133 386.044 3000 3000 3000
1.221 141.186 110.244 386.342 3000 3000 3000
1.222 141.333 110.355 386.639 3000 3000 3000
1.223 141.479 110.466 386.937 3000 3000 3000
1.224 141.626 110.577 387.235 3000 3000 3000
1.225 141.773 110.688 387.533 3000 3000 3000
1.226 141.919 110.799 387.831 3000 3000 3000
1.227 142.066 110.91 388.128 3000 3000 3000
1.228 142.213 111.021 388.426 3000 3000 3000
1.229 142.36 111.132 388.724 3000 3000 3000
1.23 142.507 111.243 389.021 3000 3000 3000
1.231 142.653 111.354 389.319 3000 3000 3000
1.232 142.8 111.465 389.617 3000 3000 3000
1.233 142.947 111.577 389.914 3000 3000 3000
1.234 143.094 111.688 390.212 3000 3000 3000
1.235 143.241 111.799 390.509 3000 3000 3000
1.236 143.388 111.91 390.807 3000 3000 3000
1.237 143.535 112.021 391.104 3000 3000 3000
1.238 143.682 112.133 391.402 3000 3000 3000
1.239 143.83 112.244 391.699 3000 3000 3000
1.24 143.977 112.355 391.997 3000 3000 3000
1.241 144.124 112.467 392.294 3000 3000 3000
1.242 144.271 112.578 392.591 3000 3000 3000
1.243 144.418 112.689 392.889 3000 3000 3000
1.244 144.566 112.801 393.186 3000 3000 3000
1.245 144.713 112.912 393.483 3000 3000 3000
1.246 144.86 113.024 393.781 3000 3000 3000
1.247 145.008 113.135 394.078 3000 3000 3000
1.248 145.155 113.247 394.375 3000 3000 3000
1.249 145.302 113.358 394.672 3000 3000 3000
1.25 145.45 113.47 394.97 3000 3000 3000
1.251 145.597 113.581 395.267 3000 3000 3000
1.252 145.745 113.693 395.564 3000 3000 3000
1.253 145.892 113.805 395.861 3000 3000 3000
1.254 146.04 113.916 396.158 3000 3000 3000
1.255 146.187 114.028 396.455 3000 3000 3000
1.256 146.335 114.14 396.752 3000 3000 3000
1.257 146.483 114.251 397.049 3000 3000 3000
1.258 146.63 114.363 397.346 3000 3000 3000
1.259 146.778 114.475 397.643 3000 3000 3000
1.26 146.926 114.587 397.94 3000 3000 3000
1.261 147.074 114.698 398.237 3000 3000 3000
1.262 147.221 114.81 398.534 3000 3000 3000
1.263 147.369 114.922 398.831 3000 3000 3000
1.264 147.517 115.034 399.128 3000 3000 3000
1.265 147.665 115.146 399.425 3000 3000 3000
1.266 147.813 115.258 399.722 3000 3000 3000
1.267 147.961 115.37 400.019 3000 3000 3000
1.268 148.109 115.482 400.315 3000 3000 3000
1.269 148.257 115.594 400.612 3000 3000 3000
1.27 148.405 115.706 400.909 3000 3000 3000
1.271 148.553 115.818 401.206 3000 3000 3000
1.272 148.701 115.93 401.502 3000 3000 3000
1.273 148.849 116.042 401.799 3000 3000 3000
1.274 148.997 116.154 402.096 3000 3000 3000
1.275 149.145 116.266 402.392 3000 3000 3000
1.276 149.293 116.378 402.689 3000 3000 3000
1.277 149.442 116.49 402.985 3000 3000 3000
1.278 149.59 116.602 403.282 3000 3000 3000
1.279 149.738 116.715 403.579 3000 3000 3000
1.28 149.886 116.827 403.875 3000 3000 3000
1.281 150.035 116.939 404.172 3000 3000 3000
1.282 150.183 117.051 404.468 3000 3000 3000
1.283 150.331 117.164 404.765 3000 3000 3000
1.284 150.48 117.276 405.061 3000 3000 3000
1.285 150.628 117.388 405.357 3000 3000 3000
1.286 150.777 117.501 405.654 3000 3000 3000
1.287 150.925 117.613 405.95 3000 3000 3000
1.288 151.074 117.725 406.246 3000 3000 3000
1.289 151.222 117.838 406.543 3000 3000 3000
1.29 151.371 117.95 406.839 3000 3000 3000
1.291 151.519 118.063 407.135 3000 3000 3000
1.292 151.668 118.175 407.432 3000 3000 3000
1.293 151.817 118.288 407.728 3000 3000 3000
1.294 151.965 118.4 408.024 3000 3000 3000
1.295 152.114 118.513 408.32 3000 3000 3000
1.296 152.263 118.625 408.616 3000 3000 3000
1.297 152.412 118.738 408.913 3000 3000 3000
1.298 152.56 118.851 409.209 3000 3000 3000
1.299 152.709 118.963 409.505 3000 3000 3000
1.3 152.858 119.076 409.801 3000 3000 3000
1.301 153.007 119.189 410.097 3000 3000 3000
1.302 153.156 119.301 410.393 3000 3000 3000
1.303 153.305 119.414 410.689 3000 3000 3000
1.304 153.454 119.527 410.985 3000 3000 3000
1.305 153.603 119.64 411.281 3000 3000 3000
1.306 153.752 119.752 411.577 3000 3000 3000
1.307 153.901 119.865 411.873 3000 3000 3000
1.308 154.05 119.978 412.169 3000 3000 3000
1.309 154.199 120.091 412.465 3000 3000 3000
1.31 154.348 120.204 412.76 3000 3000 3000
1.311 154.497 120.317 413.056 3000 3000 3000
1.312 154.646 120.43 413.352 3000 3000 3000
1.313 154.796 120.543 413.648 3000 3000 3000
1.314 154.945 120.655 413.944 3000 3000 3000
1.315 155.094 120.768 414.239 3000 3000 3000
1.316 155.243 120.881 414.535 3000 3000 3000
1.317 155.393 120.994 414.831 3000 3000 3000
1.318 155.542 121.108 415.127 3000 3000 3000
1.319 155.691 121.221 415.422 3000 3000 3000
1.32 155.841 121.334 415.718 3000 3000 3000
1.321 155.99 121.447 416.013 3000 3000 3000
1.322 156.14 121.56 416.309 3000 3000 3000
1.323 156.289 121.673 416.605 3000 3000 3000
1.324 156.439 121.786 416.9 3000 3000 3000
1.325 156.588 121.899 417.196 3000 3000 3000
1.326 156.738 122.013 417.491 3000 3000 3000
1.327 156.887 122.126 417.787 3000 3000 3000
1.328 157.037 122.239 418.082 3000 3000 3000
1.329 157.186 122.352 418.378 3000 3000 3000
1.33 157.336 122.466 418.673 3000 3000 3000
1.331 157.486 122.579 418.968 3000 3000 3000
1.332 157.635 122.692 419.264 3000 3000 3000
1.333 157.785 122.806 419.559 3000 3000 3000
1.334 157.935 122.919 419.855 3000 3000 3000
1.335 158.085 123.033 420.15 3000 3000 3000
1.336 158.235 123.146 420.445 3000 3000 3000
1.337 158.384 123.259 420.74 3000 3000 3000
1.338 158.534 123.373 421.036 3000 3000 3000
1.339 158.684 123.486 421.331 3000 3000 3000
1.34 158.834 123.6 421.626 3000 3000 3000
1.341 158.984 123.714 421.921 3000 3000 3000
1.342 159.134 123.827 422.216 3000 3000 3000
1.343 159.284 123.941 422.512 3000 3000 3000
1.344 159.434 124.054 422.807 3000 3000 3000
1.345 159.584 124.168 423.102 3000 3000 3000
1.346 159.734 124.281 423.397 3000 3000 3000
1.347 159.884 124.395 423.692 3000 3000 3000
1.348 160.034 124.509 423.987 3000 3000 3000
1.349 160.185 124.623 424.282 3000 3000 3000
1.35 160.335 124.736 424.577 3000 3000 3000
1.351 160.485 124.85 424.872 3000 3000 3000
1.352 160.635 124.964 425.167 3000 3000 3000
1.353 160.785 125.078 425.462 3000 3000 3000
1.354 160.936 125.191 425.757 3000 3000 3000
1.355 161.086 125.305 426.052 3000 3000 3000
1.356 161.236 125.419 426.347 3000 3000 3000
1.357 161.387 125.533 426.641 3000 3000 3000
1.358 161.537 125.647 426.936 3000 3000 3000
1.359 161.688 125.761 427.231 3000 3000 3000
1.36 161.838 125.875 427.526 3000 3000 3000
1.361 161.988 125.989 427.821 3000 3000 3000
1.362 162.139 126.103 428.115 3000 3000 3000
1.363 162.289 126.217 428.41 3000 3000 3000
1.364 162.44 126.331 428.705 3000 3000 3000
1.365 162.591 126.445 428.999 3000 3000 3000
1.366 162.741 126.559 429.294 3000 3000 3000
1.367 162.892 126.673 429.589 3000 3000 3000
1.368 163.042 126.787 429.883 3000 3000 3000
1.369 163.193 126.901 430.178 3000 3000 3000
1.37 163.344 127.015 430.473 3000 3000 3000
1.371 163.494 127.129 430.767 3000 3000 3000
1.372 163.645 127.243 431.062 3000 3000 3000
1.373 163.796 127.358 431.356 3000 3000 3000
1.374 163.947 127.472 431.651 3000 3000 3000
1.375 164.098 127.586 431.945 3000 3000 3000
1.376 164.248 127.7 432.24 3000 3000 3000
1.377 164.399 127.815 432.534 3000 3000 3000
1.378 164.55 127.929 432.828 3000 3000 3000
1.379 164.701 128.043 433.123 3000 3000 3000
1.38 164.852 128.158 433.417 3000 3000 3000
1.381 165.003 128.272 433.711 3000 3000 3000
1.382 165.154 128.386 434.006 3000 3000 3000
1.383 165.305 128.501 434.3 3000 3000 3000
1.384 165.456 128.615 434.594 3000 3000 3000
1.385 165.607 128.73 434.889 3000 3000 3000
1.386 165.758 128.844 435.183 3000 3000 3000
1.387 165.909 128.958 435.477 3000 3000 3000
1.388 166.061 129.073 435.771 3000 3000 3000
1.389 166.212 129.187 436.065 3000 3000 3000
1.39 166.363 129.302 436.36 3000 3000 3000
1.391 166.514 129.417 436.654 3000 3000 3000
1.392 166.665 129.531 436.948 3000 3000 3000
1.393 166.817 129.646 437.242 3000 3000 3000
1.394 166.968 129.76 437.536 3000 3000 3000
1.395 167.119 129.875 437.83 3000 3000 3000
1.396 167.271 129.99 438.124 3000 3000 3000
1.397 167.422 130.104 438.418 3000 3000 3000
1.398 167.573 130.219 438.712 3000 3000 3000
1.399 167.725 130.334 439.006 3000 3000 3000
1.4 167.876 130.448 439.3 3000 3000 3000
1.401 168.028 130.563 439.594 3000 3000 3000
1.402 168.179 130.678 439.888 3000 3000 3000
1.403 168.331 130.793 440.182 3000 3000 3000
1.404 168.482 130.908 440.476 3000 3000 3000
1.405 168.634 131.022 440.77 3000 3000 3000
1.406 168.785 131.137 441.063 3000 3000 3000
1.407 168.937 131.252 441.357 3000 3000 3000
1.408 169.089 131.367 441.651 3000 3000 3000
1.409 169.24 131.482 441.945 3000 3000 3000
1.41 169.392 131.597 442.239 3000 3000 3000
1.411 169.544 131.712 442.532 3000 3000 3000
1.412 169.696 131.827 442.826 3000 3000 3000
1.413 169.847 131.942 443.12 3000 3000 3000
1.414 169.999 132.057 443.413 3000 3000 3000
1.415 170.151 132.172 443.707 3000 3000 3000
1.416 170.303 132.287 444.001 3000 3000 3000
1.417 170.455 132.402 444.294 3000 3000 3000
1.418 170.606 132.517 444.588 3000 3000 3000
1.419 170.758 132.632 444.881 3000 3000 3000
1.42 170.91 132.747 445.175 3000 3000 3000
1.421 171.062 132.863 445.468 3000 3000 3000
1.422 171.214 132.978 445.762 3000 3000 3000
1.423 171.366 133.093 446.055 3000 3000 3000
1.424 171.518 133.208 446.349 3000 3000 3000
1.425 171.67 133.323 446.642 3000 3000 3000
1.426 171.822 133.439 446.936 3000 3000 3000
1.427 171.975 133.554 447.229 3000 3000 3000
1.428 172.127 133.669 447.523 3000 3000 3000
1.429 172.279 133.785 447.816 3000 3000 3000
1.43 172.431 133.9 448.109 3000 3000 3000
1.431 172.583 134.015 448.403 3000 3000 3000
1.432 172.735 134.131 448.696 3000 3000 3000
1.433 172.888 134.246 448.989 3000 3000 3000
1.434 173.04 134.361 449.283 3000 3000 3000
1.435 173.192 134.477 449.576 3000 3000 3000
1.436 173.345 134.592 449.869 3000 3000 3000
1.437 173.497 134.708 450.162 3000 3000 3000
1.438 173.649 134.823 450.455 3000 3000 3000
1.439 173.802 134.939 450.749 3000 3000 3000
1.44 173.954 135.054 451.042 3000 3000 3000
1.441 174.106 135.17 451.335 3000 3000 3000
1.442 174.259 135.285 451.628 3000 3000 3000
1.443 174.411 135.401 451.921 3000 3000 3000
1.444 174.564 135.516 452.214 3000 3000 3000
1.445 174.716 135.632 452.507 3000 3000 3000
1.446 174.869 135.748 452.8 3000 3000 3000
1.447 175.022 135.863 453.093 3000 3000 3000
1.448 175.174 135.979 453.386 3000 3000 3000
1.449 175.327 136.095 453.679 3000 3000 3000
1.45 175.479 136.21 453.972 3000 3000 3000
1.451 175.632 136.326 454.265 3000 3000 3000
1.452 175.785 136.442 454.558 3000 3000 3000
1.453 175.937 136.558 454.851 3000 3000 3000
1.454 176.09 136.674 455.144 3000 3000 3000
1.455 176.243 136.789 455.437 3000 3000 3000
1.456 176.396 136.905 455.729 3000 3000 3000
1.457 176.549 137.021 456.022 3000 3000 3000
1.458 176.701 137.137 456.315 3000 3000 3000
1.459 176.854 137.253 456.608 3000 3000 3000
1.46 177.007 137.369 456.901 3000 3000 3000
1.461 177.16 137.485 457.193 3000 3000 3000
1.462 177.313 137.601 457.486 3000 3000 3000
1.463 177.466 137.716 457.779 3000 3000 3000
1.464 177.619 137.832 458.071 3000 3000 3000
1.465 177.772 137.948 458.364 3000 3000 3000
1.466 177.925 138.064 458.657 3000 3000 3000
1.467 178.078 138.181 458.949 3000 3000 3000
1.468 178.231 138.297 459.242 3000 3000 3000
1.469 178.384 138.413 459.534 3000 3000 3000
1.47 178.537 138.529 459.827 3000 3000 3000
1.471 178.69 138.645 460.12 3000 3000 3000
1.472 178.843 138.761 460.412 3000 3000 3000
1.473 178.997 138.877 460.705 3000 3000 3000
1.474 179.15 138.993 460.997 3000 3000 3000
1.475 179.303 139.109 461.289 3000 3000 3000
1.476 179.456 139.226 461.582 3000 3000 3000
1.477 179.61 139.342 461.874 3000 3000 3000
1.478 179.763 139.458 462.167 3000 3000 3000
1.479 179.916 139.574 462.459 3000 3000 3000
1.48 180.07 139.691 462.752 3000 3000 3000
1.481 180.223 139.807 463.044 3000 3000 3000
1.482 180.376 139.923 463.336 3000 3000 3000
1.483 180.53 140.04 463.628 3000 3000 3000
1.484 180.683 140.156 463.921 3000 3000 3000
1.485 180.837 140.272 464.213 3000 3000 3000
1.486 180.99 140.389 464.505 3000 3000 3000
1.487 181.144 140.505 464.798 3000 3000 3000
1.488 181.297 140.622 465.09 3000 3000 3000
1.489 181.451 140.738 465.382 3000 3000 3000
1.49 181.604 140.855 465.674 3000 3000 3000
1.491 181.758 140.971 465.966 3000 3000 3000
1.492 181.911 141.087 466.258 3000 3000 3000
1.493 182.065 141.204 466.551 3000 3000 3000
1.494 182.219 141.321 466.843 3000 3000 3000
1.495 182.372 141.437 467.135 3000 3000 3000
1.496 182.526 141.554 467.427 3000 3000 3000
1.497 182.68 141.67 467.719 3000 3000 3000
1.498 182.833 141.787 468.011 3000 3000 3000
1.499 182.987 141.904 468.303 3000 3000 3000
1.5 183.141 142.02 468.595 3000 3000 3000
1.501 183.295 142.137 468.887 3000 3000 3000
1.502 183.449 142.254 469.179 3000 3000 3000
1.503 183.602 142.37 469.471 3000 3000 3000
1.504 183.756 142.487 469.763 3000 3000 3000
1.505 183.91 142.604 470.054 3000 3000 3000
1.506 184.064 142.72 470.346 3000 3000 3000
1.507 184.218 142.837 470.638 3000 3000 3000
1.508 184.372 142.954 470.93 3000 3000 3000
1.509 184.526 143.071 471.222 3000 3000 3000
1.51 184.68 143.188 471.514 3000 3000 3000
1.511 184.834 143.305 471.805 3000 3000 3000
1.512 184.988 143.421 472.097 3000 3000 3000
1.513 185.142 143.538 472.389 3000 3000 3000
1.514 185.296 143.655 472.681 3000 3000 3000
1.515 185.45 143.772 472.972 3000 3000 3000
1.516 185.605 143.889 473.264 3000 3000 3000
1.517 185.759 144.006 473.556 3000 3000 3000
1.518 185.913 144.123 473.847 3000 3000 3000
1.519 186.067 144.24 474.139 3000 3000 3000
1.52 186.221 144.357 474.43 3000 3000 3000
1.521 186.376 144.474 474.722 3000 3000 3000
1.522 186.53 144.591 475.014 3000 3000 3000
1.523 186.684 144.708 475.305 3000 3000 3000
1.524 186.838 144.825 475.597 3000 3000 3000
1.525 186.993 144.942 475.888 3000 3000 3000
1.526 187.147 145.059 476.18 3000 3000 3000
1.527 187.301 145.177 476.471 3000 3000 3000
1.528 187.456 145.294 476.763 3000 3000 3000
1.529 187.61 145.411 477.054 3000 3000 3000
1.53 187.765 145.528 477.345 3000 3000 3000
1.531 187.919 145.645 477.637 3000 3000 3000
1.532 188.074 145.763 477.928 3000 3000 3000
1.533 188.228 145.88 478.22 3000 3000 3000
1.534 188.383 145.997 478.511 3000 3000 3000
1.535 188.537 146.114 478.802 3000 3000 3000
1.536 188.692 146.232 479.094 3000 3000 3000
1.537 188.846 146.349 479.385 3000 3000 3000
1.538 189.001 146.466 479.676 3000 3000 3000
1.539 189.156 146.584 479.967 3000 3000 3000
1.54 189.31 146.701 480.259 3000 3000 3000
1.541 189.465 146.818 480.55 3000 3000 3000
1.542 189.62 146.936 480.841 3000 3000 3000
1.543 189.774 147.053 481.132 3000 3000 3000
1.544 189.929 147.171 481.423 3000 3000 3000
1.545 190.084 147.288 481.715 3000 3000 3000
1.546 190.239 147.406 482.006 3000 3000 3000
1.547 190.393 147.523 482.297 3000 3000 3000
1.548 190.548 147.641 482.588 3000 3000 3000
1.549 190.703 147.758 482.879 3000 3000 3000
1.55 190.858 147.876 483.17 3000 3000 3000
1.551 191.013 147.993 483.461 3000 3000 3000
1.552 191.168 148.111 483.752 3000 3000 3000
1.553 191.323 148.228 484.043 3000 3000 3000
1.554 191.478 148.346 484.334 3000 3000 3000
1.555 191.633 148.464 484.625 3000 3000 3000
1.556 191.788 148.581 484.916 3000 3000 3000
1.557 191.943 148.699 485.207 3000 3000 3000
1.558 192.098 148.817 485.498 3000 3000 3000
1.559 192.253 148.934 485.789 3000 3000 3000
1.56 192.408 149.052 486.079 3000 3000 3000
1.561 192.563 149.17 486.37 3000 3000 3000
1.562 192.718 149.288 486.661 3000 3000 3000
1.563 192.873 149.405 486.952 3000 3000 3000
1.564 193.028 149.523 487.243 3000 3000 3000
1.565 193.184 149.641 487.534 3000 3000 3000
1.566 193.339 149.759 487.824 3000 3000 3000
1.567 193.494 149.877 488.115 3000 3000 3000
1.568 193.649 149.994 488.406 3000 3000 3000
1.569 193.804 150.112 488.696 3000 3000 3000
1.57 193.96 150.23 488.987 3000 3000 3000
1.571 194.115 150.348 489.278 3000 3000 3000
1.572 194.27 150.466 489.568 3000 3000 3000
1.573 194.426 150.584 489.859 3000 3000 3000
1.574 194.581 150.702 490.15 3000 3000 3000
1.575 194.736 150.82 490.44 3000 3000 3000
1.576 194.892 150.938 490.731 3000 3000 3000
1.577 195.047 151.056 491.021 3000 3000 3000
1.578 195.203 151.174 491.312 3000 3000 3000
1.579 195.358 151.292 491.602 3000 3000 3000
1.58 195.514 151.41 491.893 3000 3000 3000
1.581 195.669 151.528 492.183 3000 3000 3000
1.582 195.825 151.646 492.474 3000 3000 3000
1.583 195.98 151.764 492.764 3000 3000 3000
1.584 196.136 151.883 493.055 3000 3000 3000
1.585 196.291 152.001 493.345 3000 3000 3000
1.586 196.447 152.119 493.636 3000 3000 3000
1.587 196.603 152.237 493.926 3000 3000 3000
1.588 196.758 152.355 494.216 3000 3000 3000
1.589 196.914 152.474 494.507 3000 3000 3000
1.59 197.07 152.592 494.797 3000 3000 3000
1.591 197.225 152.71 495.087 3000 3000 3000
1.592 197.381 152.828 495.378 3000 3000 3000
1.593 197.537 152.947 495.668 3000 3000 3000
1.594 197.693 153.065 495.958 3000 3000 3000
1.595 197.849 153.183 496.248 3000 3000 3000
1.596 198.004 153.302 496.539 3000 3000 3000
1.597 198.16 153.42 496.829 3000 3000 3000
1.598 198.316 153.538 497.119 3000 3000 3000
1.599 198.472 153.657 497.409 3000 3000 3000
1.6 198.628 153.775 497.699 3000 3000 3000
1.601 198.784 153.894 497.989 3000 3000 3000
1.602 198.94 154.012 498.28 3000 3000 3000
1.603 199.096 154.13 498.57 3000 3000 3000
1.604 199.252 154.249 498.86 3000 3000 3000
1.605 199.408 154.367 499.15 3000 3000 3000
1.606 199.564 154.486 499.44 3000 3000 3000
1.607 199.72 154.604 499.73 3000 3000 3000
1.608 199.876 154.723 500.02 3000 3000 3000
1.609 200.032 154.842 500.31 3000 3000 3000
1.61 200.188 154.96 500.6 3000 3000 3000
1.611 200.344 155.079 500.89 3000 3000 3000
1.612 200.5 155.197 501.18 3000 3000 3000
1.613 200.656 155.316 501.47 3000 3000 3000
1.614 200.812 155.435 501.76 3000 3000 3000
1.615 200.969 155.553 502.049 3000 3000 3000
1.616 201.125 155.672 502.339 3000 3000 3000
1.617 201.281 155.791 502.629 3000 3000 3000
1.618 201.437 155.909 502.919 3000 3000 3000
1.619 201.594 156.028 503.209 3000 3000 3000
1.62 201.75 156.147 503.499 3000 3000 3000
1.621 201.906 156.266 503.788 3000 3000 3000
1.622 202.063 156.384 504.078 3000 3000 3000
1.623 202.219 156.503 504.368 3000 3000 3000
1.624 202.375 156.622 504.658 3000 3000 3000
1.625 202.532 156.741 504.947 3000 3000 3000
1.626 202.688 156.86 505.237 3000 3000 3000
1.627 202.845 156.979 505.527 3000 3000 3000
1.628 203.001 157.097 505.816 3000 3000 3000
1.629 203.157 157.216 506.106 3000 3000 3000
1.63 203.314 157.335 506.396 3000 3000 3000
1.631 203.47 157.454 506.685 3000 3000 3000
1.632 203.627 157.573 506.975 3000 3000 3000
1.633 203.783 157.692 507.264 3000 3000 3000
1.634 203.94 157.811 507.554 3000 3000 3000
1.635 204.097 157.93 507.843 3000 3000 3000
1.636 204.253 158.049 508.133 3000 3000 3000
1.637 204.41 158.168 508.422 3000 3000 3000
1.638 204.567 158.287 508.712 3000 3000 3000
1.639 204.723 158.406 509.001 3000 3000 3000
1.64 204.88 158.525 509.291 3000 3000 3000
1.641 205.037 158.644 509.58 3000 3000 3000
1.642 205.193 158.763 509.87 3000 3000 3000
1.643 205.35 158.883 510.159 3000 3000 3000
1.644 205.507 159.002 510.449 3000 3000 3000
1.645 205.664 159.121 510.738 3000 3000 3000
1.646 205.82 159.24 511.027 3000 3000 3000
1.647 205.977 159.359 511.317 3000 3000 3000
1.648 206.134 159.478 511.606 3000 3000 3000
1.649 206.291 159.598 511.895 3000 3000 3000
1.65 206.448 159.717 512.184 3000 3000 3000
1.651 206.605 159.836 512.474 3000 3000 3000
1.652 206.762 159.955 512.763 3000 3000 3000
1.653 206.918 160.075 513.052 3000 3000 3000
1.654 207.075 160.194 513.341 3000 3000 3000
1.655 207.232 160.313 513.631 3000 3000 3000
1.656 207.389 160.433 513.92 3000 3000 3000
1.657 207.546 160.552 514.209 3000 3000 3000
1.658 207.703 160.671 514.498 3000 3000 3000
1.659 207.86 160.791 514.787 3000 3000 3000
1.66 208.018 160.91 515.076 3000 3000 3000
1.661 208.175 161.03 515.365 3000 3000 3000
1.662 208.332 161.149 515.654 3000 3000 3000
1.663 208.489 161.269 515.944 3000 3000 3000
1.664 208.646 161.388 516.233 3000 3000 3000
1.665 208.803 161.507 516.522 3000 3000 3000
1.666 208.96 161.627 516.811 3000 3000 3000
1.667 209.118 161.746 517.1 3000 3000 3000
